时间,人群名称,人群类型,推广设备,产品线,计划,单元,展现数,点击数,点击率,总费用,千次展现成本,平均点击成本,总订单行,总订单金额,转化率,ROI,
20190604~20190626,燃气灶核心人群（老板方太美的海尔华帝）,标签人群,PC,京东快车(搜索),【A++】TB100V60_小天鹅洗衣机_单投,TB100V60搜索PC,958,19,1.98%,35.52,37.08,1.87,7,10333.00,36.84%,290.91,
20190604~20190626,自定义-西门子9公斤滚筒,标签人群,无线,京东快车(搜索),【新品】TD100V62WIAD5_小天鹅洗衣机_单投,搜索-无线,956,95,9.94%,244.65,255.91,2.58,12,37988.00,12.63%,155.27,
20190604~20190626,自定义-热水器top178不扩展,标签人群,PC,京东快车(搜索),【A++】TB100V60_小天鹅洗衣机_单投,TB100V60搜索PC,952,13,1.37%,25.63,26.92,1.97,3,5597.00,23.08%,218.38,
20190604~20190626,自定义-10公斤滚筒前10-SKU不拓展30天,标签人群,PC,京东快车(搜索),【A++】TG100V62WADY5_小天鹅洗衣机_单投,TG100V62WADY5搜索无线,951,12,1.26%,29.31,30.82,2.44,-,-,-,-,
20190604~20190626,燃气灶核心人群（苏泊尔万家乐万和康宝帅康,标签人群,PC,京东快车(搜索),【A+++】TG100V86WMDY5_小天鹅洗衣机_单投,搜索-无线,946,28,2.96%,89.17,94.26,3.18,51,260898.00,182.14%,2925.85,
20190604~20190626,自定义-行业8公斤波轮,标签人群,PC,京东快车(搜索),【A+】TB90V88WDCLG_小天鹅洗衣机_单投,搜索无线,940,24,2.55%,76.82,81.72,3.20,5,14793.00,20.83%,192.57,
20190604~20190626,自定义-LS+HR中高端波轮,标签人群,PC,京东快车(搜索),【B】TB80VT818DCL_小天鹅洗衣机_单投,TB80VT818DCL搜索PC,934,62,6.64%,180.67,193.44,2.91,10,15840.00,16.13%,87.67,
20190604~20190626,【新】近30天已购厨房大电未购洗衣机,新标签人群,无线,京东快车(搜索),【B】TB100V60WD_小天鹅洗衣机_单投,TB100V60WD搜索无线,934,55,5.89%,133.63,143.07,2.43,10,13790.00,18.18%,103.20,
20190604~20190626,燃气灶核心人群（老板方太美的海尔华帝）,标签人群,无线,京东快车(搜索),【A++++】TG80V20DG5_小天鹅洗衣机_单投,TG80V20DG5搜索PC,932,140,15.02%,180.80,193.99,1.29,59,116243.00,42.14%,642.94,
20190604~20190626,【新】近30天浏览加购电视影音未购洗衣机,新标签人群,无线,京东快车(搜索),【B】TB100V60WD_小天鹅洗衣机_单投,TB100V60WD搜索无线,931,71,7.63%,170.33,182.95,2.40,10,16790.00,14.08%,98.57,
20190604~20190626,【新】近30天已购热水器未购洗衣机,新标签人群,无线,京东快车(搜索),【B】TB100V60WD_小天鹅洗衣机_单投,TB100V60WD搜索无线,931,65,6.98%,147.78,158.73,2.27,12,16221.00,18.46%,109.76,
20190604~20190626,冰箱核心人群（美海美菱容声西门子）,标签人群,PC,京东快车(搜索),【A+】TB90V88WDCLG_小天鹅洗衣机_单投,搜索无线,928,12,1.29%,30.37,32.73,2.53,3,9196.00,25.00%,302.80,
20190604~20190626,热水器意向人群（万和斯密斯能率）,标签人群,PC,京东快车(搜索),【A+++】TG100V62ADS5_小天鹅洗衣机_单投,TG100V62ADS5搜索PC,924,30,3.25%,78.58,85.04,2.62,24,30831.00,80.00%,392.35,
20190604~20190626,自定义-洗衣机top180SKU不扩展,标签人群,PC,京东快车(搜索),【B】TB100V60WD_小天鹅洗衣机_单投,TB100V60WD搜索无线,915,14,1.53%,28.61,31.27,2.04,4,7796.00,28.57%,272.49,
20190604~20190626,油烟机核心人群（苏泊尔万家乐万和统帅帅康,标签人群,PC,京东快车(搜索),【A++++】TG80V20DG5_小天鹅洗衣机_单投,TG80V20DG5搜索PC,902,51,5.65%,110.33,122.32,2.16,18,31071.00,35.29%,281.62,
20190604~20190626,洗衣机意向人群（三洋LG统帅博世创维）,标签人群,PC,京东快车(搜索),【A++】TD100V80WDX_小天鹅洗衣机_单投,搜索-无线,899,17,1.89%,61.59,68.51,3.62,3,7597.00,17.65%,123.35,
20190604~20190626,近30天浏览、关注、加购与所选种子相关的店铺或品牌商品的人群,定向推荐人群,PC,京东快车(搜索),【新品】TD100V62WIAD5_小天鹅洗衣机_单投,搜索-无线,896,10,1.12%,18.37,20.50,1.84,-,-,-,-,
20190604~20190626,热水器意向人群（万家乐统帅志高奥特朗）,标签人群,无线,京东快车(搜索),【B】TB80VT818DCL_小天鹅洗衣机_单投,TB80VT818DCL搜索无线,893,59,6.61%,136.65,153.02,2.32,28,43520.00,47.46%,318.48,
20190604~20190626,自定义-LS+HR中高端波轮,标签人群,PC,京东快车(搜索),【A++】TB80V80WDCLG_小天鹅洗衣机_单投,搜索无线,887,64,7.22%,148.24,167.13,2.32,12,26430.00,18.75%,178.29,
20190604~20190626,冰箱核心人群（康佳三星TCL奥玛海信）,标签人群,PC,京东快车(搜索),【A+++】TG100V62ADS5_小天鹅洗衣机_单投,TG100V62ADS5搜索PC,877,18,2.05%,47.27,53.90,2.63,25,32181.00,138.89%,680.79,
20190604~20190626,【新】近30天浏览加购空调未购洗衣机,新标签人群,PC,京东快车(搜索),【A+++】TG100V62ADS5_小天鹅洗衣机_单投,搜索无线,874,35,4.00%,104.28,119.31,2.98,6,14521.00,17.14%,139.25,
20190604~20190626,油烟机核心人群（苏泊尔万家乐万和统帅帅康,标签人群,PC,京东快车(搜索),【A+++】TG100V86WMDY5_小天鹅洗衣机_单投,搜索-无线,874,31,3.55%,93.93,107.47,3.03,52,258648.00,167.74%,2753.63,
20190604~20190626,热水器意向人群（万和斯密斯能率）,标签人群,PC,京东快车(搜索),【A+++】TG100V86WMDY5_小天鹅洗衣机_单投,TG100V86WMDY5搜索-PC,874,22,2.52%,60.45,69.16,2.75,13,46088.00,59.09%,762.42,
20190604~20190626,冰箱核心人群（康佳TCL奥玛三星海信）,标签人群,PC,京东快车(搜索),【A+++】TG100V62ADS5_小天鹅洗衣机_单投,TG100V62ADS5搜索PC,873,18,2.06%,47.27,54.15,2.63,25,32181.00,138.89%,680.79,
20190604~20190626,【新】DMP-场景-母婴,新标签人群,PC,京东快车(搜索),【A+++】TG100V62ADS5_小天鹅洗衣机_单投,搜索无线,870,30,3.45%,102.67,118.01,3.42,5,7295.00,16.67%,71.05,
20190604~20190626,油烟机意向人群（老板方太美的海尔华帝）,标签人群,PC,京东快车(搜索),【A++】TB100V60_小天鹅洗衣机_单投,TB100V60搜索无线,867,18,2.08%,41.92,48.35,2.33,5,6397.00,27.78%,152.60,
20190604~20190626,近30天内浏览所选种子商品的人群,定向推荐人群,PC,京东快车(搜索),【新品】TD100V62WIAD5_小天鹅洗衣机_单投,搜索-无线,857,11,1.28%,20.27,23.65,1.84,-,-,-,-,
20190604~20190626,洗衣机品牌人群（惠而浦大宇创维奥克斯容声,标签人群,PC,京东快车(搜索),【A++】TB80V80WDCLG_小天鹅洗衣机_单投,搜索无线,854,22,2.58%,50.04,58.59,2.27,3,5302.00,13.64%,105.96,
20190604~20190626,消毒柜核心人群（康宝美的方太海尔老板）,标签人群,无线,京东快车(搜索),【B】TB90V60WD_小天鹅洗衣机_单投,TB90V60WD搜索无线,853,66,7.74%,129.99,152.39,1.97,56,124392.00,84.85%,956.94,
20190604~20190626,热水器意向人群（万家乐统帅志高奥特朗）,标签人群,PC,京东快车(搜索),【A+++】TG100V86WMDY5_小天鹅洗衣机_单投,搜索-无线,852,38,4.46%,115.88,136.01,3.05,54,655007.00,142.11%,5652.46,
20190604~20190626,自定义-西门子10公斤洗烘,标签人群,无线,京东快车(搜索),【新品】TD100V62WIAD5_小天鹅洗衣机_单投,搜索-无线,851,116,13.63%,326.29,383.42,2.81,10,44800.00,8.62%,137.30,
20190604~20190626,自定义-LS+HR中高端波轮,标签人群,PC,京东快车(搜索),【A++】TB80V80WDCLG_小天鹅洗衣机_单投,TB80V80WDCLG 搜索PC,848,39,4.60%,73.90,87.15,1.89,2,2653.00,5.13%,35.90,
20190604~20190626,【新】洗衣机top100未购洗衣机人群2,新标签人群,PC,京东快车(搜索),【A++】TG100V62WADY5_小天鹅洗衣机_单投,TG100V62WADY5搜索PC,845,3,0.36%,7.63,9.03,2.54,-,-,-,-,
20190604~20190626,京准通再营销人群-快车+聚效,标签人群,PC,京东快车(搜索),【A++】TD100V80WDX_小天鹅洗衣机_单投,搜索-无线,844,30,3.55%,102.32,121.23,3.41,1,3699.00,3.33%,36.15,
20190604~20190626,九数_618_滚筒_类目内_高分段_2.5k_3k_0608,外部导入人群,无线,京东直投,,,843,12,1.42%,9.81,11.64,0.82,-,-,-,-,
20190604~20190626,冰箱核心人群（康佳TCL奥玛三星海信）,标签人群,PC,京东快车(搜索),【A++++】TG80V20DG5_小天鹅洗衣机_单投,搜索无线,841,45,5.35%,95.61,113.69,2.12,102,268653.00,226.67%,2809.88,
20190604~20190626,洗衣机品牌人群（惠而浦大宇创维奥克斯容声,标签人群,PC,京东快车(搜索),【A+++】TD100V86WMADY5_小天鹅洗衣机_单投,TD100V86WMADY5搜索PC,839,10,1.19%,21.51,25.64,2.15,1,699.00,10.00%,32.50,
20190604~20190626,热水器核心人群（美的海尔林内）,标签人群,PC,京东快车(搜索),【A++】TB100V60_小天鹅洗衣机_单投,TB100V60搜索无线,837,20,2.39%,47.25,56.45,2.36,17,45132.00,85.00%,955.17,
20190604~20190626,自定义-小天鹅扩展至三级品牌+三级类目,标签人群,无线,品牌聚效,12月份计划_小天鹅洗衣机,无线首焦-品牌人群,835,4,0.48%,9.22,11.04,2.31,-,-,-,-,
20190604~20190626,【新】近30天已购空调未购洗衣机,新标签人群,PC,京东快车(搜索),【A+++】TG100V62ADS5_小天鹅洗衣机_单投,搜索无线,835,26,3.11%,77.72,93.08,2.99,6,12691.00,23.08%,163.29,
20190604~20190626,【新】近30天浏览加购冰箱未购洗衣机,新标签人群,PC,京东快车(搜索),【A+++】TG100V62ADS5_小天鹅洗衣机_单投,搜索无线,825,28,3.39%,83.05,100.67,2.97,5,9672.00,17.86%,116.46,
20190604~20190626,燃气灶意向人群（苏泊尔万家乐万和康宝帅康,标签人群,PC,京东快车(搜索),【A++++】TG80V20DG5_小天鹅洗衣机_单投,TG80V20DG5搜索PC,822,32,3.89%,69.44,84.48,2.17,21,40726.00,65.63%,586.49,
20190604~20190626,自定义-LS+HR中高端波轮,标签人群,PC,京东快车(搜索),【A++】TB100V80WDCLG_小天鹅洗衣机_单投,搜索无线,821,30,3.65%,101.04,123.07,3.37,5,9497.00,16.67%,93.99,
20190604~20190626,洗衣机品牌人群（海尔西门子博世三洋LG）,标签人群,PC,京东快车(搜索),【A++++】TG100V20WDG_小天鹅洗衣机_单投,搜索-无线,808,12,1.49%,30.79,38.11,2.57,2,3498.00,16.67%,113.61,
20190604~20190626,空调意向人群（格力美的海尔奥克斯TCL）,标签人群,无线,京东快车(搜索),【A+++】TD100V86WMADY5_小天鹅洗衣机_单投,TD100V86WMADY5搜索PC,805,43,5.34%,82.64,102.66,1.92,4,13767.00,9.30%,166.59,
20190604~20190626,美的冰箱已购用户,标签人群,PC,京东快车(搜索),【A++】TB100V60_小天鹅洗衣机_单投,TB100V60搜索无线,804,14,1.74%,32.74,40.72,2.34,8,10837.00,57.14%,331.00,
20190604~20190626,自定义-美的冰箱近3个月购买,标签人群,PC,京东快车(搜索),【A++】TB100V60_小天鹅洗衣机_单投,TB100V60搜索无线,804,14,1.74%,32.74,40.72,2.34,8,10837.00,57.14%,331.00,
20190604~20190626,自定义-热水器top178不扩展半年已购,标签人群,PC,京东快车(搜索),【A++】TB80V80WDCLG_小天鹅洗衣机_单投,搜索无线,784,28,3.57%,72.91,93.00,2.60,6,23781.00,21.43%,326.17,
20190604~20190626,自定义-核心型号扩展至店铺-海尔洗旗,标签人群,PC,京东快车(搜索),【A+++】TG100V86WMDY5_小天鹅洗衣机_单投,搜索-无线,783,18,2.30%,65.51,83.67,3.64,-,-,-,-,
20190604~20190626,空调核心人群（扬子海信长虹科龙志高）,标签人群,PC,京东快车(搜索),【A+++】TD100V81WDG_小天鹅洗衣机_单投,搜索-无线,780,16,2.05%,48.75,62.50,3.05,13,22670.00,81.25%,465.03,
20190604~20190626,热水器核心人群（万和斯密斯能率）,标签人群,无线,京东快车(搜索),【B】TB80VT818DCL_小天鹅洗衣机_单投,TB80VT818DCL搜索无线,778,52,6.68%,109.65,140.94,2.11,16,25319.00,30.77%,230.91,
20190604~20190626,自定义-冰箱top176不拓展,标签人群,PC,京东快车(搜索),【A++】TB100V60_小天鹅洗衣机_单投,TB100V60搜索无线,776,13,1.68%,31.39,40.45,2.41,4,4998.00,30.77%,159.22,
20190604~20190626,冰箱核心人群（康佳TCL奥玛三星海信）,标签人群,PC,京东快车(搜索),【A++】TB100V80WDCLG_小天鹅洗衣机_单投,搜索无线,772,12,1.55%,38.22,49.51,3.19,2,2597.00,16.67%,67.95,
20190604~20190626,燃气灶意向人群（老板方太美的海尔华帝）,标签人群,无线,京东快车(搜索),【A++++】TG80V20DG5_小天鹅洗衣机_单投,TG80V20DG5搜索PC,770,108,14.03%,135.33,175.75,1.25,32,63925.00,29.63%,472.36,
20190604~20190626,洗碗机核心人群（美的海尔方太西门子）,标签人群,无线,京东快车(搜索),【A++++】TG100V20WDG_小天鹅洗衣机_单投,搜索-无线,765,123,16.08%,376.52,492.18,3.06,125,321989.00,101.63%,855.17,
20190604~20190626,洗衣机品牌人群（惠而浦大宇创维奥克斯容声,标签人群,PC,京东快车(搜索),【A++】TB100V80WDCLG_小天鹅洗衣机_单投,搜索无线,754,18,2.39%,58.42,77.48,3.25,3,3498.00,16.67%,59.88,
20190604~20190626,默认浏览人群,京选人群,PC,京东快车(搜索),秒杀计划,小天鹅（LittleSwan）_洗衣机,752,16,2.13%,29.25,38.90,1.83,2,2998.00,12.50%,102.50,
20190604~20190626,热水器意向人群（万和斯密斯能率）,标签人群,无线,京东快车(搜索),【A++++】TG80V20DG5_小天鹅洗衣机_单投,TG80V20DG5搜索PC,752,113,15.03%,156.29,207.83,1.38,49,83460.00,43.36%,534.01,
20190604~20190626,热水器核心人群（万和斯密斯能率）,标签人群,PC,京东快车(搜索),【A+++】TD100V81WDG_小天鹅洗衣机_单投,搜索-无线,751,26,3.46%,82.42,109.75,3.17,13,47832.00,50.00%,580.34,
20190604~20190626,洗衣机意向人群（海尔西门子TCL松下海信,标签人群,PC,京东快车(搜索),【B】TB90V60WD_小天鹅洗衣机_单投,TB90V60WD搜索无线,739,11,1.49%,16.56,22.41,1.51,2,2999.00,18.18%,181.10,
20190604~20190626,自定义-热水器top178不扩展,标签人群,PC,京东快车(搜索),【A+++】TG100V62ADS5_小天鹅洗衣机_单投,TG100V62ADS5搜索PC,731,24,3.28%,57.67,78.89,2.40,23,28483.00,95.83%,493.90,
20190604~20190626,空调核心人群（扬子海信长虹科龙志高）,标签人群,PC,京东快车(搜索),【A++】TB100V60_小天鹅洗衣机_单投,TB100V60搜索PC,730,10,1.37%,18.76,25.70,1.88,7,10562.00,70.00%,563.01,
20190604~20190626,默认购买人群,京选人群,PC,京东快车(搜索),秒杀计划,小天鹅（LittleSwan）_洗衣机,728,15,2.06%,28.12,38.63,1.87,2,2998.00,13.33%,106.61,
20190604~20190626,九数_618_滚筒_类目内_高分段_4k以上_0608,外部导入人群,无线,京东直投,,,727,4,0.55%,4.20,5.78,1.05,-,-,-,-,
20190604~20190626,燃气灶意向人群（老板方太美的海尔华帝）,标签人群,PC,京东快车(搜索),【A+++】TD100V81WDG_小天鹅洗衣机_单投,搜索-无线,724,29,4.01%,86.39,119.32,2.98,41,113536.00,141.38%,1314.23,
20190604~20190626,洗衣机品牌人群（统帅TCL海信志高威力）,标签人群,PC,京东快车(搜索),【A++】TD100V80WDX_小天鹅洗衣机_单投,搜索-无线,719,11,1.53%,34.57,48.08,3.14,4,10196.00,36.36%,294.94,
20190604~20190626,热水器核心人群（万和斯密斯能率）,标签人群,PC,京东快车(搜索),【A++】TB100V60_小天鹅洗衣机_单投,TB100V60搜索PC,717,17,2.37%,29.61,41.30,1.74,6,9834.00,35.29%,332.12,
20190604~20190626,燃气灶核心人群（老板方太美的海尔华帝）,标签人群,PC,京东快车(搜索),【A+++】TG100V62ADS5_小天鹅洗衣机_单投,TG100V62ADS5搜索PC,716,25,3.49%,70.53,98.51,2.82,25,31531.00,100.00%,447.06,
20190604~20190626,【新】近30天浏览加购厨大电未购洗衣机,新标签人群,无线,京东快车(搜索),【B】TB100V60WD_小天鹅洗衣机_单投,TB100V60WD搜索无线,713,42,5.89%,105.07,147.36,2.50,2,1601.00,4.76%,15.24,
20190604~20190626,近30天浏览、关注、加购过与所选种子相关的三级类目商品的人群,定向推荐人群,无线,京东快车(搜索),【新品】TD100V62WIAD5_小天鹅洗衣机_单投,搜索-PC,713,41,5.75%,70.53,98.92,1.72,6,24894.00,14.63%,352.96,
20190604~20190626,自定义-小天鹅-银离子系列,标签人群,PC,京东快车(搜索),【A++】TG100V62WADY5_小天鹅洗衣机_单投,TG100V62WADY5搜索PC,706,11,1.56%,29.29,41.49,2.66,-,-,-,-,
20190604~20190626,洗衣机品牌人群（海尔西门子博世三洋LG）,标签人群,无线,京东快车(搜索),【B】TG120VT718WDG7_小天鹅洗衣机_单投,TG120VT718WDG7搜索无线,705,43,6.10%,88.12,124.99,2.05,7,17392.00,16.28%,197.37,
20190604~20190626,洗衣机品牌人群（统帅TCL海信志高威力）,标签人群,无线,京东快车(搜索),【A+++】TD100V62WADS5_小天鹅洗衣机_单投,TD100V62WADS5搜索无线,702,13,1.85%,63.32,90.20,4.87,4,9196.00,30.77%,145.23,
20190604~20190626,冰箱意向人群（美海美菱容声西门子）,标签人群,PC,京东快车(搜索),【B】TB90V60WD_小天鹅洗衣机_单投,TB90V60WD搜索无线,701,8,1.14%,14.60,20.83,1.83,10,21491.00,125.00%,1471.99,
20190604~20190626,自定义-海尔10KG滚筒-不拓展,标签人群,PC,京东快车(搜索),【A++】TG100V62WADY5_小天鹅洗衣机_单投,TG100V62WADY5搜索PC,697,9,1.29%,24.67,35.39,2.74,-,-,-,-,
20190604~20190626,热水器意向人群（万家乐统帅志高奥特朗）,标签人群,无线,京东快车(搜索),【A+++】TD100V62WADS5_小天鹅洗衣机_单投,TD100V62WADS5搜索无线,695,49,7.05%,190.16,273.61,3.88,7,17636.00,14.29%,92.74,
20190604~20190626,自定义-海尔9KG滚筒不拓展,标签人群,PC,京东快车(搜索),【A+++】TG100V86WMDY5_小天鹅洗衣机_单投,搜索-无线,695,29,4.17%,101.77,146.43,3.51,10,418496.00,34.48%,4112.17,
20190604~20190626,【新】近30天浏览加购热水器未购洗衣机,新标签人群,无线,京东快车(搜索),【B】TB100V60WD_小天鹅洗衣机_单投,TB100V60WD搜索无线,693,58,8.37%,134.85,194.59,2.33,12,22051.00,20.69%,163.52,
20190604~20190626,【新】【对照组】近180天购买家装浏览未购家电,新标签人群,PC,京东快车(搜索),【新品】TD100V62WIAD5_小天鹅洗衣机_单投,搜索-PC,692,7,1.01%,19.02,27.49,2.72,-,-,-,-,
20190604~20190626,燃气灶核心人群（老板方太美的海尔华帝）,标签人群,PC,京东快车(搜索),【A++++】TG80V20DG5_小天鹅洗衣机_单投,搜索无线,691,35,5.07%,78.04,112.94,2.23,148,413370.00,422.86%,5296.90,
20190604~20190626,自定义-10KG及以上波轮top不拓展30天,标签人群,PC,京东快车(搜索),【A++】TB100V80WDCLG_小天鹅洗衣机_单投,搜索无线,687,23,3.35%,79.04,115.05,3.44,2,6298.00,8.70%,79.68,
20190604~20190626,自定义-小天鹅-银离子系列,标签人群,PC,京东快车(搜索),【A++】TG100V62WADY5_小天鹅洗衣机_单投,TG100V62WADY5搜索无线,684,10,1.46%,26.29,38.44,2.63,-,-,-,-,
20190604~20190626,九数_618_滚筒_类目内_高分段_无品牌倾向_0611,外部导入人群,PC,京东快车(搜索),【A++++】TG80V20DG5_小天鹅洗衣机_单投,搜索无线,681,36,5.29%,103.01,151.26,2.86,5,7683.00,13.89%,74.58,
20190604~20190626,自定义-10公斤滚筒前10-SKU不拓展30天,标签人群,无线,京东快车(搜索),【B】TG120VT718WDG7_小天鹅洗衣机_单投,TG120VT718WDG7搜索无线,679,68,10.01%,128.40,189.10,1.89,16,36782.00,23.53%,286.46,
20190604~20190626,冰箱意向人群（康佳TCL奥玛三星海信）,标签人群,PC,京东快车(搜索),【A++】TB100V60_小天鹅洗衣机_单投,TB100V60搜索无线,675,12,1.78%,34.67,51.36,2.89,14,41085.00,116.67%,1185.03,
20190604~20190626,燃气灶意向人群（老板方太美的海尔华帝）,标签人群,PC,京东快车(搜索),【A+++】TG100V62ADS5_小天鹅洗衣机_单投,TG100V62ADS5搜索PC,674,20,2.97%,53.22,78.96,2.66,22,26383.00,110.00%,495.73,
20190604~20190626,冰箱核心人群（康佳TCL奥玛三星海信）,标签人群,无线,京东快车(搜索),【A+++】TD100V62WADS5_小天鹅洗衣机_单投,TD100V62WADS5搜索无线,666,42,6.31%,173.81,260.98,4.14,6,15137.00,14.29%,87.09,
20190604~20190626,洗衣机品牌人群（惠而浦大宇创维奥克斯容声,标签人群,PC,京东快车(搜索),【A++++】TG80V20DG5_小天鹅洗衣机_单投,搜索无线,657,33,5.02%,82.16,125.05,2.49,39,75417.00,118.18%,917.93,
20190604~20190626,自定义-竞品洗烘人群,标签人群,PC,京东快车(搜索),【A+++】TD100V81WDG_小天鹅洗衣机_单投,搜索-无线,652,18,2.76%,59.30,90.95,3.29,3,6097.00,16.67%,102.82,
20190604~20190626,默认购买人群,京选人群,无线,京东快车(搜索),【新品】TD100V62WIAD5_小天鹅洗衣机_单投,搜索-PC,647,40,6.18%,68.70,106.18,1.72,6,24894.00,15.00%,362.36,
20190604~20190626,洗衣机品牌人群（惠而浦大宇创维奥克斯容声,标签人群,无线,京东快车(搜索),【A+++】TD100V62WADS5_小天鹅洗衣机_单投,TD100V62WADS5搜索无线,646,19,2.94%,78.93,122.18,4.15,1,2899.00,5.26%,36.73,
20190604~20190626,洗衣机意向人群（三洋LG统帅博世创维）,标签人群,PC,京东快车(搜索),【A+】TB90V88WDCLG_小天鹅洗衣机_单投,搜索无线,643,10,1.56%,30.95,48.13,3.10,2,5597.00,20.00%,180.84,
20190604~20190626,热水器意向人群（万和斯密斯能率）,标签人群,PC,京东快车(搜索),【A++++】TG80V20DG5_小天鹅洗衣机_单投,搜索无线,641,25,3.90%,53.01,82.70,2.12,64,138146.00,256.00%,2606.04,
20190604~20190626,空调核心人群（扬子海信长虹科龙志高）,标签人群,PC,京东快车(搜索),【A+++】TG100V62ADS5_小天鹅洗衣机_单投,TG100V62ADS5搜索PC,638,14,2.19%,34.41,53.93,2.46,23,28282.00,164.29%,821.91,
20190604~20190626,油烟机意向人群（老板方太美的海尔华帝）,标签人群,PC,京东快车(搜索),【A+++】TD100V86WMADY5_小天鹅洗衣机_单投,TD100V86WMADY5搜索PC,636,9,1.42%,11.11,17.47,1.23,1,699.00,11.11%,62.92,
20190604~20190626,洗衣机品牌人群（海尔西门子博世三洋LG）,标签人群,PC,京东快车(搜索),【B】TB90V60WD_小天鹅洗衣机_单投,TB90V60WD搜索无线,628,11,1.75%,16.56,26.37,1.51,2,2999.00,18.18%,181.10,
20190604~20190626,热水器核心人群（万和斯密斯能率）,标签人群,PC,京东快车(搜索),【A+++】TD100V86WMADY5_小天鹅洗衣机_单投,搜索无线,624,13,2.08%,36.45,58.41,2.80,5,13889.00,38.46%,381.04,
20190604~20190626,近30天浏览、关注、加购与所选种子相关的店铺或品牌商品的人群,定向推荐人群,无线,京东快车(搜索),【新品】TD100V62WIAD5_小天鹅洗衣机_单投,搜索-PC,620,39,6.29%,67.70,109.19,1.74,6,24894.00,15.38%,367.71,
20190604~20190626,近30天内浏览所选种子商品的人群,定向推荐人群,无线,京东快车(搜索),【新品】TD100V62WIAD5_小天鹅洗衣机_单投,搜索-PC,620,40,6.45%,68.70,110.81,1.72,6,24894.00,15.00%,362.36,
20190604~20190626,热水器核心人群（万和斯密斯能率）,标签人群,PC,京东快车(搜索),【A+++】TG100V62ADS5_小天鹅洗衣机_单投,TG100V62ADS5搜索PC,606,15,2.48%,40.86,67.43,2.72,23,28832.00,153.33%,705.63,
20190604~20190626,【新】近30天已购冰箱未购洗衣机,新标签人群,PC,京东快车(搜索),【A+++】TG100V62ADS5_小天鹅洗衣机_单投,搜索无线,603,18,2.99%,50.61,83.93,2.81,4,8196.00,22.22%,161.94,
20190604~20190626,自定义-核心型号扩展至店铺-海尔洗旗,标签人群,PC,京东快车(搜索),【A+++】TG100V86WMDY5_小天鹅洗衣机_单投,TG100V86WMDY5搜索-PC,601,9,1.50%,23.28,38.74,2.59,-,-,-,-,
20190604~20190626,【新】近30天已购厨房大电未购洗衣机,新标签人群,PC,京东快车(搜索),【A+++】TG100V62ADS5_小天鹅洗衣机_单投,搜索无线,593,16,2.70%,43.31,73.04,2.71,3,6524.00,18.75%,150.63,
20190604~20190626,空调核心人群（扬子海信长虹科龙志高）,标签人群,PC,京东快车(搜索),【A++++】TG80V20DG5_小天鹅洗衣机_单投,搜索无线,589,39,6.62%,93.06,158.00,2.39,140,418962.00,358.97%,4502.06,
20190604~20190626,九数_618_波轮_类目内_高分段_2k_2.5k_0608,外部导入人群,无线,京东直投,,,583,6,1.03%,5.26,9.02,0.88,-,-,-,-,
20190604~20190626,消毒柜核心人群（康宝美的方太海尔老板）,标签人群,PC,京东快车(搜索),【A+++】TD100V81WDG_小天鹅洗衣机_单投,搜索-无线,577,22,3.81%,70.42,122.05,3.20,28,95065.00,127.27%,1349.97,
20190604~20190626,冰箱意向人群（康佳TCL奥玛三星海信）,标签人群,PC,京东快车(搜索),【A+++】TD100V86WMADY5_小天鹅洗衣机_单投,TD100V86WMADY5搜索PC,575,6,1.04%,13.21,22.97,2.20,-,-,-,-,
20190604~20190626,空调核心人群（扬子海信长虹科龙志高）,标签人群,PC,京东快车(搜索),【A+++】TD100V86WMADY5_小天鹅洗衣机_单投,搜索无线,564,10,1.77%,33.10,58.69,3.31,15,80984.00,150.00%,2446.65,
20190604~20190626,【新】近30天浏览加购洗衣机未购洗衣机,新标签人群,PC,京东快车(搜索),【A++】TB80V80WDCLG_小天鹅洗衣机_单投,搜索无线,564,8,1.42%,23.02,40.82,2.88,5,8997.00,62.50%,390.83,
20190604~20190626,油烟机意向人群（苏泊尔万家乐万和樱花帅康,标签人群,PC,京东快车(搜索),【A+++】TD100V81WDG_小天鹅洗衣机_单投,搜索-无线,560,18,3.21%,53.85,96.16,2.99,6,12497.00,33.33%,232.07,
20190604~20190626,自定义-LS+HR中高端波轮,标签人群,PC,京东快车(搜索),【A++】TB100V80WDCLG_小天鹅洗衣机_单投,TB100V80WDCLG搜索PC,558,23,4.12%,46.38,83.12,2.02,4,8396.00,17.39%,181.03,
20190604~20190626,油烟机意向人群（苏泊尔万家乐万和樱花帅康,标签人群,PC,京东快车(搜索),【A++】TB100V60_小天鹅洗衣机_单投,TB100V60搜索PC,557,5,0.90%,8.41,15.10,1.68,-,-,-,-,
20190604~20190626,热水器意向人群（万家乐统帅志高奥特朗）,标签人群,无线,京东快车(搜索),【A++++】TG80V20DG5_小天鹅洗衣机_单投,TG80V20DG5搜索PC,551,73,13.25%,105.58,191.62,1.45,39,79115.00,53.42%,749.34,
20190604~20190626,燃气灶核心人群（苏泊尔万家乐万和康宝帅康,标签人群,无线,京东快车(搜索),【A++++】TG80V20DG5_小天鹅洗衣机_单投,TG80V20DG5搜索PC,545,72,13.21%,100.52,184.44,1.40,38,68469.00,52.78%,681.15,
