时间,人群名称,人群类型,推广设备,产品线,计划,单元,展现数,点击数,点击率,总费用,千次展现成本,平均点击成本,总订单行,总订单金额,转化率,ROI,
20190604~20190626,近30天浏览、关注、加购与所选种子相关的店铺或品牌商品的人群,定向推荐人群,PC,京东快车(搜索),C22-WH2208-明辉-电磁炉_单投,C22-WH2208--明辉-搜索_单投,3045,26,0.85%,40.08,13.16,1.54,19,9634.22,73.08%,240.37,
20190604~20190626,双11！对大促极敏感的小白领,标签人群,无线,京东快车(搜索),YL50P602-瑞博_电压力锅_单投,YL50P602,3031,168,5.54%,375.39,123.85,2.23,10,4859.00,5.95%,12.94,
20190604~20190626,【新】竞品-15天 -电炖锅,新标签人群,PC,京东快车(搜索),电炖锅-明辉power501-_单投-,DZ08Easy102-搜索-copy,3021,9,0.30%,16.29,5.39,1.81,-,-,-,-,
20190604~20190626,九数_20190608_厨小_618跨品_干预组,外部导入人群,无线,京东直投,,,3017,104,3.45%,25.95,8.60,0.25,-,-,-,-,
20190604~20190626,【新】近7天浏览电水壶/热水瓶-1108,新标签人群,无线,京东快车(搜索),WBL1022S-瑞博_破壁机_单投,WBL1022S-端低,3006,386,12.84%,1240.44,412.65,3.21,193,250086.54,50.00%,201.61,
20190604~20190626,【新】近7天浏览小熊养生壶-1024,新标签人群,无线,京东快车(搜索),MK-YS15Colour501-瑞博_养生壶/煎药壶_单投,MK-YS15Colour501-端中,3001,230,7.66%,486.90,162.25,2.12,32,5560.70,13.91%,11.42,
20190604~20190626,【新】近3天美妆个护未购买-1024,新标签人群,PC,京东快车(搜索),WJCN30H-瑞博_电饼铛_单投,WJCN30H-端低1,2997,109,3.64%,188.98,63.06,1.73,18,3969.00,16.51%,21.00,
20190604~20190626,近90天内购买所选种子的竞品品牌商品的人群,定向推荐人群,PC,京东快车(搜索),MK-SH15Power508-瑞博_电水壶_单投,MK-SH15Power508-端中,2968,53,1.79%,62.57,21.08,1.18,19,9049.60,35.85%,144.63,
20190604~20190626,【新】电炖锅 百元竞品人群,新标签人群,无线,京东快车(搜索),电炖锅-明辉-MD-DZ16E102-_单投,DZ16P101,2960,172,5.81%,503.47,170.09,2.93,25,4750.51,14.53%,9.44,
20190604~20190626,近30天内浏览所选种子商品的人群,定向推荐人群,PC,京东快车(搜索),电炖锅-明辉_电炖锅_单投,DZ08Easy102-端低-新,2951,31,1.05%,47.64,16.14,1.54,4,358.00,12.90%,7.51,
20190604~20190626,九数_20190605_厨小_618跨品_干预组,外部导入人群,PC,京东快车(搜索),电饭煲-明辉_电饭煲_单投,FB50EASY501-端中,2951,51,1.73%,143.59,48.66,2.82,11,3487.90,21.57%,24.29,
20190604~20190626,【新】近30天浏览电炖锅-1005,新标签人群,PC,京东快车(搜索),电炖锅-明辉_电炖锅_单投,4061813电炖锅,2950,36,1.22%,69.54,23.57,1.93,6,1453.00,16.67%,20.89,
20190604~20190626,【新】近7天浏览电水壶/热水瓶-1108,新标签人群,无线,京东快车(搜索),WBL1022S-瑞博_破壁机_单投,WBL1022S-端低-江苏,2943,351,11.93%,1139.76,387.28,3.25,360,347706.07,102.56%,305.07,
20190604~20190626,近30天内加购、加关注所选种子商品的人群,定向推荐人群,无线,京东快车(搜索),面包机-明辉_面包机_单投,TLS2010-端中,2938,665,22.63%,1631.33,555.25,2.45,135,42786.07,20.30%,26.23,
20190604~20190626,近30天内加购、加关注所选种子商品的人群,定向推荐人群,无线,京东快车(搜索),WHJ1512e-瑞博_电水壶/热水瓶_单投,WHJ1512e-端低-HU,2921,377,12.91%,682.18,233.54,1.81,113,29634.90,29.97%,43.44,
20190604~20190626,近30天内浏览所选种子商品的人群,定向推荐人群,PC,京东快车(搜索),WBL2501C-瑞博_榨汁机/原汁机_单投,WBL2501C-端中,2913,35,1.20%,59.51,20.43,1.70,9,932.00,25.71%,15.66,
20190604~20190626,默认购买人群,京选人群,PC,京东快车(搜索),秒杀计划,美的（Midea）_电压力锅,2910,44,1.51%,26.83,9.22,0.61,91,51838.30,206.82%,1932.10,
20190604~20190626,【新】近7天浏览烤箱相关类目-1024,新标签人群,无线,京东快车(搜索),YL50P602-瑞博_电压力锅_单投,YL50P602,2901,247,8.51%,582.54,200.81,2.36,70,41212.55,28.34%,70.75,
20190604~20190626,【新】近3天搜索电水壶/电水瓶-1018,新标签人群,PC,京东快车(搜索),YL50Easy203-瑞博_电压力锅_单投,YL50Easy203-端中-核区,2893,60,2.07%,75.99,26.27,1.27,32,10815.60,53.33%,142.33,
20190604~20190626,近30天内加购、加关注所选种子商品的人群,定向推荐人群,无线,京东快车(搜索),电磁炉-明辉_电磁炉_单投,WH2126-端中_电磁炉_单投,2890,279,9.65%,418.09,144.67,1.50,78,21371.70,27.96%,51.12,
20190604~20190626,【新】近3天浏览指定竞品-破壁机,新标签人群,PC,京东快车(搜索),PB12Easy219-瑞博_破壁机_单投,PB12Easy219,2884,80,2.77%,245.74,85.21,3.07,35,13515.90,43.75%,55.00,
20190604~20190626,【新】近3天浏览粮食调味未购买-1024,新标签人群,PC,京东快车(搜索),DJ12B-Easy101-瑞博_豆浆机_单投,DJ12B-Easy101-端中,2865,30,1.05%,52.95,18.48,1.77,7,3637.00,23.33%,68.69,
20190604~20190626,【新】近30天浏览九阳原汁机-1005,新标签人群,PC,京东快车(搜索),WBL2501C-瑞博_榨汁机/原汁机_单投,WBL2501C-端中,2856,31,1.09%,53.09,18.59,1.71,12,1843.00,38.71%,34.71,
20190604~20190626,近30天内加购、加关注所选种子商品的人群,定向推荐人群,PC,京东快车(搜索),YL50Easy505-瑞博_电压力锅_单投,YL50Easy505,2826,13,0.46%,32.97,11.67,2.54,-,-,-,-,
20190604~20190626,【新】近7天浏览烤箱相关类目-1024,新标签人群,PC,京东快车(搜索),YL50P602-瑞博_电压力锅_单投,YL50P602,2824,11,0.39%,18.21,6.45,1.66,6,1986.60,54.55%,109.09,
20190604~20190626,近30天浏览、关注、加购过与所选种子相关的三级类目商品的人群,定向推荐人群,PC,京东快车(搜索),YL60Easy203-瑞博_电压力锅_单投,YL60Easy203-端中-核词,2822,22,0.78%,27.36,9.70,1.24,7,1532.60,31.82%,56.02,
20190604~20190626,近30天浏览、关注、加购与所选种子相关的店铺或品牌商品的人群,定向推荐人群,PC,京东快车(搜索),YL50Easy203-瑞博_电压力锅_单投,YL50Easy203-端中-特区,2820,54,1.91%,59.72,21.18,1.11,106,37894.00,196.30%,634.53,
20190604~20190626,【新】近30天浏览苏泊尔电压力锅-1005,新标签人群,PC,京东快车(搜索),WQC50A5-瑞博_电压力锅_单投,WQC50A5-端低,2819,40,1.42%,39.78,14.11,0.99,13,3145.20,32.50%,79.06,
20190604~20190626,【新】近7天浏览烤箱相关类目-1024,新标签人群,无线,京东快车(搜索),PB80Easy215-瑞博_破壁机_单投,PB80Easy215-端中,2812,230,8.18%,827.35,294.22,3.60,102,40249.48,44.35%,48.65,
20190604~20190626,九数_20190612_厨小_618跨品_对照组,外部导入人群,无线,京东快车(搜索),MB-FB40P518-明辉-电饭煲_单投,MB-FB40P518明辉--搜索-电饭煲_单投-,2810,254,9.04%,790.68,281.38,3.11,43,80411.00,16.93%,101.70,
20190604~20190626,【新】近7天浏览烤箱相关类目-1024,新标签人群,无线,京东快车(搜索),DJ12B-Easy101-瑞博_豆浆机_单投,DJ12B-Easy101-端中,2807,367,13.07%,814.60,290.20,2.22,156,73320.99,42.51%,90.01,
20190604~20190626,智能定向人群,智能定向,PC,品牌聚效,新品电饭煲517,PC展示,2795,22,0.79%,42.78,15.31,1.94,-,-,-,-,
20190604~20190626,【新】近3天美妆个护未购买-1024,新标签人群,PC,京东快车(搜索),DJ12B-Easy101-瑞博_豆浆机_单投,DJ12B-Easy101-端中,2792,21,0.75%,44.59,15.97,2.12,2,407.00,9.52%,9.13,
20190604~20190626,九数_20190612_厨小_618跨品_干预组,外部导入人群,无线,京东快车(搜索),MB-FB40P518-明辉-电饭煲_单投,MB-FB40P518明辉--搜索-电饭煲_单投-,2765,224,8.10%,717.37,259.45,3.20,29,43313.00,12.95%,60.38,
20190604~20190626,近30天内浏览所选种子商品的人群,定向推荐人群,PC,京东快车(搜索),LZ15Easy209-瑞博_料理机_单投,LZ15Easy209-端中,2758,41,1.49%,55.81,20.24,1.36,553,399355.00,1348.78%,7155.62,
20190604~20190626,【新】30天加购电饭煲-1009,新标签人群,无线,品牌聚效,新品电饭煲-京选店铺,APP,2728,272,9.97%,448.00,164.22,1.65,54,19652.80,19.85%,43.87,
20190604~20190626,【新】近30天搜索破壁机未购买-1008,新标签人群,PC,京东快车(搜索),WBL1022S-瑞博_破壁机_单投,WBL1022S-端低-PC,2727,31,1.14%,78.97,28.96,2.55,3,1644.00,9.68%,20.82,
20190604~20190626,【新】近30天浏览电饭煲中高端消费-0929,新标签人群,PC,京东快车(搜索),电饭煲-明辉_电饭煲_单投,FB30Power503-端中,2723,17,0.62%,21.80,8.01,1.28,8,2719.60,47.06%,124.75,
20190604~20190626,【新】下厨极度爱好者-0213,新标签人群,无线,京东快车(搜索),YL50Easy505-瑞博_电压力锅_单投,YL50Easy505,2720,211,7.76%,602.92,221.66,2.86,34,13719.60,16.11%,22.76,
20190604~20190626,【新】30天浏览美的原汁机-1009,新标签人群,PC,京东快车(搜索),WBL2501C-瑞博_榨汁机/原汁机_单投,WBL2501C-端中,2712,33,1.22%,54.93,20.25,1.66,4,441.00,12.12%,8.03,
20190604~20190626,默认浏览人群,京选人群,PC,京东快车(搜索),秒杀计划,美的（Midea）_电磁炉,2685,60,2.23%,30.96,11.53,0.52,303,146173.85,505.00%,4721.38,
20190604~20190626,【新】30天加购，120天未购买,新标签人群,无线,京东快车(搜索),MK-YS15Colour501-瑞博_养生壶/煎药壶_单投,MK-YS15Colour501-端中,2682,149,5.56%,325.94,121.53,2.19,24,4711.00,16.11%,14.45,
20190604~20190626,【新】近3天偏好烘焙类目-1024,新标签人群,无线,京东快车(搜索),空气炸锅-明辉_空气炸锅_单投,TN35-端中_空气炸锅_单投,2677,478,17.86%,1090.81,407.47,2.28,29,8186.00,6.07%,7.50,
20190604~20190626,【新】30天浏览美的电水壶/电水瓶-1009,新标签人群,无线,京东快车(搜索),YS15Colour211-瑞博_养生壶/煎药壶_单投,YS15Colour211-端中,2672,187,7.00%,393.17,147.14,2.10,34,6516.60,18.18%,16.57,
20190604~20190626,近30天浏览、关注、加购与所选种子相关的店铺或品牌商品的人群,定向推荐人群,PC,京东快车(搜索),电磁炉-明辉_电磁炉_单投,WT2112T-端中_电磁炉_单投,2670,38,1.42%,54.46,20.40,1.43,16,6133.60,42.11%,112.63,
20190604~20190626,【新】近3天美妆个护未购买-1024,新标签人群,无线,京东快车(搜索),WNS1501B-瑞博_面条机_单投,WNS1501B-端中,2669,249,9.33%,390.43,146.28,1.57,18,6475.00,7.23%,16.58,
20190604~20190626,【新】近3天浏览火锅相关类目-1024,新标签人群,无线,京东快车(搜索),YL60Easy203-瑞博_电压力锅_单投,YL60Easy203-端中-长尾词,2663,263,9.88%,518.61,194.75,1.97,63,24058.85,23.95%,46.39,
20190604~20190626,【新】近3天美妆个护未购买-1024,新标签人群,无线,京东快车(搜索),JK30Easy103-瑞博_电饼铛_单投,JK30Easy103-端低1,2663,287,10.78%,293.64,110.27,1.02,69,9309.30,24.04%,31.70,
20190604~20190626,近30天内浏览所选种子商品的人群,定向推荐人群,无线,京东快车(搜索),电炖锅-明辉_电炖锅_单投,DG40E101-端中-,2662,213,8.00%,1222.94,459.41,5.74,26,6810.00,12.21%,5.57,
20190604~20190626,【新】近30天浏览电炖锅-1005,新标签人群,无线,京东快车(搜索),数据对比明辉_电饭煲_单投,7152873炖锅端低,2656,217,8.17%,308.67,116.22,1.42,39,8346.67,17.97%,27.04,
20190604~20190626,【新】30天浏览美的原汁机-1009,新标签人群,PC,京东快车(搜索),LZ20Easy101 -瑞博_榨汁机/原汁机_单投,LZ20Easy101 -端中,2650,40,1.51%,55.51,20.95,1.39,9,1432.00,22.50%,25.80,
20190604~20190626,【新】近30天浏览多用途锅-1005,新标签人群,无线,京东快车(搜索),电磁炉-明辉_电磁炉_单投,WH2128-端中_电磁炉_单投,2641,126,4.77%,116.68,44.18,0.93,21,4670.33,16.67%,40.03,
20190604~20190626,【新】下厨极度爱好者-0213,新标签人群,无线,京东快车(搜索),YL50Easy203-瑞博_电压力锅_单投,YL50Easy203-端中-核区,2635,361,13.70%,814.95,309.28,2.26,197,135507.45,54.57%,166.28,
20190604~20190626,双11！对大促活动极敏感的人群,标签人群,PC,京东快车(搜索),DJ12B-Easy101-瑞博_豆浆机_单投,DJ12B-Easy101-端中,2632,32,1.22%,64.28,24.42,2.01,5,1353.90,15.63%,21.06,
20190604~20190626,【新】30天加购电饭煲-1009,新标签人群,PC,京东快车(搜索),电饭煲-明辉_电饭煲_单投,FB30Power503-端中,2584,24,0.93%,34.73,13.44,1.45,6,2259.00,25.00%,65.04,
20190604~20190626,【新】近30天浏览苏泊尔多用途锅-1005,新标签人群,PC,京东快车(搜索),多用途锅-明辉_多用途锅_单投,DY16Easy102-端中-copy,2567,29,1.13%,29.96,11.67,1.03,4,591.00,13.79%,19.73,
20190604~20190626,【新】近7天浏览烤箱相关类目-1024,新标签人群,PC,京东快车(搜索),WQH50C8-瑞博_电压力锅_单投,WQH50C8-端高,2567,22,0.86%,28.63,11.15,1.30,5,1785.84,22.73%,62.38,
20190604~20190626,近30天内加购、加关注所选种子商品的人群,定向推荐人群,无线,京东快车(搜索),LZ25Easy106-瑞博_料理机_单投,LZ25Easy106-端中,2562,225,8.78%,383.85,149.82,1.71,46,9098.40,20.44%,23.70,
20190604~20190626,【新】近30天浏览电炖锅-1005,新标签人群,无线,京东快车(搜索),MK-YS12Colour101-瑞博_养生壶/煎药壶_单投,MK-YS12Colour101-端低,2561,219,8.55%,399.00,155.80,1.82,157,27816.70,71.69%,69.72,
20190604~20190626,默认购买人群,京选人群,PC,京东快车(搜索),秒杀计划,美的（Midea）_电磁炉,2560,56,2.19%,28.47,11.12,0.51,303,146173.85,541.07%,5134.31,
20190604~20190626,【新】近30天浏览苏泊尔多用途锅-1005,新标签人群,PC,京东快车(搜索),多用途锅-明辉_多用途锅_单投,HS136B,2560,58,2.27%,78.70,30.74,1.36,8,1148.50,13.79%,14.59,
20190604~20190626,近30天内浏览所选种子商品的人群,定向推荐人群,PC,京东快车(搜索),空气炸锅-明辉_空气炸锅_单投,TN35-端中_空气炸锅_单投,2553,55,2.15%,127.80,50.06,2.32,8,2467.00,14.55%,19.30,
20190604~20190626,【新】30天加购，120天未购买,新标签人群,无线,京东快车(搜索),电炖锅-明辉_电炖锅_单投,DG40E101-端中-,2548,185,7.26%,1092.71,428.85,5.91,11,2442.00,5.95%,2.23,
20190604~20190626,近30天浏览、关注、加购过与所选种子相关的三级类目商品的人群,定向推荐人群,PC,京东快车(搜索),MK-YS15Colour501-瑞博_养生壶/煎药壶_单投,MK-YS15Colour501-端中,2537,16,0.63%,28.13,11.09,1.76,3,264.00,18.75%,9.39,
20190604~20190626,【新】近3天浏览火锅相关类目-1024,新标签人群,PC,京东快车(搜索),CZ21-瑞博_豆浆机_单投,CZ21-端高,2523,5,0.20%,12.16,4.82,2.43,20,26469.50,400.00%,2176.77,
20190604~20190626,近90天内购买所选种子的竞品品牌商品的人群,定向推荐人群,PC,京东快车(搜索),WHJ1705b-瑞博_电水壶_单投,WHJ1705b,2522,89,3.53%,67.81,26.89,0.76,417,610053.52,468.54%,8996.51,
20190604~20190626,近30天内加购、加关注所选种子商品的人群,定向推荐人群,无线,京东快车(搜索),电磁炉-明辉_电磁炉_单投,WH2106-端中_电磁炉_单投,2522,282,11.18%,299.12,118.60,1.06,240,444844.90,85.11%,1487.18,
20190604~20190626,【新】近3天搜索电水壶/电水瓶-1018,新标签人群,无线,京东快车(搜索),WBL1022S-瑞博_破壁机_单投,WBL1022S-端低,2501,287,11.48%,928.92,371.42,3.24,95,50467.55,33.10%,54.33,
20190604~20190626,近30天浏览、关注、加购与所选种子相关的店铺或品牌商品的人群,定向推荐人群,PC,京东快车(搜索),LZ15Easy209-瑞博_料理机_单投,LZ15Easy209-端中,2501,29,1.16%,39.18,15.67,1.35,537,395485.00,1851.72%,10094.05,
20190604~20190626,近30天浏览、关注、加购过与所选种子相关的三级类目商品的人群,定向推荐人群,无线,京东快车(搜索),MB-FB40P518-明辉-电饭煲_单投,MB-FB40P518明辉--搜索-电饭煲_单投-,2498,102,4.08%,230.70,92.35,2.26,10,2753.00,9.80%,11.93,
20190604~20190626,【新】近30天浏览九阳破壁机-1005,新标签人群,PC,京东快车(搜索),WBL2501A-瑞博_榨汁机/原汁机_单投,WBL2501A-端中,2495,41,1.64%,97.71,39.16,2.38,6,671.00,14.63%,6.87,
20190604~20190626,近30天内加购、加关注所选种子商品的人群,定向推荐人群,无线,京东快车(搜索),YL50P602-瑞博_电压力锅_单投,YL50P602,2488,267,10.73%,536.91,215.80,2.01,51,36587.95,19.10%,68.15,
20190604~20190626,双11！对大促活动极敏感的人群,标签人群,无线,京东快车(搜索),WNS1501B-瑞博_面条机_单投,WNS1501B-端中,2485,219,8.81%,317.05,127.59,1.45,30,18303.50,13.70%,57.73,
20190604~20190626,近90天内购买所选种子商品的人群,定向推荐人群,PC,京东快车(搜索),YL50Easy203-瑞博_电压力锅_单投,YL50Easy203-端中-核区,2473,86,3.48%,114.50,46.30,1.33,46,14305.55,53.49%,124.94,
20190604~20190626,【新】近30天搜索多用途锅未购买-1008,新标签人群,PC,京东快车(搜索),电磁炉-明辉_电磁炉_单投,WH2128-端中_电磁炉_单投,2472,18,0.73%,25.85,10.46,1.44,5,1265.00,27.78%,48.94,
20190604~20190626,默认浏览人群,京选人群,PC,京东快车(搜索),MK-YS15Colour501-瑞博_养生壶/煎药壶_单投,MK-YS15Colour501-端中,2471,16,0.65%,29.00,11.74,1.81,3,264.00,18.75%,9.10,
20190604~20190626,九数_20190614_厨小_618跨品_干预组,外部导入人群,无线,品牌聚效,618投放-九数,APP,2469,8,0.32%,88.31,35.77,11.04,-,-,-,-,
20190604~20190626,双11！对大促极敏感的高级白领,标签人群,无线,京东快车(搜索),DJ12B-Easy101-瑞博_豆浆机_单投,DJ12B-Easy101-端中,2455,288,11.73%,692.35,282.02,2.40,51,20650.90,17.71%,29.83,
20190604~20190626,近30天浏览、关注、加购与所选种子相关的店铺或品牌商品的人群,定向推荐人群,无线,京东快车(搜索),MK-H317E4-瑞博_电水壶/热水瓶_单投,MK-H317E4-端中-HU,2454,154,6.28%,131.13,53.44,0.85,232,285961.32,150.65%,2180.75,
20190604~20190626,【新】近3天搜索电水壶/电水瓶-1018,新标签人群,无线,京东快车(搜索),WBL1022S-瑞博_破壁机_单投,WBL1022S-端低-江苏,2431,280,11.52%,954.24,392.53,3.41,137,127423.95,48.93%,133.53,
20190604~20190626,近30天浏览、关注、加购过与所选种子相关的三级类目商品的人群,定向推荐人群,无线,京东快车(搜索),517-明辉-电饭煲_单投,MB-FB40P517明辉--搜索-电饭煲_单投-,2428,88,3.62%,167.47,68.97,1.90,8,3092.70,9.09%,18.47,
20190604~20190626,近30天浏览、关注、加购与所选种子相关的店铺或品牌商品的人群,定向推荐人群,PC,京东快车(搜索),Star201-明辉-电磁炉_单投,Star201--明辉-搜索_单投,2418,17,0.70%,20.30,8.40,1.19,6,894.00,35.29%,44.04,
20190604~20190626,【新】近30天浏览苏泊尔电磁炉-1005,新标签人群,PC,京东快车(搜索),C22-WT2203-明辉-电磁炉_单投,C22WT2203-明辉-搜索_单投,2414,30,1.24%,67.55,27.98,2.25,10,1656.00,33.33%,24.52,
20190604~20190626,【新】近30天浏览电炖锅-1005,新标签人群,无线,京东快车(搜索),MK-WGE1506c-瑞博_养生壶/煎药壶_单投,MK-WGE1506c-端中,2413,278,11.52%,644.71,267.18,2.32,223,98684.90,80.22%,153.07,
20190604~20190626,【新】近30天浏览苏泊尔电炖锅-1005,新标签人群,无线,京东快车(搜索),电炖锅-明辉_电炖锅_单投,DG40E101-端中-,2412,176,7.30%,1076.81,446.44,6.12,14,3153.00,7.95%,2.93,
20190604~20190626,自定义-电饼铛兴趣人群-1018,标签人群,无线,京东快车(搜索),空气炸锅-明辉_空气炸锅_单投,TN35-端中_空气炸锅_单投,2406,400,16.63%,910.07,378.25,2.28,37,12058.69,9.25%,13.25,
20190604~20190626,【新】近3天搜索电水壶/电水瓶-1018,新标签人群,PC,京东快车(搜索),PF703-50T-瑞博_电水壶/热水瓶_单投,PF703-50T-端中-PI,2394,8,0.33%,10.45,4.37,1.31,1,278.00,12.50%,26.60,
20190604~20190626,默认购买人群,京选人群,PC,京东快车(搜索),MK-YS15Colour501-瑞博_养生壶/煎药壶_单投,MK-YS15Colour501-端中,2391,15,0.63%,25.56,10.69,1.70,3,264.00,20.00%,10.33,
20190604~20190626,双11！对大促活动极敏感的人群,标签人群,PC,京东快车(搜索),YL50P602-瑞博_电压力锅_单投,YL50P602,2388,9,0.38%,16.41,6.87,1.82,-,-,-,-,
20190604~20190626,【新】美的购买人群+30天浏览美的电磁炉-1009,新标签人群,无线,京东快车(搜索),电磁炉-明辉_电磁炉_单投,WH2237-端中_电磁炉_单投,2384,149,6.25%,125.31,52.56,0.84,47,10484.34,31.54%,83.67,
20190604~20190626,近30天浏览、关注、加购与所选种子相关的店铺或品牌商品的人群,定向推荐人群,PC,京东快车(搜索),电炖锅-明辉_电炖锅_单投,WBZS162-端中-不,2383,27,1.13%,64.68,27.14,2.40,2,387.91,7.41%,6.00,
20190604~20190626,【新】30天浏览美的破壁机-1009,新标签人群,PC,京东快车(搜索),WBL2501A-瑞博_榨汁机/原汁机_单投,WBL2501A-端中,2375,40,1.68%,80.65,33.96,2.02,4,546.00,10.00%,6.77,
20190604~20190626,【新】近30天浏览九阳料理机-1005,新标签人群,PC,京东快车(搜索),LZ20Easy101 -瑞博_榨汁机/原汁机_单投,LZ20Easy101 -端中,2375,17,0.72%,28.78,12.12,1.69,1,102.00,5.88%,3.54,
20190604~20190626,九数_20190614_厨小_618跨品_对照组,外部导入人群,无线,品牌聚效,618投放-九数,APP,2366,2,0.08%,84.57,35.74,42.29,-,-,-,-,
20190604~20190626,【新】近7天关注厨房小电-品聚专用,新标签人群,无线,京东快车(搜索),腰带店铺-_生活电器_腰部广告,腰带店铺-端-活动,2360,83,3.52%,69.18,29.31,0.83,10,1972.00,12.05%,28.51,
20190604~20190626,【新】近3天浏览粮食调味未购买-1024,新标签人群,PC,京东快车(搜索),空气炸锅-明辉_空气炸锅_单投,TN35-端中_空气炸锅_单投,2354,58,2.46%,131.73,55.96,2.27,4,1073.00,6.90%,8.15,
20190604~20190626,自定义-电磁炉兴趣人群,标签人群,PC,京东快车(搜索),数据对比明辉_电饭煲_单投,100003244300端低,2351,10,0.43%,9.72,4.13,0.97,6,935.00,60.00%,96.19,
20190604~20190626,【新】近30天浏览九阳破壁机-1005,新标签人群,无线,京东快车(搜索),LZ20Easy101 -瑞博_榨汁机/原汁机_单投,LZ20Easy101 -端中,2350,156,6.64%,304.56,129.60,1.95,16,2668.00,10.26%,8.76,
20190604~20190626,近30天浏览、关注、加购过与所选种子相关的三级类目商品的人群,定向推荐人群,PC,京东快车(搜索),MK-GJ1503-瑞博_电水壶/热水瓶_单投,MK-GJ1503-端中-新-HU,2349,18,0.77%,17.86,7.60,0.99,2,288.00,11.11%,16.13,
20190604~20190626,默认浏览人群,京选人群,PC,京东快车(搜索),MK-GJ1503-瑞博_电水壶/热水瓶_单投,MK-GJ1503-端中-新-HU,2343,21,0.90%,19.77,8.44,0.94,5,595.25,23.81%,30.11,
20190604~20190626,近30天内加购、加关注所选种子商品的人群,定向推荐人群,无线,品牌聚效,新品电饭煲-京选店铺,APP,2337,196,8.39%,385.30,164.87,1.97,49,20473.80,25.00%,53.14,
20190604~20190626,【新】近7天浏览烤箱相关类目-1024,新标签人群,PC,京东快车(搜索),MK-YS12Colour101-瑞博_养生壶/煎药壶_单投,MK-YS12Colour101-端低,2320,17,0.73%,29.20,12.59,1.72,46,49340.80,270.59%,1689.75,
20190604~20190626,自定义-电水壶/电水瓶兴趣人群,标签人群,PC,京东快车(搜索),MK-GJ1503-瑞博_电水壶/热水瓶_单投,MK-GJ1503-端中-新-HU,2320,21,0.91%,19.77,8.52,0.94,5,595.25,23.81%,30.11,
20190604~20190626,近30天浏览、关注、加购过与所选种子相关的三级类目商品的人群,定向推荐人群,PC,京东快车(搜索),PF703-50T-瑞博_电水壶/热水瓶_单投,PF703-50T-端中-PI,2317,9,0.39%,11.73,5.06,1.30,1,278.00,11.11%,23.70,
20190604~20190626,近30天内加购、加关注所选种子商品的人群,定向推荐人群,无线,京东快车(搜索),WQC50A5-瑞博_电压力锅_单投,WQC50A5-端低,2312,452,19.55%,493.52,213.46,1.09,788,468747.96,174.34%,949.81,
20190604~20190626,【新】近3天浏览粮食调味未购买-1024,新标签人群,无线,京东快车(搜索),腰带店铺-_生活电器_腰部广告,腰带店铺-端-活动,2306,50,2.17%,42.76,18.54,0.86,7,1969.70,14.00%,46.06,
20190604~20190626,【新】近3天搜索多用途锅行业-1018,新标签人群,PC,京东快车(搜索),电磁炉-明辉_电磁炉_单投,WH2128-端中_电磁炉_单投,2305,19,0.82%,26.22,11.38,1.38,5,1265.00,26.32%,48.25,
20190604~20190626,默认浏览人群,京选人群,PC,京东快车(搜索),PF703-50T-瑞博_电水壶/热水瓶_单投,PF703-50T-端中-PI,2303,9,0.39%,11.31,4.91,1.26,1,278.00,11.11%,24.58,
20190604~20190626,双11！对大促极敏感的小白领,标签人群,无线,京东快车(搜索),空气炸锅-明辉_空气炸锅_单投,TN35-端中_空气炸锅_单投,2290,408,17.82%,915.76,399.90,2.24,21,6759.40,5.15%,7.38,
20190604~20190626,自定义-电水壶/电水瓶兴趣人群,标签人群,PC,京东快车(搜索),PF703-50T-瑞博_电水壶/热水瓶_单投,PF703-50T-端中-PI,2286,9,0.39%,11.31,4.95,1.26,1,278.00,11.11%,24.58,
20190604~20190626,近90天内购买所选种子商品的人群,定向推荐人群,PC,京东快车(搜索),电磁炉-明辉_电磁炉_单投,WT2112T-端中_电磁炉_单投,2283,42,1.84%,55.10,24.13,1.31,20,7109.60,47.62%,129.03,
20190604~20190626,【新】近30天浏览多用途锅-1005,新标签人群,PC,京东快车(搜索),电磁炉-明辉_电磁炉_单投,WH2128-端中_电磁炉_单投,2279,16,0.70%,24.59,10.79,1.54,10,1674.00,62.50%,68.08,
20190604~20190626,【新】近7天浏览电炖锅-1108,新标签人群,无线,京东快车(搜索),腰带店铺-_生活电器_腰部广告,腰带店铺-端-低花费,2279,87,3.82%,83.94,36.83,0.96,8,1400.89,9.20%,16.69,
20190604~20190626,默认购买人群,京选人群,PC,京东快车(搜索),MK-GJ1503-瑞博_电水壶/热水瓶_单投,MK-GJ1503-端中-新-HU,2277,19,0.83%,17.46,7.67,0.92,5,595.25,26.32%,34.09,
20190604~20190626,默认浏览人群,京选人群,PC,京东快车(搜索),YL60Easy203-瑞博_电压力锅_单投,YL60Easy203-端中-核词,2273,18,0.79%,22.38,9.85,1.24,7,1532.60,38.89%,68.48,
20190604~20190626,近30天内加购、加关注所选种子商品的人群,定向推荐人群,无线,京东快车(搜索),腰带店铺-_生活电器_腰部广告,腰带店铺-端-低花费,2270,97,4.27%,94.96,41.83,0.98,3,447.00,3.09%,4.71,
20190604~20190626,自定义-电压力锅兴趣人群-1018,标签人群,PC,京东快车(搜索),MK-WGE1506c-瑞博_养生壶/煎药壶_单投,MK-WGE1506c-端中,2263,44,1.94%,71.53,31.61,1.63,136,86601.80,309.09%,1210.71,
