时间,人群名称,人群类型,推广设备,产品线,计划,单元,展现数,点击数,点击率,总费用,千次展现成本,平均点击成本,总订单行,总订单金额,转化率,ROI,
20190604~20190626,【新】近30天浏览加购未购果蔬解毒机近180天未购微波炉,新标签人群,无线,京东快车(搜索),厨小-搜索腰带店铺_厨小_腰部广告,厨小-搜索腰带店铺,584,19,3.25%,65.75,112.59,3.46,1,298.00,5.26%,4.53,
20190604~20190626,【新】小熊京东自营旗舰店近30天浏览未购烤箱,新标签人群,PC,京东快车(搜索),【+++】MG38CB-AA_电烤箱_单投,搜索PC,584,10,1.71%,23.95,41.01,2.40,-,-,-,-,
20190604~20190626,【新】凯度品牌其他店铺近30天浏览未购烤箱,新标签人群,无线,京东快车(搜索),S5-L300E_电烤箱_单投,搜索无线,583,60,10.29%,276.69,474.60,4.61,5,4897.00,8.33%,17.70,
20190604~20190626,【新】油烟机竞品1top50近30天浏览或加购未购蒸箱微烤,新标签人群,PC,京东快车(搜索),【+++】候爵_蒸箱_单投,搜索PC,583,19,3.26%,290.29,497.92,15.28,-,-,-,-,
20190604~20190626,【新】其他品牌微波炉近30天top200加购未购,新标签人群,无线,京东快车(搜索),【+++】M1-L201B_微波炉_单投,无线搜索,583,75,12.86%,213.34,365.93,2.84,17,3793.00,22.67%,17.78,
20190604~20190626,默认浏览人群,京选人群,PC,京东快车(搜索),秒杀计划,美的（Midea）_电烤箱,582,7,1.20%,18.00,30.93,2.57,-,-,-,-,
20190604~20190626,【新】微波炉近30天搜索偏好未购买微烤,新标签人群,PC,京东快车(搜索),X6-348E_电烤箱_单投,PC搜索,579,1,0.17%,0.42,0.73,0.42,-,-,-,-,
20190604~20190626,【新】微波炉格兰仕品牌近30天top150加购未购,新标签人群,无线,京东快车(搜索),X5-L253E_微波炉_单投,无线搜索,578,31,5.36%,147.84,255.78,4.77,8,1462.00,25.81%,9.89,
20190604~20190626,【新】微波炉其他店铺近30天浏览或加购未购微波炉烤箱,新标签人群,无线,京东快车(搜索),【+++】M1-L201B_微波炉_单投,无线搜索-北京,577,87,15.08%,297.29,515.23,3.42,18,4461.00,20.69%,15.01,
20190604~20190626,【新】美的油烟机top50近30天浏览或加购未购蒸箱微烤,新标签人群,无线,京东快车(搜索),【+++】王爵_蒸箱_单投,搜索无线,575,77,13.39%,1322.22,2299.51,17.17,13,35691.00,16.88%,26.99,
20190604~20190626,【新】九阳品牌其他店铺近30天浏览未购烤箱,新标签人群,PC,京东快车(搜索),X6-348E_电烤箱_单投,搜索PC-烤箱,572,4,0.70%,28.05,49.04,7.01,-,-,-,-,
20190604~20190626,【新】北美其他品牌店铺近30天浏览未购烤箱,新标签人群,PC,京东快车(搜索),T7-L328E_电烤箱_单投,搜索PC,566,2,0.35%,2.90,5.12,1.45,-,-,-,-,
20190604~20190626,【新】老板乐创品牌其他店铺近30天浏览未购高端烤箱蒸箱,新标签人群,PC,京东快车(搜索),EA0965SC-80SE_蒸箱_单投,搜索无线,565,2,0.35%,14.30,25.31,7.15,-,-,-,-,
20190604~20190626,【新】发现好货-生鲜用户,新标签人群,PC,京东快车(搜索),【+++】X3-233A_微波炉__单投,PC搜索,565,5,0.88%,14.74,26.09,2.95,7,20750.00,140.00%,1407.73,
20190604~20190626,【新】蒸箱-近30天已购消毒柜洗碗机人群,新标签人群,PC,京东快车(搜索),【+++】候爵_蒸箱_单投,搜索无线,565,16,2.83%,165.69,293.26,10.36,-,-,-,-,
20190604~20190626,【新】近30天浏览生活电器配件未购微波炉,新标签人群,无线,京东快车(搜索),【新品】X5-252D_微波炉_单投,无线搜索,564,38,6.74%,189.82,336.56,5.00,4,3995.00,10.53%,21.05,
20190604~20190626,【新】美的电烤箱旗舰店近30天浏览或加购未购微波炉烤箱,新标签人群,PC,京东快车(搜索),M3-L234E_微波炉_单投,PC搜索,563,5,0.89%,13.68,24.30,2.74,-,-,-,-,
20190604~20190626,【新】格兰仕厨房料理旗舰店近30天浏览或加购未购微波炉,新标签人群,PC,京东快车(搜索),【+】M3-L233B_微波炉_单投,PC搜索,561,7,1.25%,16.87,30.07,2.41,4,796.00,57.14%,47.18,
20190604~20190626,【新】格兰仕微波炉G70F20CN1L-DG(B0近30天浏览,新标签人群,无线,京东快车(搜索),M1-L202B_微波炉_单投,无线搜索-北京,560,85,15.18%,365.00,651.79,4.29,18,4556.00,21.18%,12.48,
20190604~20190626,【新】蒸箱竞品3top100近30天浏览或加购未购蒸箱微烤,新标签人群,无线,京东直投,,,559,9,1.61%,8.00,14.31,0.89,-,-,-,-,
20190604~20190626,【新】凯度品牌其他店铺近30天浏览未购烤箱,新标签人群,无线,京东快车(搜索),【+++】T7-L384D_电烤箱_单投,搜索无线,557,72,12.93%,362.73,651.22,5.04,9,1619.00,12.50%,4.46,
20190604~20190626,【新】近30天加购未购竞品烤箱1,新标签人群,无线,京东快车(搜索),【新品】T1-109F_电烤箱_单投,搜索无线,556,46,8.27%,148.16,266.47,3.22,5,272.00,10.87%,1.84,
20190604~20190626,【新】近30天已购海鲜水产未购微波炉人群,新标签人群,PC,京东快车(搜索),【+】M3-L233B_微波炉_单投,PC搜索,555,14,2.52%,38.40,69.19,2.74,2,1382.00,14.29%,35.99,
20190604~20190626,【新】微波炉近30天搜索偏好未购买微烤,新标签人群,PC,京东快车(搜索),【+】X3-L239C_微波炉_单投,无线搜索,554,1,0.18%,3.97,7.17,3.97,2,569.00,200.00%,143.32,
20190604~20190626,默认购买人群,京选人群,PC,京东快车(搜索),X6-348E_电烤箱_单投,搜索无线-烤箱,551,18,3.27%,44.29,80.38,2.46,1,2597.00,5.56%,58.64,
20190604~20190626,【新】美的微波炉旗舰店近30天浏览或加购未购微波炉烤箱,新标签人群,无线,京东快车(搜索),S3-L251E_电烤箱_单投,搜索无线,551,39,7.08%,222.07,403.03,5.69,11,7802.00,28.21%,35.13,
20190604~20190626,【新】近30天浏览未购竞品烤箱1,新标签人群,PC,京东快车(搜索),T7-L385F_电烤箱_单投,搜索无线,551,4,0.73%,15.15,27.50,3.79,-,-,-,-,
20190604~20190626,【新】近30天加购未购竞品烤箱2,新标签人群,PC,京东快车(搜索),【+++】PT2531_电烤箱_单投,搜索PC,550,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】小熊其他品牌店铺近30天浏览未购烤箱,新标签人群,无线,京东快车(搜索),X6-348E_电烤箱_单投,搜索无线-烤箱,549,19,3.46%,137.79,250.98,7.25,1,697.00,5.26%,5.06,
20190604~20190626,默认购买人群,京选人群,PC,京东快车(搜索),秒杀计划,美的（Midea）_电烤箱,545,6,1.10%,14.70,26.97,2.45,-,-,-,-,
20190604~20190626,【新】西门子家电京东自营旗舰店工贸家电近30天浏览未购高端烤箱蒸箱,新标签人群,无线,京东快车(搜索),【+++】王爵_蒸箱_单投,搜索PC,544,59,10.85%,383.40,704.78,6.50,2,298.00,3.39%,0.78,
20190604~20190626,【新】蒸箱-近30天已购卫浴产品人群,新标签人群,PC,京东快车(搜索),EA0965SC-80SE_蒸箱_单投,搜索无线,542,3,0.55%,18.88,34.83,6.29,-,-,-,-,
20190604~20190626,【新】美的油烟机top50近30天浏览或加购未购蒸箱微烤,新标签人群,PC,京东快车(搜索),【+++】伯爵_蒸箱_单投,搜索PC,542,11,2.03%,84.69,156.25,7.70,1,-,9.09%,-,
20190604~20190626,【新】蒸箱竞品1top200近30天浏览或加购未购蒸箱微烤,新标签人群,PC,京东快车(搜索),极光烤箱_蒸箱_单投,搜索无线,541,4,0.74%,27.06,50.02,6.77,-,-,-,-,
20190604~20190626,【新】长虹忠臣品牌其他店铺近30天浏览未购烤箱,新标签人群,PC,京东快车(搜索),【+++】T7-L384D_电烤箱_单投,搜索PC,539,2,0.37%,6.32,11.73,3.16,-,-,-,-,
20190604~20190626,【新】微波炉格兰仕品牌近30天top150浏览未购,新标签人群,PC,京东快车(搜索),W3-NR_微波炉_单投,无线搜索,538,5,0.93%,9.31,17.30,1.86,-,-,-,-,
20190604~20190626,九数_618_蒸箱_类目内_高分段_5k以上_0612,外部导入人群,无线,品牌聚效,6月份聚效-蒸箱,九数,538,2,0.37%,37.13,69.01,18.57,-,-,-,-,
20190604~20190626,【新】格兰仕厨房电器旗舰店近30天浏览或加购未购微波炉,新标签人群,PC,京东快车(搜索),X6-348E_微波炉_单投,PC搜索,538,3,0.56%,3.74,6.95,1.25,-,-,-,-,
20190604~20190626,【新】康佳卡士品牌其他店铺近30天浏览未购烤箱,新标签人群,无线,京东快车(搜索),X6-348E_电烤箱_单投,搜索无线-烤箱,537,15,2.79%,91.09,169.63,6.07,3,1797.00,20.00%,19.73,
20190604~20190626,【新】美的微波炉其他店铺近30天浏览或加购未购微波炉烤箱,新标签人群,无线,京东快车(搜索),X6-348E_电烤箱_单投,PC搜索,537,26,4.84%,53.26,99.18,2.05,-,-,-,-,
20190604~20190626,【新】美的烤箱近30天top100加购未购,新标签人群,无线,京东快车(搜索),S5-L300E_电烤箱_单投,搜索无线,537,29,5.40%,134.38,250.24,4.63,1,3999.00,3.45%,29.76,
20190604~20190626,【新】微波炉格兰仕品牌近30天top150加购未购,新标签人群,无线,京东快车(搜索),【+++】X3-233A_微波炉__单投,无线搜索-北京,536,78,14.55%,335.43,625.80,4.30,19,5085.78,24.36%,15.16,
20190604~20190626,【新】美的厨小自营店铺30天浏览未购微蒸烤,新标签人群,PC,京东快车(搜索),【+】M3-L233B_微波炉_单投,无线搜索,536,33,6.16%,47.56,88.73,1.44,3,796.00,9.09%,16.74,
20190604~20190626,【新】凯度品牌其他店铺近30天浏览未购烤箱,新标签人群,无线,京东快车(搜索),T7-L328E_电烤箱_单投,搜索无线,535,46,8.60%,272.13,508.65,5.92,10,2832.00,21.74%,10.41,
20190604~20190626,九数_618_蒸箱_类目内_高分段_美的品牌倾向_0604,外部导入人群,无线,京东快车(搜索),【+++】伯爵_蒸箱_单投,搜索无线,534,108,20.22%,1409.76,2640.00,13.05,6,12096.00,5.56%,8.58,
20190604~20190626,【新】华帝品牌其他店铺近30天浏览未购烤箱,新标签人群,PC,京东快车(搜索),S5-L300E_电烤箱_单投,搜索PC-copy,534,7,1.31%,25.69,48.11,3.67,1,2698.00,14.29%,105.02,
20190604~20190626,【新】微波炉格兰仕品牌近30天top150浏览未购,新标签人群,无线,京东快车(搜索),X6-348E_电烤箱_单投,无线搜索,534,17,3.18%,46.78,87.60,2.75,1,358.00,5.88%,7.65,
20190604~20190626,【新】美的蒸箱top200近30天浏览或加购未购蒸箱微烤,新标签人群,PC,京东快车(搜索),绅士ET1065SS-80SE_蒸箱_单投,搜索PC,534,-,-,-,-,-,-,-,-,-,
20190604~20190626,近30天内加购、加关注所选种子商品的人群,定向推荐人群,PC,京东快车(搜索),【+++】候爵_蒸箱_单投,搜索无线,533,15,2.81%,137.91,258.74,9.19,-,-,-,-,
20190604~20190626,【新】小熊其他品牌店铺近30天浏览未购烤箱,新标签人群,无线,京东快车(搜索),S5-L300E_电烤箱_单投,搜索无线,532,11,2.07%,49.55,93.14,4.50,2,3325.00,18.18%,67.10,
20190604~20190626,【新】近30天加购未购竞品烤箱2,新标签人群,无线,京东快车(搜索),T7-L385F_电烤箱_单投,搜索无线,531,40,7.53%,193.04,363.54,4.83,4,1595.00,10.00%,8.26,
20190604~20190626,【新】燃气灶竞品1top200近30天浏览或加购未购蒸箱微烤,新标签人群,PC,京东快车(搜索),EA0965SC-80SE_蒸箱_单投,搜索PC,528,1,0.19%,10.88,20.61,10.88,-,-,-,-,
20190604~20190626,九数_618_蒸箱_类目内_高分段_3k_4k_0612,外部导入人群,无线,品牌聚效,6月份聚效-蒸箱,九数,527,4,0.76%,37.73,71.59,9.43,-,-,-,-,
20190604~20190626,【新】海氏品牌其他店铺近30天浏览未购烤箱,新标签人群,PC,京东快车(搜索),S3-L251E_电烤箱_单投,搜索PC-copy,526,3,0.57%,16.09,30.59,5.36,-,-,-,-,
20190604~20190626,九数_618_蒸箱_类目内_高分段_5k以上_0612,外部导入人群,无线,京东快车(搜索),【+++】候爵_蒸箱_单投,搜索无线,524,93,17.75%,2646.57,5050.71,28.46,11,26193.00,11.83%,9.90,
20190604~20190626,【新】美的厨电自营店铺近30天浏览或加购未购微波炉烤箱,新标签人群,PC,京东快车(搜索),【+】M3-L233B_微波炉_单投,无线搜索,524,32,6.11%,46.51,88.76,1.45,3,796.00,9.38%,17.11,
20190604~20190626,【新】长虹忠臣品牌其他店铺近30天浏览未购烤箱,新标签人群,无线,京东快车(搜索),T7-L328E_电烤箱_单投,搜索无线,519,8,1.54%,43.83,84.45,5.48,-,-,-,-,
20190604~20190626,【新】近30天浏览加购未购破壁机近180天未购微波炉烤箱,新标签人群,PC,京东快车(搜索),【+++】MG38CB-AA_电烤箱_单投,搜索PC,519,2,0.39%,6.24,12.02,3.12,-,-,-,-,
20190604~20190626,【新】发现好货-生鲜用户,新标签人群,无线,京东快车(搜索),M1-L202B_微波炉_单投,无线搜索-北京,518,89,17.18%,392.42,757.57,4.41,13,3607.00,14.61%,9.19,
20190604~20190626,【新】近30天已购电饭煲未购微波炉人群,新标签人群,PC,京东快车(搜索),W3-NR_微波炉_单投,PC搜索,518,10,1.93%,19.41,37.47,1.94,7,1930.00,70.00%,99.43,
20190604~20190626,【新】凯度品牌其他店铺近30天浏览未购烤箱,新标签人群,无线,京东快车(搜索),T7-L385F_电烤箱_单投,搜索无线,517,45,8.70%,214.76,415.40,4.77,5,508.00,11.11%,2.37,
20190604~20190626,【新】康佳卡士品牌其他店铺近30天浏览未购烤箱,新标签人群,PC,京东快车(搜索),T7-L385F_电烤箱_单投,搜索PC,516,2,0.39%,6.65,12.89,3.33,-,-,-,-,
20190604~20190626,【新】美的品牌微波炉top200近30天浏览未购,新标签人群,PC,京东快车(搜索),【+】X3-L239C_微波炉_单投,无线搜索,515,4,0.78%,13.92,27.03,3.48,2,569.00,50.00%,40.88,
20190604~20190626,【新】格兰仕品牌其他店铺近30天浏览未购烤箱,新标签人群,PC,京东快车(搜索),【新品】T1-109F_电烤箱_单投,搜索PC,514,3,0.58%,9.06,17.63,3.02,1,98.00,33.33%,10.82,
20190604~20190626,【新】微波炉近30天搜索偏好未购买微烤,新标签人群,无线,京东快车(搜索),X6-348E_微波炉_单投,PC搜索,513,28,5.46%,52.21,101.77,1.86,3,6992.00,10.71%,133.92,
20190604~20190626,【新】近30天浏览生活电器配件未购微波炉,新标签人群,PC,京东快车(搜索),【+++】M3-L232F风云_微波炉_单投,PC搜索,513,14,2.73%,51.79,100.96,3.70,-,-,-,-,
20190604~20190626,【新】长帝京东自营旗舰店近30天浏览未购烤箱,新标签人群,PC,京东快车(搜索),【+++】MG38CB-AA_电烤箱_单投,搜索PC,512,10,1.95%,26.04,50.86,2.60,-,-,-,-,
20190604~20190626,【新】格兰仕厨房料理旗舰店近30天浏览或加购未购微波炉,新标签人群,PC,京东快车(搜索),W3-NR_微波炉_单投,PC搜索,511,6,1.17%,12.97,25.38,2.16,-,-,-,-,
20190604~20190626,九数_618_蒸箱_类目内_高分段_3k_4k_0604,外部导入人群,无线,京东快车(搜索),【+++】候爵_蒸箱_单投,搜索无线,511,75,14.68%,1205.40,2358.90,16.07,5,3797.00,6.67%,3.15,
20190604~20190626,【新】小熊京东自营旗舰店近30天浏览未购烤箱,新标签人群,无线,京东快车(搜索),【+++】T3-L324D_电烤箱_单投,搜索PC,510,24,4.71%,75.42,147.88,3.14,3,737.00,12.50%,9.77,
20190604~20190626,【新】近30天加购未购竞品烤箱2,新标签人群,无线,京东快车(搜索),【+++】MG38CB-AA_电烤箱_单投,搜索无线,510,41,8.04%,139.47,273.47,3.40,9,5253.00,21.95%,37.66,
20190604~20190626,【新】美的厨小自营店铺30天浏览未购微蒸烤,新标签人群,PC,京东快车(搜索),【+】X3-L239C_微波炉_单投,无线搜索,510,5,0.98%,15.89,31.16,3.18,2,569.00,40.00%,35.81,
20190604~20190626,【新】美的品牌微波炉top200近30天浏览未购,新标签人群,PC,京东快车(搜索),【+】M3-L233B_微波炉_单投,无线搜索,510,34,6.67%,48.27,94.65,1.42,3,796.00,8.82%,16.49,
20190604~20190626,默认购买人群,京选人群,PC,京东快车(搜索),【新品】T1-109F_电烤箱_单投,搜索无线,509,4,0.79%,9.80,19.25,2.45,12,8398.00,300.00%,856.94,
20190604~20190626,【新】其他品牌微波炉近30天top200加购未购,新标签人群,无线,京东快车(搜索),X6-348E_微波炉_单投,无线搜索,508,19,3.74%,66.29,130.49,3.49,-,-,-,-,
20190604~20190626,【新】老板乐创品牌其他店铺近30天浏览未购高端烤箱蒸箱,新标签人群,无线,京东快车(搜索),EA0965HM-03SE_蒸箱_单投,搜索无线,505,54,10.69%,1136.58,2250.65,21.05,7,10396.00,12.96%,9.15,
20190604~20190626,九数_618_蒸箱_类目内_高分段_无品牌倾向_0604,外部导入人群,无线,京东快车(搜索),【+++】候爵_蒸箱_单投,搜索无线,505,50,9.90%,795.65,1575.54,15.91,7,22694.00,14.00%,28.52,
20190604~20190626,【新】美的厨电自营店铺近30天浏览或加购未购微波炉烤箱,新标签人群,无线,京东快车(搜索),M3-L235F风云_微波炉_单投,PC搜索,503,16,3.18%,27.07,53.82,1.69,2,639.00,12.50%,23.61,
20190604~20190626,【新】近30天浏览加购卫浴产品未购蒸箱用户,新标签人群,无线,京东快车(搜索),绅士ET1065SS-80SE_蒸箱_单投,搜索无线,502,36,7.17%,821.48,1636.41,22.82,1,1499.00,2.78%,1.82,
20190604~20190626,【新】长帝京东自营旗舰店近30天浏览未购烤箱,新标签人群,无线,京东快车(搜索),【新品】T1-109F_电烤箱_单投,搜索无线,502,31,6.18%,102.01,203.21,3.29,1,187.00,3.23%,1.83,
20190604~20190626,【新】近30天浏览生活电器配件未购微波炉,新标签人群,无线,京东快车(搜索),【+】M3-L233B_微波炉_单投,无线搜索,501,43,8.58%,133.55,266.57,3.11,5,1296.00,11.63%,9.70,
20190604~20190626,【新】微波炉其他店铺近30天浏览或加购未购微波炉烤箱,新标签人群,无线,京东快车(搜索),S5-L300E_电烤箱_单投,搜索无线,501,35,6.99%,156.58,312.53,4.47,1,2997.00,2.86%,19.14,
20190604~20190626,【新】近30天已购电饭煲未购微波炉人群,新标签人群,PC,京东快车(搜索),【+】M3-L233B_微波炉_单投,PC搜索,501,12,2.40%,27.74,55.37,2.31,6,1394.00,50.00%,50.25,
20190604~20190626,【新】凯度品牌其他店铺近30天浏览未购烤箱,新标签人群,PC,京东快车(搜索),S3-L251E_电烤箱_单投,搜索PC-copy,501,6,1.20%,35.73,71.32,5.96,-,-,-,-,
20190604~20190626,【新】长虹忠臣品牌其他店铺近30天浏览未购烤箱,新标签人群,PC,京东快车(搜索),【+++】T3-L324D_电烤箱_单投,搜索PC,500,9,1.80%,24.82,49.64,2.76,2,241.00,22.22%,9.71,
20190604~20190626,【新】小熊其他品牌店铺近30天浏览未购烤箱,新标签人群,PC,京东快车(搜索),【+++】T4-L326F_电烤箱_单投,搜索PC,499,2,0.40%,6.69,13.41,3.35,-,-,-,-,
20190604~20190626,【新】松下其他店铺近30天浏览或加购未购微波炉烤箱,新标签人群,PC,京东快车(搜索),【+++】M1-L201B_微波炉_单投,PC搜索,498,1,0.20%,3.20,6.43,3.20,1,347.00,100.00%,108.44,
20190604~20190626,【新】近30天浏览生活电器配件未购微波炉,新标签人群,无线,京东快车(搜索),M1-L202B_微波炉_单投,无线搜索,496,38,7.66%,101.84,205.32,2.68,8,2209.00,21.05%,21.69,
20190604~20190626,【新】格兰仕微波炉旗舰店近30天浏览或加购未购微波炉,新标签人群,PC,京东快车(搜索),M1-L202B_微波炉_单投,无线搜索-北京,496,12,2.42%,39.78,80.20,3.32,2,433.00,16.67%,10.88,
20190604~20190626,【新】九阳京东自营旗舰店近30天浏览未购烤箱,新标签人群,PC,京东快车(搜索),【新品】T1-109F_电烤箱_单投,搜索PC,496,11,2.22%,27.67,55.79,2.52,2,104.00,18.18%,3.76,
20190604~20190626,【新】蒸箱竞品3top100近30天浏览或加购未购蒸箱微烤,新标签人群,PC,京东快车(搜索),【+++】伯爵_蒸箱_单投,搜索无线,495,6,1.21%,29.04,58.67,4.84,-,-,-,-,
20190604~20190626,默认拉新人群,京选人群,PC,京东快车(搜索),【+++】M3-L232F风云_微波炉_单投,PC搜索,495,2,0.40%,7.89,15.94,3.95,-,-,-,-,
20190604~20190626,【新】微波炉近30天浏览或加购关注且未购,新标签人群,PC,京东快车(搜索),【新品】X5-252D_微波炉_单投,无线搜索,494,1,0.20%,2.70,5.47,2.70,-,-,-,-,
20190604~20190626,【新】近30天浏览未购竞品烤箱1,新标签人群,无线,京东快车(搜索),【+++】T3-L326B_电烤箱_单投,搜索无线,494,52,10.53%,91.81,185.85,1.77,3,458.00,5.77%,4.99,
20190604~20190626,【新】美的油烟机top50近30天浏览或加购未购蒸箱微烤,新标签人群,PC,京东快车(搜索),【+++】王爵_蒸箱_单投,搜索PC,494,13,2.63%,153.29,310.30,11.79,4,6496.00,30.77%,42.38,
20190604~20190626,【新】美的品牌微波炉top200加购未购,新标签人群,无线,品牌聚效,厨小-京选店铺_厨小,无线-京选店铺-北京,493,35,7.10%,121.17,245.78,3.46,9,3741.00,25.71%,30.87,
20190604~20190626,【新】康佳卡士品牌其他店铺近30天浏览未购烤箱,新标签人群,无线,京东快车(搜索),S5-L300E_电烤箱_单投,搜索无线,493,11,2.23%,51.76,104.99,4.71,2,257.00,18.18%,4.97,
20190604~20190626,【新】近30天浏览加购卫浴产品未购蒸箱用户,新标签人群,PC,京东快车(搜索),绅士 TPN26MSS-SSL_蒸箱_单投,搜索无线,492,1,0.20%,8.72,17.72,8.72,-,-,-,-,
20190604~20190626,【新】格兰仕微波炉P70D20TL-D4近30天浏览未购,新标签人群,无线,京东快车(搜索),【+++】M1-L201B_微波炉_单投,PC搜索,492,54,10.98%,138.65,281.81,2.57,20,6012.00,37.04%,43.36,
20190604~20190626,【新】美的厨小自营店铺30天浏览未购微蒸烤,新标签人群,无线,京东快车(搜索),M3-L235F风云_微波炉_单投,PC搜索,491,16,3.26%,27.07,55.13,1.69,2,639.00,12.50%,23.61,
20190604~20190626,【新】烤箱近30天搜索偏好未购买微烤,新标签人群,PC,京东快车(搜索),T7-L328E_电烤箱_单投,搜索无线,491,1,0.20%,3.47,7.07,3.47,-,-,-,-,
20190604~20190626,【新】近30天浏览加购未购打蛋器近180天未购微波炉烤箱,新标签人群,无线,品牌聚效,厨小-京选店铺_厨小,无线-京选店铺,490,56,11.43%,168.21,343.29,3.00,21,4149.00,37.50%,24.67,
20190604~20190626,九数_618_厨小_跨品_高分段_对照组_此为准,外部导入人群,无线,京东快车(搜索),【+++】X3-233A_微波炉__单投,无线搜索,490,57,11.63%,182.27,371.98,3.20,56,243651.00,98.25%,1336.76,
20190604~20190626,【新】发现好货-生鲜用户,新标签人群,PC,京东快车(搜索),【+++】M3-L232F风云_微波炉_单投,PC搜索,489,10,2.04%,41.30,84.46,4.13,10,2666.00,100.00%,64.55,
20190604~20190626,【新】近30天已购电饭煲未购微波炉人群,新标签人群,PC,京东快车(搜索),X5-L253E_微波炉_单投,PC搜索,489,6,1.23%,32.47,66.40,5.41,-,-,-,-,
20190604~20190626,【新】凯度品牌其他店铺近30天浏览未购烤箱,新标签人群,无线,京东快车(搜索),【+++】T3-L322E_电烤箱_单投,搜索无线,489,42,8.59%,248.42,508.02,5.91,10,1931.00,23.81%,7.77,
20190604~20190626,【新】松下其他店铺近30天浏览或加购未购微波炉烤箱,新标签人群,无线,京东快车(搜索),【+++】X3-233A_微波炉__单投,无线搜索-北京,487,76,15.61%,331.64,680.99,4.36,10,2391.00,13.16%,7.21,
20190604~20190626,【新】苏泊尔京东自营旗舰店近30天浏览未购烤箱,新标签人群,PC,京东快车(搜索),【+++】T3-L322E_电烤箱_单投,搜索无线,487,2,0.41%,7.85,16.12,3.93,-,-,-,-,
20190604~20190626,【新】近30天浏览未购竞品烤箱2,新标签人群,PC,京东快车(搜索),【新品】T1-109F_电烤箱_单投,搜索PC,486,8,1.65%,17.40,35.80,2.17,2,104.00,25.00%,5.98,
20190604~20190626,【新】近30天已购猪牛羊肉未购微波炉人群,新标签人群,无线,京东快车(搜索),【+++】X3-233A_微波炉__单投,无线搜索-北京,485,69,14.23%,312.93,645.22,4.54,17,4122.00,24.64%,13.17,
20190604~20190626,【新】美的品牌微波炉top200近30天浏览未购,新标签人群,无线,京东快车(搜索),M3-L235F风云_微波炉_单投,PC搜索,484,17,3.51%,29.21,60.35,1.72,2,639.00,11.76%,21.88,
20190604~20190626,【新】近30天加购未购竞品烤箱1,新标签人群,PC,京东快车(搜索),【+++】T4-L326F_电烤箱_单投,搜索PC,484,5,1.03%,18.13,37.46,3.63,2,639.00,40.00%,35.25,
20190604~20190626,【新】美的厨电自营店铺近30天浏览或加购未购微波炉烤箱,新标签人群,PC,京东快车(搜索),【+】X3-L239C_微波炉_单投,无线搜索,484,5,1.03%,15.89,32.83,3.18,2,569.00,40.00%,35.81,
20190604~20190626,九数_618_蒸箱_类目内_高分段_4k_5k_0612,外部导入人群,无线,京东快车(搜索),【+++】候爵_蒸箱_单投,搜索无线,483,107,22.15%,2890.56,5984.60,27.01,17,38090.00,15.89%,13.18,
20190604~20190626,【新】蒸箱-近30天已购卫浴产品人群,新标签人群,无线,京东快车(搜索),绅士 TPN26MSS-SSL_蒸箱_单投,搜索无线,482,57,11.83%,1138.11,2361.22,19.97,11,13393.00,19.30%,11.77,
20190604~20190626,【新】西门子家电京东自营旗舰店工贸家电近30天浏览未购高端烤箱蒸箱,新标签人群,PC,京东快车(搜索),绅士ET1065SS-80SE_蒸箱_单投,搜索PC,480,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】凯度品牌其他店铺近30天浏览未购烤箱,新标签人群,无线,京东快车(搜索),【+++】T4-L326F_电烤箱_单投,搜索无线,479,43,8.98%,215.38,449.65,5.01,8,1611.00,18.60%,7.48,
20190604~20190626,【新】近30天浏览未购998元以上高端烤箱蒸箱top117个型号,新标签人群,PC,京东快车(搜索),极光烤箱_蒸箱_单投,搜索无线,479,1,0.21%,0.10,0.21,0.10,2,3099.00,200.00%,30990.00,
20190604~20190626,【新】蒸箱-近30天已购消毒柜洗碗机人群,新标签人群,PC,京东快车(搜索),EA0965SC-80SE_蒸箱_单投,搜索无线,478,2,0.42%,13.44,28.12,6.72,2,248.00,100.00%,18.45,
20190604~20190626,【新】美的微波炉旗舰店近30天浏览或加购未购微波炉烤箱,新标签人群,PC,京东快车(搜索),S3-L251E_电烤箱_单投,搜索PC-copy,478,3,0.63%,15.75,32.95,5.25,-,-,-,-,
20190604~20190626,【新】方太油烟机top50近30天浏览或加购未购蒸箱微烤,新标签人群,PC,京东快车(搜索),EA0965HM-03SE_蒸箱_单投,搜索PC,477,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】美的微波炉旗舰店近30天浏览或加购未购微波炉烤箱,新标签人群,PC,京东快车(搜索),T7-L385F_电烤箱_单投,搜索PC,475,4,0.84%,11.21,23.60,2.80,-,-,-,-,
20190604~20190626,【新】松下其他店铺近30天浏览或加购未购微波炉烤箱,新标签人群,PC,京东快车(搜索),【+】X3-L239C_微波炉_单投,PC搜索,474,1,0.21%,3.45,7.28,3.45,-,-,-,-,
20190604~20190626,【新】格兰仕微波炉旗舰店近30天浏览或加购未购微波炉,新标签人群,PC,京东快车(搜索),X6-348E_微波炉_单投,PC搜索,474,4,0.84%,9.71,20.49,2.43,-,-,-,-,
20190604~20190626,【新】其他品牌微波炉近30天top200加购未购,新标签人群,无线,京东快车(搜索),【新品】PG2310 _微波炉_单投,无线搜索,473,60,12.68%,308.44,652.09,5.14,12,9635.00,20.00%,31.24,
