时间,人群名称,人群类型,推广设备,产品线,计划,单元,展现数,点击数,点击率,总费用,千次展现成本,平均点击成本,总订单行,总订单金额,转化率,ROI,
20190604~20190626,九数618_燃热_类目_高分_1.5k_2k_0615,外部导入人群,无线,京东直投,,,18711,107,0.57%,391.52,20.92,3.66,-,-,-,-,
20190604~20190626,九数618_净水_类目_高分_2k_4k_0616,外部导入人群,无线,京东快车(搜索),净水器-(X400S)MRC1686A-400_净水器_单投,搜索-(X400S)-APP,18690,2123,11.36%,24675.37,1320.24,11.62,174,301858.16,8.20%,12.23,
20190604~20190626,九数_618_燃热_类目内_高分段_2.5k_3k,外部导入人群,无线,京东直投,,,18633,241,1.29%,458.28,24.60,1.90,7,15893.00,2.90%,34.68,
20190604~20190626,智能定向人群-视觉定向,智能定向,无线,京东直投,,,17934,100,0.56%,197.20,11.00,1.97,2,3798.00,2.00%,19.26,
20190604~20190626,智能定向人群-视觉定向,智能定向,无线,京东直投,,,17933,57,0.32%,94.67,5.28,1.66,-,-,-,-,
20190604~20190626,九数618_燃热_类目_高分_美的品牌倾向_0616,外部导入人群,无线,京东直投,,,17511,115,0.66%,600.90,34.32,5.23,-,-,-,-,
20190604~20190626,九数618_燃热_类目_高分_无品牌倾向_0619,外部导入人群,无线,京东直投,,,17074,85,0.50%,158.04,9.26,1.86,-,-,-,-,
20190604~20190626,燃热-价位段-1699-2199竞品浏览,新标签人群,无线,京东直投,,,16952,106,0.63%,427.46,25.22,4.03,2,2298.00,1.89%,5.38,
20190604~20190626,九数618_燃热_类目_高分_无品牌倾向_0619,外部导入人群,无线,京东直投,,,16880,44,0.26%,129.08,7.65,2.93,-,-,-,-,
20190604~20190626,九数618_燃热_类目_高分_美的品牌倾向_0615,外部导入人群,无线,京东直投,,,16796,113,0.67%,419.07,24.95,3.71,8,10690.00,7.08%,25.51,
20190604~20190626,净水-加购2500-4500竞品价位段,新标签人群,无线,京东直投,,,16545,189,1.14%,829.95,50.16,4.39,-,-,-,-,
20190604~20190626,九数_618_净水_类目内_高分段_无品牌倾向_0606,外部导入人群,无线,京东直投,,,16280,76,0.47%,81.34,5.00,1.07,9,8487.00,11.84%,104.34,
20190604~20190626,电热-浏览2000-3000竞品价位段,新标签人群,无线,京东直投,,,15471,117,0.76%,208.91,13.50,1.79,1,1588.00,0.85%,7.60,
20190604~20190626,九数618_净水_类目_高分_美的品牌倾向_0615,外部导入人群,无线,京东直投,,,15232,146,0.96%,408.64,26.83,2.80,18,20875.70,12.33%,51.09,
20190604~20190626,九数618_燃热_类目_高分_1.5k_2k_0616,外部导入人群,无线,京东直投,,,15108,95,0.63%,429.93,28.46,4.53,7,10543.00,7.37%,24.52,
20190604~20190626,九数_618_净水_类目内_高分段_2k_4k_0609,外部导入人群,无线,京东直投,,,15086,195,1.29%,161.19,10.68,0.83,-,-,-,-,
20190604~20190626,九数_618_燃热_类目内_高分段_2.5k_3k,外部导入人群,无线,京东直投,,,15085,124,0.82%,55.12,3.65,0.44,-,-,-,-,
20190604~20190626,九数_20190606_净水器_618跨品_干预组,外部导入人群,无线,京东直投,,,14826,41,0.28%,41.35,2.79,1.01,-,-,-,-,
20190604~20190626,【新】饮水-30天未浏览美的,新标签人群,无线,京东快车(搜索),饮水-MYD827S-W_饮水机_单投,搜索-APP,14815,805,5.43%,2271.37,153.32,2.82,62,45948.65,7.70%,20.23,
20190604~20190626,燃热-高端品牌浏览,新标签人群,无线,京东直投,,,14282,100,0.70%,229.16,16.05,2.29,1,999.00,1.00%,4.36,
20190604~20190626,近30天浏览、关注、加购与所选种子相关的店铺或品牌商品的人群,定向推荐人群,无线,京东快车(搜索),比佛利JSQ30-W2_燃气热水器_单投,搜索-JSQ30-W2-APP,14218,468,3.29%,4577.25,321.93,9.78,47,68045.70,10.04%,14.87,
20190604~20190626,九数618_燃热_类目_高分_无品牌倾向_0616,外部导入人群,无线,京东直投,,,13554,54,0.40%,195.34,14.41,3.62,1,2099.00,1.85%,10.75,
20190604~20190626,【新】拉新-DMP-热水器跨品类拉新,新标签人群,无线,京东快车(搜索),电热-F6030-A7S_电热水器_单投,搜索-APP-正常,13550,614,4.53%,4088.12,301.71,6.66,31,33966.00,5.05%,8.31,
20190604~20190626,九数_618_燃热_类目内_高分段_无品牌倾向_0610,外部导入人群,无线,京东直投,,,13532,104,0.77%,397.92,29.41,3.83,5,5573.00,4.81%,14.01,
20190604~20190626,九数_618_净水_类目内_高分段_无品牌倾向_0619,外部导入人群,无线,京东直投,,,13378,49,0.37%,223.36,16.70,4.56,-,-,-,-,
20190604~20190626,【新】钻石会员+高级白领,新标签人群,无线,京东快车(搜索),饮水-(JT100)JR1857S-NF_饮水机_单投,搜索-(JT100)-APP,13276,632,4.76%,2044.14,153.97,3.23,30,30894.45,4.75%,15.11,
20190604~20190626,九数618_饮水_类目_高分_1.5k_3k_0616,外部导入人群,无线,京东直投,,,13274,141,1.06%,381.07,28.71,2.70,2,1698.00,1.42%,4.46,
20190604~20190626,电热-竞品浏览-史密斯,新标签人群,无线,京东快车(搜索),电热-F6030-A9_电热水器_单投,搜索-F6030-A9-APP,13117,1100,8.39%,5176.97,394.68,4.71,118,168943.00,10.73%,32.63,
20190604~20190626,电热-加购2000-3000竞品价位段,新标签人群,无线,京东直投,,,13028,50,0.38%,272.93,20.95,5.46,-,-,-,-,
20190604~20190626,九数_20190608_净水器_618跨品_干预组,外部导入人群,无线,京东直投,,,12805,46,0.36%,42.62,3.33,0.93,-,-,-,-,
20190604~20190626,电热-竞品浏览-海尔,新标签人群,无线,京东快车(搜索),电热-F6030-A9_电热水器_单投,搜索-F6030-A9-APP,12745,1063,8.34%,5024.53,394.24,4.73,117,168055.00,11.01%,33.45,
20190604~20190626,九数618_燃热_类目_高分_1.5k_2k_0619,外部导入人群,无线,京东直投,,,12287,47,0.38%,258.39,21.03,5.50,-,-,-,-,
20190604~20190626,九数_618_饮水_类目内_高分段_1.5k_3k_0610,外部导入人群,无线,京东直投,,,12254,116,0.95%,259.96,21.21,2.24,-,-,-,-,
20190604~20190626,九数618_饮水_类目_高分_1.5k_3k_0615,外部导入人群,无线,京东直投,,,12231,132,1.08%,298.01,24.37,2.26,2,5394.60,1.52%,18.10,
20190604~20190626,【新】拉新-DMP-热水器跨品类拉新,新标签人群,无线,京东快车(搜索),燃热-JSQ27-WD7_燃气热水器_单投,搜索-APP-正常,12169,530,4.36%,3438.12,282.53,6.49,36,40112.00,6.79%,11.67,
20190604~20190626,智能定向人群-视觉定向,智能定向,无线,京东直投,,,11867,74,0.62%,241.55,20.35,3.26,2,1298.00,2.70%,5.37,
20190604~20190626,九数618_电热_类目_高分_2k_2.5k_0615,外部导入人群,无线,京东直投,,,11501,45,0.39%,211.20,18.36,4.69,1,1349.00,2.22%,6.39,
20190604~20190626,九数618_燃热_类目_高分_美的品牌倾向_0616,外部导入人群,无线,京东直投,,,11484,79,0.69%,349.70,30.45,4.43,-,-,-,-,
20190604~20190626,【新】电热-30天未浏览美的,新标签人群,无线,京东快车(搜索),电热-F6030-A7S_电热水器_单投,搜索-APP-正常,11407,842,7.38%,5494.35,481.66,6.53,57,66882.00,6.77%,12.17,
20190604~20190626,燃热-竞品浏览-海尔,新标签人群,无线,京东直投,,,11141,85,0.76%,162.14,14.55,1.91,-,-,-,-,
20190604~20190626,九数_20190603_净水器_618跨品_干预组,外部导入人群,无线,京东直投,,,10930,50,0.46%,33.98,3.11,0.68,-,-,-,-,
20190604~20190626,九数618_电热_类目_高分_2k_2.5k_0615,外部导入人群,无线,京东直投,,,10763,47,0.44%,170.67,15.86,3.63,-,-,-,-,
20190604~20190626,九数_618_燃热_类目内_高分段_无品牌倾向_0610,外部导入人群,无线,京东直投,,,10564,51,0.48%,139.23,13.18,2.73,3,3097.00,5.88%,22.24,
20190604~20190626,九数_618_饮水_类目内_高分段_无品牌倾向_0604,外部导入人群,无线,京东直投,,,10326,28,0.27%,53.32,5.16,1.90,-,-,-,-,
20190604~20190626,九数_618_燃热_类目内_高分段_3k以上_0606,外部导入人群,无线,京东直投,,,10271,138,1.34%,154.07,15.00,1.12,2,3898.00,1.45%,25.30,
20190604~20190626,电热-意向-行业30日浏览未购买,新标签人群,无线,京东快车(搜索),电热-F6030-DL1_电热水器_单投,搜索-F6030-DL1-APP,10270,825,8.03%,2981.48,290.31,3.61,139,133199.20,16.85%,44.68,
20190604~20190626,九数618_净水_类目_高分_1.5k_2k_0615,外部导入人群,无线,京东直投,,,10204,118,1.16%,236.23,23.15,2.00,8,10171.60,6.78%,43.06,
20190604~20190626,【新】饮水-1500以上竞品浏览-净饮,新标签人群,无线,京东快车(搜索),饮水-(JT100)JR1857S-NF_饮水机_单投,搜索-(JT100)-APP,10057,929,9.24%,4057.37,403.44,4.37,41,48774.95,4.41%,12.02,
20190604~20190626,【新】【J400】搜索小米,新标签人群,PC,京东快车(搜索),净水器-(J400)MRO1891B-400G_净水器_单投,搜索-(J400)-电脑,9930,29,0.29%,207.45,20.89,7.15,1,999.00,3.45%,4.82,
20190604~20190626,燃热-浏览2000-3000竞品价位段,新标签人群,无线,京东快车(搜索),燃热-JSQ30-G3S_燃气热水器_单投,搜索-APP,9654,1340,13.88%,8843.17,916.01,6.60,203,292910.00,15.15%,33.12,
20190604~20190626,九数618_净水_类目_高分_美的品牌倾向_0616,外部导入人群,无线,京东直投,,,9585,68,0.71%,329.66,34.39,4.85,1,999.00,1.47%,3.03,
20190604~20190626,默认浏览人群,京选人群,无线,京东快车(搜索),燃热-JSQ30-HT5_燃气热水器_单投,搜索-APP,9578,806,8.42%,2289.64,239.05,2.84,210,378400.00,26.05%,165.27,
20190604~20190626,九数_618_燃热_类目内_高分段_无品牌倾向_0610,外部导入人群,无线,京东直投,,,9561,55,0.58%,202.94,21.23,3.69,2,1448.00,3.64%,7.14,
20190604~20190626,默认浏览人群,京选人群,无线,京东快车(搜索),饮水-(JT100)JR1857S-NF_饮水机_单投,搜索-APP-长尾核心,9266,1145,12.36%,3739.79,403.60,3.27,56,86977.20,4.89%,23.26,
20190604~20190626,【新】电热-1.5-2k价位段浏览,新标签人群,无线,京东快车(搜索),电热-F8030-A6(HEY)_电热水器_单投,搜索-F8030-A6-APP,9228,1372,14.87%,8477.78,918.70,6.18,147,170639.00,10.71%,20.13,
20190604~20190626,【新】净水-浏览2500-4500竞品价位段,新标签人群,无线,京东直投,,,9183,118,1.28%,247.84,26.99,2.10,6,5237.65,5.08%,21.13,
20190604~20190626,净水-意向-行业30日浏览未购买,新标签人群,无线,京东快车(搜索),净水器-(J400)MRO1891B-400G_净水器_单投,搜索-APP-搜索位,9112,407,4.47%,2941.99,322.87,7.23,44,55805.20,10.81%,18.97,
20190604~20190626,默认浏览人群,京选人群,无线,京东快车(搜索),燃热-JSQ30-GTS_燃气热水器_单投,搜索-APP,9050,706,7.80%,2212.90,244.52,3.13,253,813274.80,35.84%,367.52,
20190604~20190626,九数_20190610_净水器_618跨品_干预组,外部导入人群,无线,京东直投,,,8775,28,0.32%,27.60,3.15,0.99,-,-,-,-,
20190604~20190626,九数618_电热_类目_高分_1.5k_2k_0618,外部导入人群,无线,京东快车(搜索),电热-F8030-A6(HEY)_电热水器_单投,搜索-F8030-A6-APP,8661,1191,13.75%,5343.06,616.91,4.49,126,129363.00,10.58%,24.21,
20190604~20190626,近30天内浏览所选种子商品的人群,定向推荐人群,无线,京东快车(搜索),燃热-JSQ30-HT5_燃气热水器_单投,搜索-APP,8598,1121,13.04%,6510.43,757.20,5.81,183,303850.00,16.32%,46.67,
20190604~20190626,九数618_燃热_类目_高分_1.5k_2k_0616,外部导入人群,无线,京东直投,,,8561,30,0.35%,147.47,17.23,4.92,2,3097.00,6.67%,21.00,
20190604~20190626,【新】饮水-1500以上竞品浏览-净饮,新标签人群,无线,京东直投,,,8475,146,1.72%,148.26,17.49,1.02,-,-,-,-,
20190604~20190626,燃热-浏览2000-3000竞品价位段,新标签人群,无线,京东快车(搜索),燃热-JSQ30-GS6_燃气热水器_单投,搜索-APP,8472,1004,11.85%,10239.88,1208.67,10.20,138,209228.00,13.75%,20.43,
20190604~20190626,饮水-意向-行业30日浏览未购买,新标签人群,无线,京东快车(搜索),饮水-MYD827S-W_饮水机_单投,搜索-APP,7885,540,6.85%,1210.56,153.53,2.24,63,48412.25,11.67%,39.99,
20190604~20190626,【新】电热-30天未浏览美的,新标签人群,无线,京东快车(搜索),电热-F6030-DL1_电热水器_单投,搜索-F6030-DL1-APP,7882,658,8.35%,3942.02,500.13,5.99,62,62990.00,9.42%,15.98,
20190604~20190626,九数_618_饮水机_类目内_高分段_无品牌倾向,外部导入人群,无线,京东直投,,,7846,32,0.41%,39.16,4.99,1.22,-,-,-,-,
20190604~20190626,智能定向人群-视觉定向,智能定向,无线,京东直投,,,7844,23,0.29%,72.81,9.28,3.17,-,-,-,-,
20190604~20190626,【新】饮水-1500以上竞品浏览-净饮,新标签人群,无线,京东快车(搜索),饮水-(JT100)JR1857S-NF_饮水机_单投,搜索-APP-区域,7812,942,12.06%,2743.07,351.14,2.91,41,60466.55,4.35%,22.04,
20190604~20190626,智能定向人群-视觉定向,智能定向,无线,京东直投,,,7736,61,0.79%,62.93,8.13,1.03,1,719.00,1.64%,11.43,
20190604~20190626,九数618_饮水_类目_高分_美的品牌倾向_0615,外部导入人群,无线,京东直投,,,7301,51,0.70%,63.94,8.76,1.25,1,999.00,1.96%,15.62,
20190604~20190626,九数_618_净水_类目内_高分段_无品牌倾向_0610,外部导入人群,无线,京东直投,,,7068,42,0.59%,176.51,24.97,4.20,4,4995.00,9.52%,28.30,
20190604~20190626,电热-浏览2000-3000竞品价位段,新标签人群,无线,京东快车(搜索),电热-F6030-A9_电热水器_单投,搜索-F6030-A9-APP,7055,1056,14.97%,6473.68,917.60,6.13,86,140881.10,8.14%,21.76,
20190604~20190626,九数618_电热_类目_高分_1.5k_2k_0616,外部导入人群,无线,京东快车(搜索),电热-F8030-A6(HEY)_电热水器_单投,搜索-F8030-A6-APP,7008,1101,15.71%,7496.20,1069.66,6.81,465,885938.95,42.23%,118.19,
20190604~20190626,【新】【J400】搜索小米,新标签人群,PC,京东快车(搜索),净水器-（F1）MRO1990-100G_净水器_单投,搜索-（F1）- 电脑,6989,2,0.03%,17.83,2.55,8.91,-,-,-,-,
20190604~20190626,【新】饮水-加购-1600-3000元竞品sku,新标签人群,无线,京东直投,,,6902,105,1.52%,393.66,57.04,3.75,-,-,-,-,
20190604~20190626,九数_618_饮水_类目内_高分段_无品牌倾向_0610,外部导入人群,无线,京东直投,,,6900,26,0.38%,26.08,3.78,1.00,-,-,-,-,
20190604~20190626,净水-加购2500-4500竞品价位段,新标签人群,无线,京东直投,,,6882,52,0.76%,215.71,31.34,4.15,-,-,-,-,
20190604~20190626,九数618_电热_类目_高分_1.5k_2k_0619,外部导入人群,无线,京东直投,,,6874,87,1.27%,233.57,33.98,2.68,-,-,-,-,
20190604~20190626,九数618_燃热_类目_高分_1.5k_2k_0616,外部导入人群,无线,京东快车(搜索),燃热-JSQ30-G3S_燃气热水器_单投,搜索-APP,6856,988,14.41%,7520.54,1096.93,7.61,192,271357.30,19.43%,36.08,
20190604~20190626,九数618_燃热_类目_高分_无品牌倾向_0619,外部导入人群,无线,京东直投,,,6809,30,0.44%,122.88,18.05,4.10,-,-,-,-,
20190604~20190626,九数_618_燃热_类目内_高分段_3k以上_0609,外部导入人群,无线,京东直投,,,6439,92,1.43%,112.50,17.47,1.22,3,5797.00,3.26%,51.53,
20190604~20190626,九数_20190609_燃热_618跨品_干预组,外部导入人群,无线,京东直投,,,6343,21,0.33%,18.69,2.95,0.89,-,-,-,-,
20190604~20190626,九数618_电热_类目_高分_美的品牌倾向_0616,外部导入人群,无线,京东直投,,,6317,42,0.66%,182.18,28.84,4.34,5,4551.00,11.90%,24.98,
20190604~20190626,九数_20190605_燃热_618跨品_干预组,外部导入人群,无线,京东直投,,,6311,15,0.24%,10.76,1.70,0.72,-,-,-,-,
20190604~20190626,九数_20190608_电热_618跨品_干预组,外部导入人群,无线,京东直投,,,6293,30,0.48%,28.33,4.50,0.94,-,-,-,-,
20190604~20190626,九数_20190608_燃热_618跨品_干预组_,外部导入人群,无线,京东直投,,,6267,18,0.29%,15.44,2.46,0.86,-,-,-,-,
20190604~20190626,九数_20190609_电热_618跨品_干预组,外部导入人群,无线,京东直投,,,6201,20,0.32%,11.32,1.83,0.57,-,-,-,-,
20190604~20190626,九数618_燃热_类目_高分_美的品牌倾向_0616,外部导入人群,无线,京东直投,,,5989,25,0.42%,94.73,15.82,3.79,1,999.00,4.00%,10.55,
20190604~20190626,【新】饮水-搜索-净饮,新标签人群,无线,京东直投,,,5987,72,1.20%,71.36,11.92,0.99,2,2495.00,2.78%,34.96,
20190604~20190626,燃热-浏览2000-3000竞品价位段,新标签人群,PC,京东快车(搜索),燃热-JSQ30-G3S_燃气热水器_单投,搜索-电脑,5887,146,2.48%,735.83,124.99,5.04,25,34020.00,17.12%,46.23,
20190604~20190626,九数618_燃热_类目_高分_1.5k_2k_0616,外部导入人群,无线,京东快车(搜索),燃热-JSQ30-G6_燃气热水器_单投,搜索-JSQ30-G6-APP,5828,535,9.18%,3773.59,647.49,7.05,190,256533.00,35.51%,67.98,
20190604~20190626,【新】拉新-DMP-饮水机品类拉新,新标签人群,无线,京东快车(搜索),饮水-MYD827S-W_饮水机_单投,搜索-APP,5725,474,8.28%,1299.07,226.91,2.74,41,34836.20,8.65%,26.82,
20190604~20190626,【新】电热-1-1.5k价位段浏览,新标签人群,无线,京东快车(搜索),电热-F6030-DL1_电热水器_单投,搜索-F6030-DL1-APP,5705,916,16.06%,4927.62,863.74,5.38,130,124275.00,14.19%,25.22,
20190604~20190626,智能定向人群-视觉定向,智能定向,无线,京东直投,,,5690,39,0.69%,35.85,6.30,0.92,-,-,-,-,
20190604~20190626,九数618_饮水_类目_高分_无品牌倾向_0616,外部导入人群,无线,京东直投,,,5625,46,0.82%,96.59,17.17,2.10,-,-,-,-,
20190604~20190626,电热-意向-行业30日浏览未购买,新标签人群,无线,京东快车(搜索),热水器_腰部广告,美的热水器,5500,173,3.15%,587.38,106.80,3.40,8,6768.00,4.62%,11.52,
20190604~20190626,近30天内浏览所选种子商品的人群,定向推荐人群,无线,京东快车(搜索),比佛利JSQ30-W2_燃气热水器_单投,搜索-JSQ30-W2-APP,5388,234,4.34%,2328.44,432.15,9.95,18,23869.10,7.69%,10.25,
20190604~20190626,搜索-净水-搜索意向,标签人群,无线,京东快车(搜索),净水器-MRC1583A-50G_净水器_单投,搜索-APP,5356,346,6.46%,1281.41,239.25,3.70,36,35675.60,10.40%,27.84,
20190604~20190626,【新】购买力-土豪,新标签人群,无线,京东快车(搜索),饮水-(JT100)JR1857S-NF_饮水机_单投,搜索-(JT100)-APP,5272,208,3.95%,715.72,135.76,3.44,31,39548.00,14.90%,55.26,
20190604~20190626,九数_618_净水_类目内_高分段_无品牌倾向_0619,外部导入人群,无线,京东快车(搜索),净水器-J600_净水器_单投,搜索-APP,5222,571,10.93%,2482.34,475.36,4.35,20,28075.00,3.50%,11.31,
20190604~20190626,【新】燃热-G3S竞品人群,新标签人群,无线,京东快车(搜索),燃热-JSQ30-G3S_燃气热水器_单投,搜索-APP,5220,725,13.89%,4091.24,783.76,5.64,53,80404.00,7.31%,19.65,
20190604~20190626,【新】饮水-搜索-净饮,新标签人群,无线,京东快车(搜索),饮水-(JT100)JR1857S-NF_饮水机_单投,搜索-APP-区域,5152,361,7.01%,1014.49,196.91,2.81,14,14142.00,3.88%,13.94,
20190604~20190626,九数618_燃热_类目_高分_无品牌倾向_0616,外部导入人群,无线,京东直投,,,5127,28,0.55%,56.38,11.00,2.01,-,-,-,-,
20190604~20190626,九数_20190605_电热_618跨品_干预组,外部导入人群,无线,京东直投,,,5100,14,0.27%,11.69,2.29,0.84,-,-,-,-,
20190604~20190626,九数618_电热_类目_高分_1.5k_2k_0619,外部导入人群,无线,京东直投,,,5063,25,0.49%,96.20,19.00,3.85,-,-,-,-,
20190604~20190626,净水-意向-行业30日浏览未购买,新标签人群,PC,京东快车(搜索),净水器-(J400)MRO1891B-400G_净水器_单投,搜索-APP-搜索位,4962,18,0.36%,69.44,13.99,3.86,2,1997.00,11.11%,28.76,
20190604~20190626,智能定向人群-视觉定向,智能定向,无线,京东直投,,,4962,37,0.75%,75.96,15.31,2.05,3,2497.00,8.11%,32.87,
20190604~20190626,九数_618_净水器_类目内_高分段_无品牌倾向,外部导入人群,无线,京东直投,,,4937,53,1.07%,30.21,6.12,0.57,-,-,-,-,
20190604~20190626,九数_618_饮水_类目内_高分段_无品牌倾向_0609,外部导入人群,无线,京东直投,,,4901,17,0.35%,29.86,6.09,1.76,-,-,-,-,
20190604~20190626,【新】饮水-6h-1.5k价位段浏览,新标签人群,无线,京东快车(搜索),饮水-MYR827S-W_饮水机_单投,搜索-APP,4843,437,9.02%,790.43,163.21,1.81,38,29075.95,8.70%,36.78,
20190604~20190626,九数618_燃热_类目_高分_无品牌倾向_0616,外部导入人群,无线,京东直投,,,4837,13,0.27%,42.02,8.69,3.23,-,-,-,-,
20190604~20190626,【新】【J400】30加购小米,新标签人群,PC,京东快车(搜索),净水器-(J400)MRO1891B-400G_净水器_单投,搜索-(J400)-电脑,4832,25,0.52%,206.28,42.69,8.25,4,4295.00,16.00%,20.82,
20190604~20190626,【新】拉新-DMP-热水器跨品类拉新,新标签人群,无线,京东快车(搜索),电热-F6030-DL1_电热水器_单投,搜索-F6030-DL1-APP,4797,432,9.01%,2698.57,562.55,6.25,38,39192.00,8.80%,14.52,
20190604~20190626,九数_618_燃热_类目内_高分段_3k以上_0605,外部导入人群,无线,京东直投,,,4791,65,1.36%,114.55,23.91,1.76,1,1839.00,1.54%,16.05,
20190604~20190626,电热-加购2000-3000竞品价位段,新标签人群,无线,京东直投,,,4750,26,0.55%,130.35,27.44,5.01,4,3815.00,15.38%,29.27,
20190604~20190626,智能定向人群-视觉定向,智能定向,无线,京东直投,,,4725,39,0.83%,93.07,19.70,2.39,1,699.00,2.56%,7.51,
20190604~20190626,燃热-竞品浏览-海尔,新标签人群,无线,京东直投,,,4657,52,1.12%,107.99,23.19,2.08,-,-,-,-,
20190604~20190626,【新】【J400】搜索小米,新标签人群,无线,京东直投,,,4645,66,1.42%,79.81,17.18,1.21,1,999.00,1.52%,12.52,
20190604~20190626,九数_618_净水_类目内_高分段_2k_4k_0609,外部导入人群,无线,京东快车(搜索),净水器-(X400S)MRC1686A-400_净水器_单投,搜索-(X400S)-APP,4512,498,11.04%,2345.99,519.94,4.71,51,79213.00,10.24%,33.77,
20190604~20190626,九数618_电热_类目_高分_1.5k_2k_0619,外部导入人群,无线,京东直投,,,4480,26,0.58%,118.13,26.37,4.54,-,-,-,-,
20190604~20190626,九数618_电热_类目_高分_1.5k_2k_0616,外部导入人群,无线,京东直投,,,4468,62,1.39%,222.80,49.87,3.59,2,3198.00,3.23%,14.35,
20190604~20190626,【新】净水-浏览2500-4500竞品价位段,新标签人群,无线,京东快车(搜索),净水器-(J400)MRO1891B-400G_净水器_单投,搜索-APP-搜索位,4436,182,4.10%,1174.55,264.78,6.45,22,30861.00,12.09%,26.27,
20190604~20190626,九数_618_饮水_类目内_高分段_1.5k_3k_0604,外部导入人群,无线,京东直投,,,4435,40,0.90%,88.04,19.85,2.20,2,2856.00,5.00%,32.44,
20190604~20190626,智能定向人群-视觉定向,智能定向,无线,京东直投,,,4397,36,0.82%,116.47,26.49,3.24,-,-,-,-,
20190604~20190626,【新】燃热-30天未浏览美的,新标签人群,无线,京东快车(搜索),燃热-JSQ27-WD7_燃气热水器_单投,搜索-APP-正常,4252,178,4.19%,552.68,129.98,3.10,4,6396.00,2.25%,11.57,
20190604~20190626,【新】母婴人群-怀孕~宝宝12月,新标签人群,无线,京东快车(搜索),饮水-(JT100)JR1857S-NF_饮水机_单投,搜索-APP-区域,4213,220,5.22%,689.08,163.56,3.13,6,6778.20,2.73%,9.84,
20190604~20190626,【新】饮水-搜索-净饮,新标签人群,无线,京东快车(搜索),饮水-(JT100)JR1857S-NF_饮水机_单投,搜索-(JT100)-APP,4194,257,6.13%,976.76,232.89,3.80,5,4643.00,1.95%,4.75,
20190604~20190626,九数_618_净水_类目内_高分段_无品牌倾向_0610,外部导入人群,无线,京东直投,,,4191,47,1.12%,105.80,25.24,2.25,1,1288.00,2.13%,12.17,
20190604~20190626,九数_618_燃热_类目内_高分段_无品牌倾向_0606,外部导入人群,无线,京东直投,,,4163,72,1.73%,46.41,11.15,0.64,-,-,-,-,
20190604~20190626,【新】饮水-6h-1.5k价位段浏览,新标签人群,无线,京东快车(搜索),饮水-MYD827S-W_饮水机_单投,搜索-APP,4155,533,12.83%,1319.08,317.47,2.47,91,95893.55,17.07%,72.70,
20190604~20190626,九数618_电热_类目_高分_1.5k_2k_0619,外部导入人群,无线,京东快车(搜索),电热-F6030-A9_电热水器_单投,搜索-F6030-A9-APP,4154,430,10.35%,954.50,229.78,2.22,23,38343.00,5.35%,40.17,
20190604~20190626,九数_20190610_燃热_618跨品_干预组,外部导入人群,无线,京东直投,,,4107,10,0.24%,6.23,1.52,0.62,-,-,-,-,
20190604~20190626,九数_20190603_电热_618跨品_干预组,外部导入人群,无线,京东直投,,,4057,58,1.43%,32.61,8.04,0.56,-,-,-,-,
20190604~20190626,【新】热水器-Top100竞品浏览未购,新标签人群,无线,京东直投,,,4033,20,0.50%,38.77,9.61,1.94,-,-,-,-,
20190604~20190626,【新】母婴人群-怀孕~宝宝12月,新标签人群,无线,京东快车(搜索),饮水-(JT100)JR1857S-NF_饮水机_单投,搜索-(JT100)-APP,4015,141,3.51%,471.02,117.32,3.34,9,6868.00,6.38%,14.58,
20190604~20190626,九数_20190616_净水器_618跨品_干预组,外部导入人群,无线,京东快车(搜索),净水器-J600_净水器_单投,搜索-APP,4000,608,15.20%,5348.30,1337.08,8.80,55,78242.00,9.05%,14.63,
20190604~20190626,九数_20190616_净水器_618跨品_对照组,外部导入人群,无线,京东快车(搜索),净水器-J600_净水器_单投,搜索-APP,3970,581,14.63%,4955.78,1248.31,8.53,55,67375.60,9.47%,13.60,
20190604~20190626,九数_20190610_电热_618跨品_干预组,外部导入人群,无线,京东直投,,,3953,12,0.30%,8.44,2.14,0.70,-,-,-,-,
20190604~20190626,九数618_电热_类目_高分_1.5k_2k_0619,外部导入人群,无线,京东快车(搜索),电热-F6030-A7S_电热水器_单投,搜索-APP-正常,3940,530,13.45%,1161.50,294.80,2.19,34,45958.00,6.42%,39.57,
20190604~20190626,九数_618_净水_类目内_高分段_无品牌倾向_0606,外部导入人群,无线,京东直投,,,3892,36,0.92%,34.60,8.89,0.96,-,-,-,-,
20190604~20190626,九数618_电热_类目_高分_1.5k_2k_0616,外部导入人群,无线,京东快车(搜索),电热-F6030-A9_电热水器_单投,搜索-F6030-A9-APP,3851,550,14.28%,3219.28,835.96,5.85,130,189423.95,23.64%,58.84,
20190604~20190626,九数_618_燃热_类目内_高分段_无品牌倾向_0610,外部导入人群,无线,京东直投,,,3841,19,0.49%,75.17,19.57,3.96,1,999.00,5.26%,13.29,
20190604~20190626,近30天内浏览所选种子商品的人群,定向推荐人群,无线,京东快车(搜索),燃热-JSQ30-GTS_燃气热水器_单投,搜索-APP,3799,429,11.29%,1925.66,506.89,4.49,96,173733.00,22.38%,90.22,
20190604~20190626,九数618_燃热_类目_高分_1.5k_2k_0616,外部导入人群,无线,京东快车(搜索),燃热-JSQ27-WD7_燃气热水器_单投,搜索-APP-正常,3790,845,22.30%,5611.08,1480.50,6.64,327,443935.00,38.70%,79.12,
