时间,人群名称,人群类型,推广设备,产品线,计划,单元,展现数,点击数,点击率,总费用,千次展现成本,平均点击成本,总订单行,总订单金额,转化率,ROI,
20190604~20190626,【新】消毒柜搜索未购-关键词,新标签人群,无线,京东快车(搜索),100G01_消毒柜_单投,搜索-无线,36704,1548,4.22%,5961.02,162.41,3.85,82,64194.00,5.30%,10.77,
20190604~20190626,【新】品牌浏览+品类未购-消毒柜,新标签人群,无线,京东快车(搜索),110Q37_消毒柜_单投,搜索-无线,36635,3266,8.91%,12440.17,339.57,3.81,245,274469.00,7.50%,22.06,
20190604~20190626,【新】燃气灶入口Top单品浏览未购买,新标签人群,无线,京东快车(搜索),Q39_燃气灶_单投,搜索-无线,36516,3595,9.85%,15224.11,416.92,4.23,305,232887.10,8.48%,15.30,
20190604~20190626,【新】油烟机搜索未购-类目,新标签人群,无线,京东直投,,,36124,114,0.32%,355.16,9.83,3.12,1,449.00,0.88%,1.26,
20190604~20190626,【新】油烟机搜索未购-关键词,新标签人群,无线,京东快车(搜索),J57_油烟机_单投,搜索-核心-无线,36025,2090,5.80%,11940.97,331.46,5.71,135,145185.00,6.46%,12.16,
20190604~20190626,【新】品类7天浏览未购-消毒柜,新标签人群,PC,京东快车(搜索),80K03_消毒柜_单投,搜索-PC,35677,118,0.33%,424.95,11.91,3.60,18,9682.00,15.25%,22.78,
20190604~20190626,【新】品类7天浏览未购-油烟机,新标签人群,无线,京东快车(搜索),J57_油烟机_单投,搜索-核心-无线,35646,2443,6.85%,13346.55,374.42,5.46,171,174464.00,7.00%,13.07,
20190604~20190626,【新】品牌浏览+品类未购-油烟机,新标签人群,无线,京东快车(搜索),腰部广告_厨大,烟灶消店铺,35443,1229,3.47%,5759.40,162.50,4.69,78,72993.50,6.35%,12.67,
20190604~20190626,【新】燃气灶搜索未购-类目,新标签人群,无线,京东快车(搜索),腰部广告_厨大,烟灶消店铺,35422,892,2.52%,4290.51,121.13,4.81,66,53969.00,7.40%,12.58,
20190604~20190626,【新】品牌浏览+品类未购-油烟机,新标签人群,无线,品牌聚效,6月京选店铺_厨大,京选店铺_厨大,34894,2564,7.35%,11115.28,318.54,4.34,372,376986.10,14.51%,33.92,
20190604~20190626,【新】竞品低端品牌浏览未购-油烟机,新标签人群,无线,京东快车(搜索),J18_油烟机_单投,搜索-核心-无线,34534,2602,7.53%,11769.19,340.80,4.52,167,138890.00,6.42%,11.80,
20190604~20190626,【新】品牌浏览+品类未购-油烟机,新标签人群,PC,京东快车(搜索),J18+Q216B-T_烟灶套装_单投,搜索-PC,34520,378,1.10%,1915.66,55.49,5.07,44,36420.00,11.64%,19.01,
20190604~20190626,【新】美的品牌浏览未购-油烟机,新标签人群,无线,京东快车(搜索),T36_油烟机_单投,搜索-核心-无线,34200,2486,7.27%,13487.69,394.38,5.43,191,221314.20,7.68%,16.41,
20190604~20190626,【新】竞品品牌浏览未购-燃气灶,新标签人群,PC,京东快车(搜索),Q216B_燃气灶_单投,搜索-PC,33103,518,1.56%,1443.87,43.62,2.79,74,47882.00,14.29%,33.16,
20190604~20190626,【新】品类7天浏览未购-油烟机,新标签人群,无线,京东快车(搜索),T59C+Q39-T_烟灶套装_单投,核心词-无线,32963,2047,6.21%,13474.36,408.77,6.58,113,126538.62,5.52%,9.39,
20190604~20190626,【新】品牌浏览+品类未购-油烟机,新标签人群,无线,京东快车(搜索),J57_油烟机_单投,搜索-核心-无线,32895,2333,7.09%,12735.49,387.16,5.46,166,168018.00,7.12%,13.19,
20190604~20190626,【新】油烟机入口top单品浏览未购,新标签人群,无线,京东快车(搜索),T36_油烟机_单投,搜索-核心-无线,32634,2200,6.74%,12235.77,374.94,5.56,156,175963.50,7.09%,14.38,
20190604~20190626,【新】品牌浏览+品类未购-油烟机,新标签人群,PC,京东快车(搜索),J18_油烟机_单投,搜索-PC,32598,298,0.91%,1230.18,37.74,4.13,23,23747.00,7.72%,19.30,
20190604~20190626,【新】品类7天浏览未购-油烟机,新标签人群,PC,京东快车(搜索),T36_油烟机_单投,搜索-PC,32497,193,0.59%,842.91,25.94,4.37,13,26692.00,6.74%,31.67,
20190604~20190626,【新】油烟机搜索未购-关键词,新标签人群,无线,京东快车(搜索),J30+Q216B-T_烟灶套装_单投,搜索-无线,31969,1600,5.00%,7167.51,224.20,4.48,134,103112.00,8.38%,14.39,
20190604~20190626,【新】爆品浏览未购买-烟灶套装,新标签人群,无线,京东直投,,,31774,390,1.23%,305.95,9.63,0.78,9,7394.00,2.31%,24.17,
20190604~20190626,【新】品类7天浏览未购-消毒柜,新标签人群,无线,京东快车(搜索),100G01_消毒柜_单投,搜索-无线,31651,1572,4.97%,6018.43,190.15,3.83,90,69105.00,5.73%,11.48,
20190604~20190626,【新】美的品牌浏览未购-消毒柜,新标签人群,无线,京东快车(搜索),100Q33_消毒柜_单投,搜索-无线,31552,3701,11.73%,12059.72,382.22,3.26,481,453941.66,13.00%,37.64,
20190604~20190626,【新】品牌浏览+品类未购-油烟机,新标签人群,无线,京东快车(搜索),T59C+Q39-T_烟灶套装_单投,核心词-无线,31011,1962,6.33%,12944.95,417.43,6.60,113,127657.62,5.76%,9.86,
20190604~20190626,【新】美的品牌浏览未购-油烟机,新标签人群,无线,品牌聚效,6月京选店铺_厨大,京选店铺_厨大,30558,2005,6.56%,9167.77,300.01,4.57,337,337153.10,16.81%,36.78,
20190604~20190626,默认浏览人群,京选人群,PC,京东快车(搜索),T33P_油烟机_单投,搜索-PC,30464,302,0.99%,1218.35,39.99,4.03,39,39833.82,12.91%,32.69,
20190604~20190626,【新】品类7天浏览未购-油烟机,新标签人群,PC,京东快车(搜索),J58_油烟机_单投,搜索-PC,30336,127,0.42%,597.81,19.71,4.71,29,33381.00,22.83%,55.84,
20190604~20190626,【新】品类7天浏览未购-油烟机,新标签人群,PC,京东快车(搜索),J57_油烟机_单投,搜索-PC,30272,565,1.87%,2055.30,67.89,3.64,37,44347.00,6.55%,21.58,
20190604~20190626,【新】竞品品牌浏览未购-燃气灶,新标签人群,无线,京东快车(搜索),Q39_燃气灶_单投,搜索-无线,30206,2766,9.16%,11896.54,393.85,4.30,196,155494.10,7.09%,13.07,
20190604~20190626,【新】美的品牌浏览未购-油烟机,新标签人群,无线,京东快车(搜索),J58_油烟机_单投,搜索-核心-无线,29898,1828,6.11%,9834.23,328.93,5.38,120,128970.50,6.56%,13.11,
20190604~20190626,【新】品牌浏览+品类未购-消毒柜,新标签人群,PC,京东快车(搜索),80K03_消毒柜_单投,搜索-PC,29641,106,0.36%,380.03,12.82,3.59,16,8684.00,15.09%,22.85,
20190604~20190626,默认浏览人群,京选人群,无线,京东快车(搜索),J30+Q216B-T_烟灶套装_单投,搜索-无线,29560,2345,7.93%,10829.65,366.36,4.62,411,354594.36,17.53%,32.74,
20190604~20190626,【新】竞品低端品牌浏览未购-油烟机,新标签人群,无线,京东快车(搜索),T33P_油烟机_单投,搜索-核心-无线,29108,2052,7.05%,10100.69,347.01,4.92,135,142453.50,6.58%,14.10,
20190604~20190626,【新】美的品牌浏览未购-燃气灶,新标签人群,无线,京东快车(搜索),Q39_燃气灶_单投,搜索-无线,29099,3241,11.14%,13271.34,456.08,4.09,285,233921.90,8.79%,17.63,
20190604~20190626,【新】品类7天浏览未购-油烟机,新标签人群,无线,京东直投,,,28462,444,1.56%,359.37,12.63,0.81,25,23416.00,5.63%,65.16,
20190604~20190626,【新】油烟机入口top单品浏览未购,新标签人群,无线,京东快车(搜索),J58_油烟机_单投,搜索-核心-无线,28038,1549,5.52%,8675.60,309.42,5.60,88,90496.50,5.68%,10.43,
20190604~20190626,【新】品牌浏览+品类未购-消毒柜,新标签人群,无线,京东快车(搜索),100G01_消毒柜_单投,搜索-无线,27966,1435,5.13%,5481.70,196.01,3.82,83,63482.00,5.78%,11.58,
20190604~20190626,近30天浏览、关注、加购与所选种子相关的店铺或品牌商品的人群,定向推荐人群,无线,京东快车(搜索),腰部广告_厨大,烟灶消店铺,27815,1151,4.14%,5517.39,198.36,4.79,102,68071.08,8.86%,12.34,
20190604~20190626,【新】品牌浏览+品类未购-油烟机,新标签人群,PC,京东快车(搜索),T36_油烟机_单投,搜索-PC,27813,179,0.64%,769.05,27.65,4.30,8,9932.00,4.47%,12.91,
20190604~20190626,【新】燃气灶搜索未购-类目,新标签人群,无线,品牌聚效,6月京选店铺_厨大,京选店铺_厨大,27654,2601,9.41%,7417.26,268.22,2.85,256,223238.00,9.84%,30.10,
20190604~20190626,【新】竞品品牌浏览未购-消毒柜,新标签人群,无线,京东快车(搜索),110Q37_消毒柜_单投,搜索-无线,27516,2268,8.24%,8880.47,322.74,3.92,148,169661.00,6.53%,19.10,
20190604~20190626,【新】美的品牌浏览未购-燃气灶,新标签人群,无线,京东快车(搜索),Q216B_燃气灶_单投,搜索-无线,27362,6149,22.47%,17823.88,651.41,2.90,640,357118.47,10.41%,20.04,
20190604~20190626,【新】油烟机搜索未购-关键词,新标签人群,PC,京东快车(搜索),T33P_油烟机_单投,搜索-PC,27180,235,0.86%,947.83,34.87,4.03,6,6599.67,2.55%,6.96,
20190604~20190626,【新】油烟机入口top单品浏览未购,新标签人群,无线,京东快车(搜索),J59C+Q39-T_烟灶套装_单投,核心词-无线,27143,2066,7.61%,12312.01,453.60,5.96,132,164288.00,6.39%,13.34,
20190604~20190626,【新】油烟机搜索未购-类目,新标签人群,PC,京东快车(搜索),T33P_油烟机_单投,搜索-PC,26847,253,0.94%,997.03,37.14,3.94,10,12175.67,3.95%,12.21,
20190604~20190626,【新】品牌浏览+品类未购-油烟机,新标签人群,PC,京东快车(搜索),J57_油烟机_单投,搜索-PC,26311,536,2.04%,1949.05,74.08,3.64,37,44347.00,6.90%,22.75,
20190604~20190626,【新】美的品牌浏览未购-油烟机,新标签人群,无线,京东快车(搜索),J57_油烟机_单投,搜索-核心-无线,26259,2008,7.65%,10760.05,409.77,5.36,154,153139.00,7.67%,14.23,
20190604~20190626,【新】品牌浏览+品类未购-油烟机,新标签人群,PC,京东快车(搜索),J58_油烟机_单投,搜索-PC,26135,116,0.44%,552.78,21.15,4.77,29,33381.00,25.00%,60.39,
20190604~20190626,【新】浏览店铺产品未购买燃气灶,新标签人群,无线,京东快车(搜索),腰部广告_厨大,烟灶消店铺,26062,1123,4.31%,5369.28,206.02,4.78,112,76515.00,9.97%,14.25,
20190604~20190626,【新】消毒柜嵌入式入口Top单品浏览未购,新标签人群,无线,京东快车(搜索),100Q33_消毒柜_单投,搜索-无线,25887,4162,16.08%,13724.74,530.18,3.30,517,499645.66,12.42%,36.40,
20190604~20190626,【新】美的品牌浏览未购-消毒柜,新标签人群,无线,京东快车(搜索),110Q37_消毒柜_单投,搜索-无线,25760,2607,10.12%,9658.54,374.94,3.70,216,244465.00,8.29%,25.31,
20190604~20190626,【新】燃气灶搜索未购-类目,新标签人群,PC,京东快车(搜索),Q35_燃气灶_单投,搜索-PC,25493,415,1.63%,1503.25,58.97,3.62,44,35373.00,10.60%,23.53,
20190604~20190626,【新】家装未浏览烟灶消,新标签人群,无线,京东直投,,,25433,205,0.81%,186.46,7.33,0.91,-,-,-,-,
20190604~20190626,【新】燃气灶搜索未购-关键词,新标签人群,PC,京东快车(搜索),Q35_燃气灶_单投,搜索-PC,25278,385,1.52%,1422.02,56.26,3.69,38,30458.00,9.87%,21.42,
20190604~20190626,默认浏览人群,京选人群,PC,京东快车(搜索),T33P+Q216B-T_烟灶套装_单投,搜索-PC,25077,117,0.47%,546.94,21.81,4.67,23,19682.15,19.66%,35.99,
20190604~20190626,【新】品类7天浏览未购-油烟机,新标签人群,无线,京东直投,,,25024,119,0.48%,348.31,13.92,2.93,2,1248.00,1.68%,3.58,
20190604~20190626,【新】品类7天浏览未购-燃气灶,新标签人群,无线,品牌聚效,6月京选店铺_厨大,京选店铺_厨大,24918,1815,7.28%,6776.76,271.96,3.73,243,220215.10,13.39%,32.50,
20190604~20190626,【新】油烟机入口top单品浏览未购,新标签人群,无线,京东快车(搜索),J57_油烟机_单投,搜索-核心-无线,24842,1723,6.94%,9440.10,380.01,5.48,107,102314.00,6.21%,10.84,
20190604~20190626,默认浏览人群,京选人群,无线,京东快车(搜索),T33P+Q216B-T_烟灶套装_单投,搜索-无线,24786,1599,6.45%,8991.54,362.77,5.62,364,409142.55,22.76%,45.50,
20190604~20190626,【新】油烟机搜索未购-类目,新标签人群,PC,京东快车(搜索),T33P+Q216B-T_烟灶套装_单投,搜索-PC,24438,63,0.26%,326.09,13.34,5.18,3,1299.00,4.76%,3.98,
20190604~20190626,【新】竞品品牌浏览未购-消毒柜,新标签人群,PC,京东快车(搜索),80K03_消毒柜_单投,搜索-PC,24317,87,0.36%,327.48,13.47,3.76,11,4989.00,12.64%,15.23,
20190604~20190626,【新】烟灶套装入口top单品浏览未购,新标签人群,无线,京东快车(搜索),J18_油烟机_单投,搜索-核心-无线,24036,1895,7.88%,8517.92,354.38,4.49,123,104611.00,6.49%,12.28,
20190604~20190626,【新】浏览店铺产品未购买油烟机,新标签人群,无线,京东快车(搜索),腰部广告_厨大,烟灶消店铺,24030,1059,4.41%,5120.04,213.07,4.83,105,68153.00,9.92%,13.31,
20190604~20190626,【新】品类7天浏览未购-油烟机,新标签人群,PC,京东快车(搜索),T36+Q39-T_烟灶套装_单投,搜索-PC,23743,135,0.57%,932.44,39.27,6.91,33,46364.66,24.44%,49.72,
20190604~20190626,【新】浏览店铺产品未购买消毒柜,新标签人群,无线,京东快车(搜索),腰部广告_厨大,烟灶消店铺,23547,1108,4.71%,5506.65,233.86,4.97,116,77630.00,10.47%,14.10,
20190604~20190626,【新】油烟机搜索未购-关键词,新标签人群,无线,品牌聚效,6月京选店铺_厨大,京选店铺_厨大,23347,1776,7.61%,8084.01,346.25,4.55,253,245771.60,14.25%,30.40,
20190604~20190626,【新】家装未浏览烟灶消,新标签人群,无线,京东直投,,,23255,61,0.26%,189.06,8.13,3.10,-,-,-,-,
20190604~20190626,【新】品类7天浏览未购-油烟机,新标签人群,PC,京东快车(搜索),T33P_油烟机_单投,搜索-PC,23059,218,0.95%,866.58,37.58,3.98,23,21824.67,10.55%,25.18,
20190604~20190626,【新】油烟机入口top单品浏览未购,新标签人群,PC,京东快车(搜索),J18_油烟机_单投,搜索-PC,23045,225,0.98%,968.62,42.03,4.30,14,13457.00,6.22%,13.89,
20190604~20190626,【新】618大促京东直投广告再营销人群,京选人群,无线,京东快车(搜索),腰部广告_厨大,烟灶消店铺,23026,734,3.19%,3381.78,146.87,4.61,67,47690.00,9.13%,14.10,
20190604~20190626,【新】品类7天浏览未购-油烟机,新标签人群,PC,京东快车(搜索),J57+Q39-T_烟灶套装_单投,搜索-PC,23010,100,0.43%,467.44,20.31,4.67,11,12504.00,11.00%,26.75,
20190604~20190626,【新】竞品品牌浏览未购-消毒柜,新标签人群,无线,京东快车(搜索),100G01_消毒柜_单投,搜索-无线,22679,1209,5.33%,4704.58,207.44,3.89,67,49829.00,5.54%,10.59,
20190604~20190626,【新】消毒柜搜索未购-类目,新标签人群,PC,京东快车(搜索),100Q33_消毒柜_单投,搜索-PC,22649,603,2.66%,1460.10,64.47,2.42,93,94466.00,15.42%,64.70,
20190604~20190626,近30天浏览、关注、加购过与所选种子相关的三级类目商品的人群,定向推荐人群,PC,京东快车(搜索),J58+Q39-T_烟灶套装_单投,搜索-PC,22647,333,1.47%,1451.99,64.11,4.36,115,136901.99,34.53%,94.29,
20190604~20190626,【新】油烟机入口top单品浏览未购,新标签人群,无线,京东快车(搜索),T59C+Q39-T_烟灶套装_单投,核心词-无线,22179,1479,6.67%,9918.92,447.22,6.71,83,96425.00,5.61%,9.72,
20190604~20190626,【新】消毒柜搜索未购-关键词,新标签人群,PC,京东快车(搜索),100Q33_消毒柜_单投,搜索-PC,22132,506,2.29%,1225.46,55.37,2.42,67,69110.08,13.24%,56.40,
20190604~20190626,618大促类目购买意向人群【油烟机】,标签人群,无线,京东快车(搜索),秒杀计划,美的（Midea）_油烟机,22065,1339,6.07%,4810.09,218.00,3.59,216,242340.00,16.13%,50.38,
20190604~20190626,【新】爆品浏览未购买-烟灶套装,新标签人群,无线,京东直投,,,21839,87,0.40%,256.94,11.77,2.95,1,449.00,1.15%,1.75,
20190604~20190626,【新】烟灶套装入口top单品浏览未购,新标签人群,无线,京东快车(搜索),J59C+Q39-T_烟灶套装_单投,核心词-无线,21583,1926,8.92%,11499.82,532.82,5.97,131,163500.00,6.80%,14.22,
20190604~20190626,【新】消毒柜嵌入式入口Top单品浏览未购,新标签人群,无线,京东快车(搜索),110Q37_消毒柜_单投,搜索-无线,21538,2986,13.86%,11329.51,526.02,3.79,213,251170.00,7.13%,22.17,
20190604~20190626,【新】油烟机搜索未购-类目,新标签人群,无线,京东直投,,,21531,246,1.14%,217.49,10.10,0.88,25,23416.00,10.16%,107.66,
20190604~20190626,【新】竞品高端品牌浏览未购-油烟机,新标签人群,无线,京东快车(搜索),J18_油烟机_单投,搜索-核心-无线,21523,1689,7.85%,7671.89,356.45,4.54,101,95852.00,5.98%,12.49,
20190604~20190626,【新】竞品高端品牌浏览未购-油烟机,新标签人群,无线,京东快车(搜索),T36_油烟机_单投,搜索-核心-无线,21306,1767,8.29%,9799.78,459.95,5.55,125,149290.50,7.07%,15.23,
20190604~20190626,【新】家装未浏览烟灶消,新标签人群,无线,京东直投,,,21202,109,0.51%,71.54,3.37,0.66,-,-,-,-,
20190604~20190626,【新】品类7天浏览未购-消毒柜,新标签人群,无线,京东快车(搜索),腰部广告_厨大,烟灶消店铺,21091,969,4.59%,4030.30,191.09,4.16,95,57700.50,9.80%,14.32,
20190604~20190626,【新】竞品低端品牌浏览未购-油烟机,新标签人群,无线,京东快车(搜索),T36_油烟机_单投,搜索-核心-无线,20786,1365,6.57%,7581.58,364.74,5.55,92,99059.00,6.74%,13.07,
20190604~20190626,【新】烟灶套装入口top单品浏览未购,新标签人群,无线,京东快车(搜索),T33P_油烟机_单投,搜索-核心-无线,20617,1427,6.92%,7004.81,339.76,4.91,87,87143.00,6.10%,12.44,
20190604~20190626,【新】油烟机搜索未购-关键词,新标签人群,PC,京东快车(搜索),T33P+Q216B-T_烟灶套装_单投,搜索-PC,20517,49,0.24%,260.70,12.71,5.32,2,1299.00,4.08%,4.98,
20190604~20190626,【新】油烟机搜索未购-关键词,新标签人群,无线,京东快车(搜索),T33P+Q216B-T_烟灶套装_单投,搜索-无线,20508,852,4.15%,4846.88,236.34,5.69,72,65267.00,8.45%,13.47,
20190604~20190626,【新】美的品牌浏览未购-燃气灶,新标签人群,PC,京东快车(搜索),Q216B_燃气灶_单投,搜索-PC,20265,405,2.00%,1085.13,53.55,2.68,82,54202.50,20.25%,49.95,
20190604~20190626,【新】品类7天浏览未购-燃气灶,新标签人群,PC,京东快车(搜索),Q35_燃气灶_单投,搜索-PC,20241,393,1.94%,1452.45,71.76,3.70,32,23641.00,8.14%,16.28,
20190604~20190626,【新】油烟机搜索未购-关键词,新标签人群,无线,京东快车(搜索),腰部广告_厨大,烟灶消店铺,20172,755,3.74%,3074.11,152.39,4.07,47,37888.00,6.23%,12.32,
20190604~20190626,默认浏览人群,京选人群,PC,京东快车(搜索),J30+Q216B-T_烟灶套装_单投,搜索-PC,20079,515,2.56%,1896.34,94.44,3.68,180,172545.05,34.95%,90.99,
20190604~20190626,【新】竞品高端品牌浏览未购-油烟机,新标签人群,无线,京东快车(搜索),J58_油烟机_单投,搜索-核心-无线,19822,1301,6.56%,7367.30,371.67,5.66,71,79775.50,5.46%,10.83,
