user_nick,crow_name,f_type,f_device,f_product_line,f_campaign,f_group,f_impression,f_click,f_click_rate,cost,ecpm,cpc,order_cnt,order_amt,cvr,roi
midea0bx3,自定义0美的0冰箱意向,标签人群,PC,京东快车(搜索),冰箱0十字0468P_冰箱_单投,冰箱0468WTPM,87982,484,0.55%,797.67,9.07,1.65,78,225518,16.12%,282.72
midea0bx3,冰箱6380九数浏览竞品人群0506,新标签人群,无线,京东快车(搜索),冰箱0对开门0638_冰箱_单投,冰箱0638WKPZM,87922,10635,12.10%,42382.16,482.04,3.99,800,2483106,7.52%,58.59
midea0bx3,【新】DMP030天跨品类拉新,新标签人群,无线,京东快车(搜索),冰箱0十字0448_冰箱_单投,BCD0448WTPZM(E),86259,4633,5.37%,22172.04,257.04,4.79,183,547319.67,3.95%,24.69
midea0bx3,【新】再营销人群,新标签人群,无线,京东快车(搜索),冰箱0对开门0525_冰箱_单投,冰箱0525WKPZM,81844,10633,12.99%,37408.92,457.08,3.52,2079,6679658,19.55%,178.56
midea0bx3,自定义0洗衣机0海尔核心意向,标签人群,无线,京东快车(搜索),冰箱0十字0448_冰箱_单投,BCD0448WTPZM(E),81142,5345,6.59%,17983.07,221.62,3.36,613,1799864,11.47%,100.09
midea0bx3,自定义0美的0全品类意向,标签人群,无线,京东直投,,,77429,580,0.75%,351.94,4.55,0.61,5,9895,0.86%,28.12
midea0bx3,男026到450高级白领及以上,标签人群,无线,京东快车(搜索),冰箱0对开门0638_冰箱_单投,冰箱0638WKPZM,77190,5552,7.19%,18194.93,235.72,3.28,183,531214,3.30%,29.2
midea0bx3,【新】DMP0美的冰箱品牌意向,新标签人群,无线,京东直投,,,77030,1009,1.31%,1419.47,18.43,1.41,28,101871,2.78%,71.77
midea0bx3,【新】冰箱04000500升TOP50,新标签人群,无线,京东快车(搜索),冰箱0多门0426_冰箱_单投,冰箱0426WTPM,75960,5302,6.98%,15746.01,207.29,2.97,151,562821,2.85%,35.74
midea0bx3,自定义0冰箱意向,标签人群,无线,京东直投,,,75832,695,0.92%,465.79,6.14,0.67,2,5798,0.29%,12.45
midea0bx3,【新】DMP冰箱30天浏览偏好未购买,新标签人群,无线,京东直投,,,74998,581,0.77%,499.46,6.66,0.86,1,2499,0.17%,5
midea0bx3,九数_618_冰箱_类目内_高分段_无品牌倾向,外部导入人群,无线,京东直投,,,74405,136,0.18%,306.69,4.12,2.26,0,0,0,0
midea0bx3,搜索0美的,标签人群,无线,京东快车(搜索),冰箱0多门0426_冰箱_单投,冰箱0426WTPM,74196,2474,3.33%,8214.88,110.72,3.32,117,403809,4.73%,49.16
midea0bx3,搜索0美的,标签人群,无线,京东快车(搜索),冰箱0对开门0525_冰箱_单投,冰箱0525WKPZM,72656,5705,7.85%,18931.9,260.57,3.32,1188,3296674,20.82%,174.13
midea0bx3,【新】冰箱04000500升TOP50,新标签人群,无线,京东快车(搜索),冰箱0多门0421_冰箱_单投,冰箱0421WTPM,71240,4511,6.33%,11930.57,167.47,2.64,122,355793,2.70%,29.82
midea0bx3,【新】冰箱02010250升TOP50,新标签人群,无线,京东快车(搜索),冰箱0三门0228P_冰箱_单投,冰箱0228WTPZM,69404,6554,9.44%,24774.63,356.96,3.78,450,885277,6.87%,35.73
midea0bx3,智能定向人群0视觉定向,智能定向,无线,京东直投,,,68183,530,0.78%,640.56,9.39,1.21,5,15295,0.94%,23.88
midea0bx3,默认购买人群,京选人群,无线,京东快车(搜索),冷柜0201KMR_冷柜/冰吧_单投,冷柜0201KMR,67852,1565,2.31%,7577.81,111.68,4.84,76,88592,4.86%,11.69
midea0bx3,自定义0冰箱0竞品店铺浏览关注加购,标签人群,无线,京东快车(搜索),冰箱0对开门0531_冰箱_单投,冰箱0531WTPZM,66989,2867,4.28%,10551,157.5,3.68,183,540093,6.38%,51.19
midea0bx3,九数_618_冰箱_类目内_高分段_无品牌倾向_0606,外部导入人群,无线,京东直投,,,66463,89,0.13%,225.37,3.39,2.53,5,5240,5.62%,23.25
midea0bx3,自定义0空调0格力核心意向,标签人群,无线,京东快车(搜索),冰箱0多门0421_冰箱_单投,冰箱0421WTPM,66157,4113,6.22%,11257.45,170.16,2.74,136,384572,3.31%,34.16
midea0bx3,自定义0美的0全品类意向,标签人群,无线,京东直投,,,64128,377,0.59%,233.5,3.64,0.62,11,37165,2.92%,159.16
midea0bx3,智能定向人群0视觉定向,智能定向,无线,京东直投,,,63150,455,0.72%,420.28,6.66,0.92,5,9295,1.10%,22.12
midea0bx3,近30天浏览、关注、加购与所选种子相关的店铺或品牌商品的人群,定向推荐人群,无线,品牌聚效,冰箱0新品 净味426&amp;639,净味新品0APP banner,62015,192,0.31%,3914,63.11,20.39,0,0,0,0
midea0bx3,【新】4210SKU意向,新标签人群,无线,京东快车(搜索),冰箱0多门0421_冰箱_单投,冰箱0421WTPM,61736,11322,18.34%,28443.93,460.73,2.51,656,2003749,5.79%,70.45
midea0bx3,搜索0冰箱,标签人群,无线,品牌聚效,冰箱日常活动_冰箱,冰箱日常推广0APP BANNER,60855,298,0.49%,3281.06,53.92,11.01,2,5197,0.67%,1.58
midea0bx3,【新】再营销人群,新标签人群,无线,京东快车(搜索),冰箱0对开门0452_冰箱_单投,冰箱0452WKPZM,60225,5181,8.60%,16921.25,280.97,3.27,512,1272849.5,9.88%,75.22
midea0bx3,默认浏览人群,京选人群,PC,京东快车(搜索),冰箱0三门0226_冰箱_单投,冰箱0226WTM,59561,144,0.24%,313.54,5.26,2.18,23,44734,15.97%,142.67
midea0bx3,近30天浏览、关注、加购过与所选种子相关的三级类目商品的人群,定向推荐人群,无线,品牌聚效,冰箱0新品 净味426&amp;639,净味新品0APP banner,59444,179,0.30%,3934.96,66.2,21.98,1,2999,0.56%,0.76
midea0bx3,九数_618_冰箱_类目内_高分段_无品牌倾向_0604,外部导入人群,无线,京东直投,,,58245,85,0.15%,225.24,3.87,2.65,1,2699,1.18%,11.98
midea0bx3,自定义0美的0冰箱意向,标签人群,PC,京东快车(搜索),冰箱0对开门0639_冰箱_单投,冰箱0639WKPZM,57548,181,0.31%,263.24,4.57,1.45,25,70545,13.81%,267.99
midea0bx3,智能定向人群0视觉定向,智能定向,无线,京东直投,,,57248,431,0.75%,644.17,11.25,1.49,2,5398,0.46%,8.38
midea0bx3,【新】DMP030天跨品类拉新,新标签人群,无线,京东快车(搜索),冰箱0多门0318_冰箱_单投,冰箱0318WTPZM,56995,3598,6.31%,12274.67,215.36,3.41,193,475949,5.36%,38.77
midea0bx3,默认购买人群,京选人群,PC,京东快车(搜索),冰箱0三门0226_冰箱_单投,冰箱0226WTM,56483,139,0.25%,303.66,5.38,2.18,22,42935,15.83%,141.39
midea0bx3,搜索0美的,标签人群,无线,京东直投,,,56214,247,0.44%,177.58,3.16,0.72,0,0,0,0
midea0bx3,洗衣机0小天鹅核心意向,标签人群,无线,京东快车(搜索),冰箱0十字0448_冰箱_单投,BCD0448WTPZM(E),56093,3641,6.49%,12132.03,216.28,3.33,592,1741064,16.26%,143.51
midea0bx3,自定义0商用关联品类1800元以下意向用户,标签人群,无线,京东快车(搜索),冷柜0423_冷柜/冰吧_单投,冷柜0423DKEM(E),56013,2297,4.10%,13851.95,247.3,6.03,222,431248.96,9.66%,31.13
midea0bx3,【新】冰箱4210九数浏览竞品人群0506,新标签人群,无线,京东快车(搜索),冰箱0多门0421_冰箱_单投,冰箱0421WTPM,55809,5044,9.04%,13685.87,245.23,2.71,148,455903,2.93%,33.31
midea0bx3,男026到450高级白领及以上,标签人群,无线,京东快车(搜索),冰箱0多门0318_冰箱_单投,冰箱0318WTPZM,55011,3182,5.78%,6228.09,113.22,1.96,238,592597,7.48%,95.15
midea0bx3,自定义0冰箱意向,标签人群,无线,京东直投,,,54540,443,0.81%,327.15,6,0.74,7,14993,1.58%,45.83
midea0bx3,自定义0空调0奥克斯核心意向,标签人群,无线,京东快车(搜索),冰箱0十字0468P_冰箱_单投,冰箱0468WTPM,54525,4243,7.78%,12933.29,237.2,3.05,904,2608142,21.31%,201.66
midea0bx3,【新】冰箱05000600升TOP50,新标签人群,无线,京东快车(搜索),冰箱0对开门0531_冰箱_单投,冰箱0531WTPZM,53829,5167,9.60%,19838.99,368.56,3.84,373,1150017,7.22%,57.97
midea0bx3,自定义0美的冰箱意向人群,标签人群,无线,品牌聚效,冰箱日常活动_冰箱,冰箱日常推广0APP BANNER,52499,327,0.62%,4017.68,76.53,12.29,26,51866,7.95%,12.91
midea0bx3,【新】商用品类浏览偏好,新标签人群,无线,京东快车(搜索),冷柜0230_冷柜/冰吧_单投,冷柜0230GM,52112,3476,6.67%,15793.23,303.06,4.54,342,691917.38,9.84%,43.81
midea0bx3,618大促类目购买意向人群【冰箱】,标签人群,无线,品牌聚效,京选店铺_冰箱,日常0京选店铺,51848,1943,3.75%,10642.28,205.26,5.48,196,464781,10.09%,43.67
midea0bx3,搜索0冷柜/冰柜,标签人群,无线,京东快车(搜索),冷柜0301_冷柜/冰吧_单投,冷柜0301KM,50679,3548,7.00%,11681,230.49,3.29,904,1768341,25.48%,151.39
midea0bx3,搜索0美的,标签人群,无线,京东快车(搜索),冰箱0对开门0452_冰箱_单投,冰箱0452WKPZM0新增词,50384,2108,4.18%,5583.36,110.82,2.65,272,663567,12.90%,118.85
midea0bx3,自定义0美的冰箱意向人群,标签人群,无线,京东快车(搜索),冰箱0对开门0452_冰箱_单投,冰箱0452WKPZM0新增词,49429,2756,5.58%,7357.86,148.86,2.67,407,991774,14.77%,134.79
midea0bx3,默认浏览人群,京选人群,PC,京东快车(搜索),冰箱0三门0228P_冰箱_单投,冰箱0228WTPZM,49173,291,0.59%,689.01,14.01,2.37,89,201778.08,30.58%,292.85
midea0bx3,意向人群0冰箱0美的,标签人群,无线,京东快车(搜索),冰箱0对开门0452_冰箱_单投,冰箱0452WKPZM0新增词,49046,2743,5.59%,7319.79,149.24,2.67,406,990375,14.80%,135.3
midea0bx3,自定义0冰箱0竞品店铺浏览关注加购,标签人群,无线,京东快车(搜索),冰箱0多门0318_冰箱_单投,冰箱0318WTPZM,48654,2049,4.21%,3604.97,74.09,1.76,136,333051.67,6.64%,92.39
midea0bx3,自定义0商用关联品类1800元以下意向用户,标签人群,无线,京东快车(搜索),冷柜0230_冷柜/冰吧_单投,冷柜0230GM,48441,1647,3.40%,7407.65,152.92,4.5,63,88654,3.83%,11.97
midea0bx3,默认浏览人群,京选人群,无线,京东快车(搜索),冷柜0423_冷柜/冰吧_单投,冷柜0423DKEM(E),48382,2032,4.20%,11898.41,245.93,5.86,216,425465.96,10.63%,35.76
midea0bx3,默认购买人群,京选人群,PC,京东快车(搜索),冰箱0三门0228P_冰箱_单投,冰箱0228WTPZM,46729,293,0.63%,672.01,14.38,2.29,89,201778.08,30.38%,300.26
midea0bx3,自定义0冰箱0竞品店铺浏览关注加购,标签人群,PC,京东快车(搜索),冰箱0三门0258P_冰箱_单投,冰箱0258WTPZM,46345,412,0.89%,1129.16,24.36,2.74,40,87831,9.71%,77.78
midea0bx3,自定义0空调0奥克斯核心意向,标签人群,无线,京东快车(搜索),冰箱0对开门0525_冰箱_单投,冰箱0525WKPZM,45673,4627,10.13%,17755.44,388.75,3.84,1728,5811237,37.35%,327.29
midea0bx3,默认购买人群,京选人群,无线,京东快车(搜索),冷柜0423_冷柜/冰吧_单投,冷柜0423DKEM(E),45084,1938,4.30%,11351.66,251.79,5.86,167,292831,8.62%,25.8
midea0bx3,自定义0洗衣机0海尔核心意向,标签人群,无线,京东快车(搜索),冰箱0多门0318_冰箱_单投,冰箱0318WTPZM,44307,3585,8.09%,8164.55,184.27,2.28,516,1328414,14.39%,162.71
midea0bx3,搜索0美的,标签人群,PC,京东快车(搜索),冰箱0多门0421_冰箱_单投,冰箱0421WTPM,44064,661,1.50%,1465.06,33.25,2.22,55,158633,8.32%,108.28
midea0bx3,2018年618大促期间【冰箱】类目参与人群,京选人群,无线,品牌聚效,冰箱日常活动_冰箱,冰箱日常推广0APP BANNER,43355,126,0.29%,1348.56,31.11,10.7,0,0,0,0
midea0bx3,智能定向人群0视觉定向,智能定向,无线,京东直投,,,43296,236,0.55%,403.77,9.33,1.71,1,2799,0.42%,6.93
midea0bx3,搜索0美的,标签人群,无线,京东直投,,,42720,183,0.43%,129.69,3.04,0.71,2,3398,1.09%,26.2
midea0bx3,【新】店铺商品浏览,新标签人群,无线,京东快车(搜索),冰箱0对开门0452_冰箱_单投,冰箱0452WKPZM0新增词,42291,2497,5.90%,6555.89,155.02,2.63,351,860177,14.06%,131.21
midea0bx3,九数_618_冰箱_类目内_高分段_无品牌倾向_0613,外部导入人群,无线,品牌聚效,冰箱投放测试_九数,冰箱测试_品类意向_九数0无品牌倾向,42202,217,0.51%,3185.13,75.47,14.68,3,10497,1.38%,3.3
midea0bx3,自定义0空调0格力核心意向,标签人群,无线,京东快车(搜索),冰箱0三门0258P_冰箱_单投,冰箱0258WTPZM,41895,3205,7.65%,9108.51,217.41,2.84,692,3851469,21.59%,422.84
midea0bx3,自定义0冷柜0三星关联品类,标签人群,无线,京东快车(搜索),冷柜0423_冷柜/冰吧_单投,冷柜0423DKEM(E),41396,1603,3.87%,9914.45,239.5,6.18,144,253164,8.98%,25.53
midea0bx3,九数618_冰箱_类目_高分_无品牌倾向_0614_新,外部导入人群,无线,品牌聚效,冰箱投放测试_九数,冰箱测试_品类意向_九数0无品牌倾向,40922,214,0.52%,3192.91,78.02,14.92,3,10497,1.40%,3.29
midea0bx3,自定义0空调0格力核心意向,标签人群,无线,京东快车(搜索),冰箱0多门0426_冰箱_单投,冰箱0426WTPM,40775,2067,5.07%,6662.2,163.39,3.22,96,342412,4.64%,51.4
midea0bx3,自定义0冷柜0海尔意向,标签人群,无线,京东快车(搜索),冷柜0201KMR_冷柜/冰吧_单投,冷柜0201KMR,40775,1688,4.14%,8823.02,216.38,5.23,142,632156,8.41%,71.65
midea0bx3,618大促类目购买意向人群【冷柜、冰吧】,标签人群,无线,京东快车(搜索),店铺推广,腰部广告,39902,1174,2.94%,3800.24,95.24,3.24,60,87162,5.11%,22.94
midea0bx3,电热水器0海尔核心意向,标签人群,无线,京东快车(搜索),冰箱0多门0421_冰箱_单投,冰箱0421WTPM,39617,2495,6.30%,7481.59,188.85,3,290,995133,11.62%,133.01
midea0bx3,九数_618_冰箱_类目内_高分段_无品牌倾向_0618,外部导入人群,无线,京东快车(搜索),冰箱0十字0448_冰箱_单投,BCD0448WTPZM(E),39214,2415,6.16%,7899.63,201.45,3.27,26,87175,1.08%,11.04
midea0bx3,448030天浏览加购关注,标签人群,无线,京东快车(搜索),冰箱0十字0448_冰箱_单投,BCD0448WTPZM(E),39158,6928,17.69%,20023.04,511.34,2.89,611,2019845,8.82%,100.88
midea0bx3,自定义0空调0TCL核心意向,标签人群,无线,京东快车(搜索),冰箱0多门0421_冰箱_单投,冰箱0421WTPM,38669,1909,4.94%,5605.07,144.95,2.94,248,786380,12.99%,140.3
midea0bx3,近30天浏览、关注、加购过与所选种子相关的三级类目商品的人群,定向推荐人群,无线,品牌聚效,京选店铺_冰箱,日常0京选店铺,38209,1349,3.53%,8323.22,217.83,6.17,123,231833,9.12%,27.85
midea0bx3,搜索0美的,标签人群,无线,京东快车(搜索),冰箱0对开门0531_冰箱_单投,冰箱0531WTPZM,37853,1581,4.18%,5306.99,140.2,3.36,119,367790,7.53%,69.3
midea0bx3,自定义0美的0冰箱意向,标签人群,PC,京东快车(搜索),冰箱0十字0448_冰箱_单投,BCD0448WTPZM(E),37824,202,0.53%,412.02,10.89,2.04,14,45386,6.93%,110.15
midea0bx3,默认浏览人群,京选人群,无线,京东快车(搜索),冷柜0230_冷柜/冰吧_单投,冷柜0230GM,37807,1190,3.15%,5161.09,136.51,4.34,55,77373,4.62%,14.99
midea0bx3,【新】冰箱0竞品词搜索,新标签人群,无线,京东快车(搜索),冰箱0十字0468P_冰箱_单投,冰箱0468WTPM,37048,2899,7.82%,8796.65,237.44,3.03,244,738944,8.42%,84
midea0bx3,自定义0洗衣机0海尔核心意向,标签人群,PC,京东快车(搜索),冰箱0十字0448_冰箱_单投,BCD0448WTPZM(E),36857,283,0.77%,785.03,21.3,2.77,107,215515,37.81%,274.53
midea0bx3,自定义0冰箱0竞品店铺浏览关注加购,标签人群,无线,京东快车(搜索),冰箱0十字0468P_冰箱_单投,冰箱0468WTPM0新增词,36519,3155,8.64%,10063.16,275.56,3.19,358,1384225,11.35%,137.55
midea0bx3,智能定向人群0视觉定向,智能定向,无线,京东直投,,,35604,368,1.03%,497.92,13.98,1.35,7,9593,1.90%,19.27
midea0bx3,自定义0冰箱意向,标签人群,无线,京东直投,,,35539,385,1.08%,230.44,6.48,0.6,3,4897,0.78%,21.25
midea0bx3,默认购买人群,京选人群,无线,京东快车(搜索),冷柜0230_冷柜/冰吧_单投,冷柜0230GM,35368,1110,3.14%,4837.54,136.78,4.36,50,69778,4.50%,14.42
midea0bx3,【新】冰箱0容声浏览未购买,新标签人群,无线,京东快车(搜索),冰箱0三门0228P_冰箱_单投,冰箱0228WTPZM,35313,795,2.25%,3198.91,90.59,4.02,43,100017,5.41%,31.27
midea0bx3,【新】30天浏览美的冰箱自营店未购买冰箱,新标签人群,无线,品牌聚效,冰箱日常活动_冰箱,冰箱日常推广0APP BANNER,34532,212,0.61%,2522.82,73.06,11.9,20,39493,9.43%,15.65
midea0bx3,近30天内浏览所选种子商品的人群,定向推荐人群,PC,京东快车(搜索),冰箱0三门0260_冰箱_单投,冰箱0260WTPZM(E),33833,289,0.85%,632.14,18.68,2.19,36,93471,12.46%,147.86
midea0bx3,智能定向人群0视觉定向,智能定向,无线,京东直投,,,33248,286,0.86%,345.25,10.38,1.21,7,18393,2.45%,53.27
midea0bx3,自定义0美的0冰箱意向,标签人群,PC,京东快车(搜索),冰箱0三门0260_冰箱_单投,冰箱0260WTPZM(E),33062,287,0.87%,627.36,18.98,2.19,36,93471,12.54%,148.99
midea0bx3,智能定向人群0视觉定向,智能定向,无线,京东直投,,,33036,228,0.69%,163.33,4.94,0.72,0,0,0,0
midea0bx3,【新】DMP0美的冰箱品牌意向,新标签人群,无线,京东直投,,,32906,378,1.15%,500.57,15.21,1.32,6,16794,1.59%,33.55
midea0bx3,九数_618_冰箱_类目内_高分段_无品牌倾向_0617,外部导入人群,无线,京东快车(搜索),冰箱0十字0448_冰箱_单投,BCD0448WTPZM(E),32599,1987,6.10%,6476.52,198.67,3.26,18,48633,0.91%,7.51
midea0bx3,【新】冰箱04000500升TOP50,新标签人群,PC,京东快车(搜索),冰箱0多门0426_冰箱_单投,冰箱0426WTPM,32485,162,0.50%,465.24,14.32,2.87,2,7198,1.23%,15.47
midea0bx3,九数_618_冰箱_类目内_高分段_无品牌倾向,外部导入人群,无线,京东直投,,,32315,154,0.48%,122.84,3.8,0.8,0,0,0,0
midea0bx3,自定义0空调0奥克斯核心意向,标签人群,无线,京东快车(搜索),冰箱0对开门0531_冰箱_单投,冰箱0531WTPZM,32190,2131,6.62%,8764.09,272.26,4.11,341,949615,16.00%,108.35
midea0bx3,自定义0美的0冰箱意向,标签人群,无线,京东快车(搜索),冰箱0十字0468P_冰箱_单投,冰箱0468WTPM0新增词,32097,3013,9.39%,8985.06,279.93,2.98,379,1444237,12.58%,160.74
midea0bx3,智能定向人群0视觉定向,智能定向,无线,京东直投,,,32079,241,0.75%,236.31,7.37,0.98,2,5198,0.83%,22
midea0bx3,九数_20190608_冰箱_618跨品_干预组,外部导入人群,无线,京东直投,,,31792,33,0.10%,108.4,3.41,3.28,0,0,0,0
midea0bx3,自定义0空调0奥克斯核心意向,标签人群,无线,京东快车(搜索),冰箱0对开门0452_冰箱_单投,冰箱0452WKPZM,31646,1964,6.21%,6676.7,210.98,3.4,331,781911,16.85%,117.11
midea0bx3,搜索0美的,标签人群,无线,京东快车(搜索),冰箱0对开门0452_冰箱_单投,冰箱0452WKPZM,31056,1812,5.83%,6410.84,206.43,3.54,219,563450,12.09%,87.89
midea0bx3,自定义0美的0冰箱意向,标签人群,PC,京东快车(搜索),冰箱0对开门0638_冰箱_单投,冰箱0638WKPZM,30974,476,1.54%,952.67,30.76,2,145,581400.26,30.46%,610.29
