user_nick,人群名称,人群类型,推广设备,产品线,计划,单元,展现数,点击数,点击率,总费用,千次展现成本,平均点击成本,总订单行,总订单金额,转化率,ROI
LittleSwan-Washer,【新】洗衣机换新人群,新标签人群,PC,京东快车(搜索),【A+++】TD100V81WDG_小天鹅洗衣机_单投,搜索-无线,1509,51,3.38%,153.29,101.58,3.01,45,128830,88.24%,840.43
LittleSwan-Washer,【新】近30天已购空调未购洗衣机,新标签人群,无线,京东快车(搜索),【新品】TD100V62WIAD5_小天鹅洗衣机_单投,搜索-无线,1507,130,8.63%,324.02,215.01,2.49,18,59757,13.85%,184.42
LittleSwan-Washer,油烟机核心人群（老板方太美的海尔华帝）,标签人群,PC,京东快车(搜索),【A+++】TD100V86WMADY5_小天鹅洗衣机_单投,搜索无线,1499,23,1.53%,66.25,44.2,2.88,17,89381,73.91%,1349.15
LittleSwan-Washer,【新】近30天已购厨房大电未购洗衣机,新标签人群,无线,京东快车(搜索),【新品】TD100V62WIAD5_小天鹅洗衣机_单投,搜索-无线,1490,160,10.74%,376.22,252.5,2.35,19,63731,11.88%,169.4
LittleSwan-Washer,洗衣机品牌人群（统帅TCL海信志高威力）,标签人群,PC,京东快车(搜索),【A+++】TD100V86WMADY5_小天鹅洗衣机_单投,TD100V86WMADY5搜索PC,1488,15,1.01%,27.9,18.75,1.86,1,3699,6.67%,132.58
LittleSwan-Washer,热水器核心人群（万和斯密斯能率）,标签人群,无线,京东快车(搜索),【A++】TB100V60_小天鹅洗衣机_单投,TB100V60搜索PC,1486,113,7.60%,330.1,222.14,2.92,92,301922,81.42%,914.64
LittleSwan-Washer,自定义-美的热水器近3个月已购买,标签人群,无线,京东快车(搜索),【A+++】TD100V62WADS5_小天鹅洗衣机_单投,TD100V62WADS5搜索无线,1480,88,5.95%,392.55,265.24,4.46,10,25931,11.36%,66.06
LittleSwan-Washer,冰箱意向人群（康佳TCL奥玛三星海信）,标签人群,PC,京东快车(搜索),【A+++】TG100V62ADS5_小天鹅洗衣机_单投,TG100V62ADS5搜索PC,1480,39,2.64%,98,66.22,2.51,10,21242,25.64%,216.76
LittleSwan-Washer,近30天浏览、关注、加购过与所选种子相关的三级类目商品的人群,定向推荐人群,PC,京东快车(搜索),【新品】TD100V62WIAD5_小天鹅洗衣机_单投,搜索-无线,1480,12,0.81%,24.23,16.37,2.02,-,-,-,-
LittleSwan-Washer,洗衣机竞品包2（西门子+博世+松下）,标签人群,PC,京东快车(搜索),【A++】TB100V80WDCLG_小天鹅洗衣机_单投,搜索无线,1474,23,1.56%,73.74,50.03,3.21,2,3297,8.70%,44.71
LittleSwan-Washer,洗衣机品牌人群（统帅TCL海信志高威力）,标签人群,PC,京东快车(搜索),【A++++】TG80V20DG5_小天鹅洗衣机_单投,搜索无线,1468,61,4.16%,147.55,100.51,2.42,78,188613,127.87%,1278.3
LittleSwan-Washer,自定义-热水器top178不扩展,标签人群,无线,京东快车(搜索),【B】TB80VT818DCL_小天鹅洗衣机_单投,TB80VT818DCL搜索无线,1461,98,6.71%,227.13,155.46,2.32,70,110186,71.43%,485.12
LittleSwan-Washer,洗碗机核心人群（美的海尔方太西门子）,标签人群,无线,京东快车(搜索),【A++】TD100V80WDX_小天鹅洗衣机_单投,搜索-无线,1453,238,16.38%,812.09,558.91,3.41,47,116449,19.75%,143.39
LittleSwan-Washer,自定义-热水器top178不扩展半年已购,标签人群,PC,京东快车(搜索),【A+++】TG100V62ADS5_小天鹅洗衣机_单投,搜索无线,1449,45,3.11%,128.46,88.65,2.85,29,52259,64.44%,406.81
LittleSwan-Washer,洗衣机品牌人群（惠而浦大宇创维奥克斯容声,标签人群,无线,京东快车(搜索),【A++++】TG80V20DG5_小天鹅洗衣机_单投,TG80V20DG5搜索PC,1443,135,9.36%,205.11,142.14,1.52,11,18792,8.15%,91.62
LittleSwan-Washer,冰箱意向人群（康佳TCL奥玛三星海信）,标签人群,无线,京东快车(搜索),【A++++】TG80V20DG5_小天鹅洗衣机_单投,TG80V20DG5搜索PC,1439,191,13.27%,256.78,178.44,1.34,44,90401,23.04%,352.06
LittleSwan-Washer,自定义-9公斤滚筒前top-SKU不拓展30天,标签人群,PC,京东快车(搜索),【A+++】TG100V86WMDY5_小天鹅洗衣机_单投,TG100V86WMDY5搜索-PC,1438,28,1.95%,63.33,44.04,2.26,5,18795,17.86%,296.78
LittleSwan-Washer,油烟机意向人群（老板方太美的海尔华帝）,标签人群,无线,京东快车(搜索),【A++++】TG80V20DG5_小天鹅洗衣机_单投,TG80V20DG5搜索PC,1432,208,14.53%,292.67,204.38,1.41,35,62932,16.83%,215.03
LittleSwan-Washer,燃气灶意向人群（老板方太美的海尔华帝）,标签人群,PC,京东快车(搜索),【A++++】TG80V20DG5_小天鹅洗衣机_单投,TG80V20DG5搜索PC,1396,77,5.52%,157.9,113.11,2.05,49,205645,63.64%,1302.37
LittleSwan-Washer,默认购买人群,京选人群,无线,京东快车(搜索),【A+++】TD100V81WDG_小天鹅洗衣机_单投,TD100V81WDG搜索PC,1391,121,8.70%,243.95,175.38,2.02,7,18592,5.79%,76.21
LittleSwan-Washer,燃气灶核心人群（老板方太美的海尔华帝）,标签人群,无线,京东快车(搜索),【B】TB90V60WD_小天鹅洗衣机_单投,TB90V60WD搜索无线,1387,93,6.71%,172.74,124.54,1.86,81,169465,87.10%,981.04
LittleSwan-Washer,【新】烟灶热家装人群1,新标签人群,无线,京东快车(搜索),【B】TB90V60WD_小天鹅洗衣机_单投,TB90V60WD搜索无线,1378,101,7.33%,177.78,129.01,1.76,25,28495,24.75%,160.28
LittleSwan-Washer,冰箱核心人群（美海美菱容声西门子）,标签人群,PC,京东快车(搜索),【A++】TD100V80WDX_小天鹅洗衣机_单投,搜索-无线,1366,29,2.12%,89.81,65.75,3.1,5,13995,17.24%,155.83
LittleSwan-Washer,燃气灶核心人群（苏泊尔万家乐万和康宝帅康,标签人群,无线,京东快车(搜索),【B】TB90V60WD_小天鹅洗衣机_单投,TB90V60WD搜索无线,1347,89,6.61%,157.79,117.14,1.77,38,68636,42.70%,434.98
LittleSwan-Washer,自定义-西门子10公斤滚筒,标签人群,PC,京东快车(搜索),【A+++】TG100V86WMDY5_小天鹅洗衣机_单投,搜索-无线,1344,99,7.37%,335.71,249.78,3.39,27,84013,27.27%,250.25
LittleSwan-Washer,油烟机核心人群（苏泊尔万家乐万和统帅帅康,标签人群,无线,京东快车(搜索),【A+++】TD100V86WMADY5_小天鹅洗衣机_单投,搜索无线,1342,120,8.94%,490.25,365.31,4.09,35,81968,29.17%,167.2
LittleSwan-Washer,油烟机核心人群（老板方太美的海尔华帝）,标签人群,无线,京东快车(搜索),【A++++】TG80V20DG5_小天鹅洗衣机_单投,TG80V20DG5搜索PC,1335,208,15.58%,290.41,217.54,1.4,59,116543,28.37%,401.31
LittleSwan-Washer,默认购买人群,京选人群,PC,京东快车(搜索),【新品】TD100V62WIAD5_小天鹅洗衣机_单投,搜索-无线,1327,11,0.83%,21.48,16.19,1.95,-,-,-,-
LittleSwan-Washer,【新】近30天浏览加购热水器未购洗衣机,新标签人群,无线,京东快车(搜索),【A+】TB90V88WDCLG_小天鹅洗衣机_单投,搜索无线,1327,91,6.86%,355.88,268.18,3.91,8,13038,8.79%,36.64
LittleSwan-Washer,热水器意向人群（美的海尔林内）,标签人群,PC,京东快车(搜索),【A++++】TG80V20DG5_小天鹅洗衣机_单投,搜索无线,1317,68,5.16%,152.98,116.16,2.25,155,429368,227.94%,2806.69
LittleSwan-Washer,燃气灶意向人群（老板方太美的海尔华帝）,标签人群,PC,京东快车(搜索),【A+++】TG100V86WMDY5_小天鹅洗衣机_单投,搜索-无线,1306,57,4.36%,178.05,136.33,3.12,86,341574,150.88%,1918.42
LittleSwan-Washer,油烟机意向人群（苏泊尔万家乐万和樱花帅康,标签人群,PC,京东快车(搜索),【A+++】TD100V81WDG_小天鹅洗衣机_单投,TD100V81WDG搜索PC,1303,45,3.45%,122.32,93.88,2.72,2,5497,4.44%,44.94
LittleSwan-Washer,自定义-hr9-10公斤洗烘不扩展,标签人群,PC,京东快车(搜索),【A+++】TD100V62WADS5_小天鹅洗衣机_单投,TD100V62WADS5搜索PC,1301,96,7.38%,314.61,241.82,3.28,13,38587,13.54%,122.65
LittleSwan-Washer,冰箱意向人群（康佳TCL奥玛三星海信）,标签人群,PC,京东快车(搜索),【A+++】TD100V86WMADY5_小天鹅洗衣机_单投,搜索无线,1300,16,1.23%,56.7,43.62,3.54,16,82983,100.00%,1463.54
LittleSwan-Washer,冰箱核心人群（康佳三星TCL奥玛海信）,标签人群,PC,京东快车(搜索),【A+++】TG100V62ADS5_小天鹅洗衣机_单投,搜索无线,1299,41,3.16%,122.73,94.48,2.99,34,64851,82.93%,528.4
LittleSwan-Washer,【新】近30天浏览加购冰箱未购洗衣机,新标签人群,无线,京东快车(搜索),【B】TB100V60WD_小天鹅洗衣机_单投,TB100V60WD搜索无线,1297,79,6.09%,191.97,148.01,2.43,8,13755,10.13%,71.65
LittleSwan-Washer,空调意向人群（格力美的海尔奥克斯TCL）,标签人群,PC,京东快车(搜索),【A++】TG100V62WADY5_小天鹅洗衣机_单投,TG100V62WADY5搜索PC,1297,4,0.31%,9.03,6.96,2.26,5,11896,125.00%,1317.39
LittleSwan-Washer,热水器核心人群（万和斯密斯能率）,标签人群,PC,京东快车(搜索),【A++++】TG80V20DG5_小天鹅洗衣机_单投,TG80V20DG5搜索PC,1296,43,3.32%,87.88,67.81,2.04,25,43363,58.14%,493.43
LittleSwan-Washer,冰箱核心人群（康佳TCL奥玛三星海信）,标签人群,PC,京东快车(搜索),【A+++】TG100V62ADS5_小天鹅洗衣机_单投,搜索无线,1288,41,3.18%,122.73,95.29,2.99,34,64851,82.93%,528.4
LittleSwan-Washer,默认浏览人群,京选人群,无线,京东快车(搜索),【B】TG120VT718WDG7_小天鹅洗衣机_单投,TG120VT718WDG7搜索无线,1287,85,6.60%,164.73,128,1.94,16,36782,18.82%,223.29
LittleSwan-Washer,九数_618_波轮_类目内_高分段_2k_2.5k_0608,外部导入人群,无线,京东直投,,,1285,18,1.40%,12.61,9.81,0.7,-,-,-,-
LittleSwan-Washer,九数_20190611_洗衣机_618跨品_干预组,外部导入人群,无线,京东快车(搜索),【A++++】TG100V20WDG_小天鹅洗衣机_单投,搜索-无线,1269,157,12.37%,739.31,582.59,4.71,20,37129,12.74%,50.22
LittleSwan-Washer,九数_20190611_洗衣机_618跨品_对照组,外部导入人群,无线,京东快车(搜索),【A++++】TG100V20WDG_小天鹅洗衣机_单投,搜索-无线,1267,138,10.89%,655.4,517.28,4.75,11,19502,7.97%,29.76
LittleSwan-Washer,洗衣机品牌人群（惠而浦大宇创维奥克斯容声,标签人群,PC,京东快车(搜索),【A+++】TD100V81WDG_小天鹅洗衣机_单投,搜索-无线,1262,21,1.66%,64.93,51.45,3.09,13,25266,61.90%,389.13
LittleSwan-Washer,空调意向人群（格力美的海尔奥克斯TCL）,标签人群,无线,京东快车(搜索),【A++++】TG100V20WDG_小天鹅洗衣机_单投,TG100V20WDG搜索-PC,1258,220,17.49%,419.9,333.78,1.91,75,153082,34.09%,364.57
LittleSwan-Washer,【新】近30天浏览加购热水器未购洗衣机,新标签人群,无线,京东快车(搜索),【A++】TG100V62WADY5_小天鹅洗衣机_单投,TG100V62WADY5搜索无线,1255,122,9.72%,311.46,248.18,2.55,17,40165,13.93%,128.96
LittleSwan-Washer,自定义-10公斤滚筒前10-SKU不拓展30天,标签人群,PC,京东快车(搜索),【A++】TG100V62WADY5_小天鹅洗衣机_单投,TG100V62WADY5搜索PC,1252,12,0.96%,29.29,23.39,2.44,-,-,-,-
LittleSwan-Washer,九数_618_滚筒_类目内_高分段_4k以上_0608,外部导入人群,无线,京东直投,,,1249,16,1.28%,11.32,9.06,0.71,-,-,-,-
LittleSwan-Washer,【新】洗衣机换新人群,新标签人群,PC,京东快车(搜索),【A+++】TD100V86WMADY5_小天鹅洗衣机_单投,搜索无线,1249,29,2.32%,80.37,64.35,2.77,18,88581,62.07%,1102.16
LittleSwan-Washer,热水器意向人群（万家乐统帅志高奥特朗）,标签人群,无线,京东快车(搜索),【B】TB100V60WD_小天鹅洗衣机_单投,TB100V60WD搜索无线,1248,81,6.49%,187.06,149.89,2.31,99,678628,122.22%,3627.86
LittleSwan-Washer,空调核心人群（格力美的海尔奥克斯TCL）,标签人群,PC,京东快车(搜索),【A++】TD100V80WDX_小天鹅洗衣机_单投,搜索-无线,1248,23,1.84%,82.18,65.85,3.57,4,10296,17.39%,125.29
LittleSwan-Washer,默认浏览人群,京选人群,无线,京东快车(搜索),【A+++】TD100V81WDG_小天鹅洗衣机_单投,TD100V81WDG搜索PC,1247,99,7.94%,190.77,152.98,1.93,6,15793,6.06%,82.79
LittleSwan-Washer,冰箱核心人群（美海美菱容声西门子）,标签人群,PC,京东快车(搜索),【A++】TG100V62WADY5_小天鹅洗衣机_单投,TG100V62WADY5搜索PC,1244,5,0.40%,11.93,9.59,2.39,5,11896,100.00%,997.15
LittleSwan-Washer,自定义-美的冰箱近3个月购买,标签人群,PC,京东快车(搜索),【A++】TB100V80WDCLG_小天鹅洗衣机_单投,搜索无线,1244,22,1.77%,70.35,56.55,3.2,28,89808,127.27%,1276.59
LittleSwan-Washer,冰箱核心人群（康佳三星TCL奥玛海信）,标签人群,无线,京东快车(搜索),【A++++】TG80V20DG5_小天鹅洗衣机_单投,TG80V20DG5搜索PC,1226,172,14.03%,225.24,183.72,1.31,54,101449,31.40%,450.4
LittleSwan-Washer,自定义-美的冰箱近3个月购买,标签人群,PC,京东快车(搜索),【A++】TB80V80WDCLG_小天鹅洗衣机_单投,搜索无线,1224,33,2.70%,84.14,68.74,2.55,8,27279,24.24%,324.21
LittleSwan-Washer,热水器核心人群（万和斯密斯能率）,标签人群,无线,京东快车(搜索),【B】TB90V60WD_小天鹅洗衣机_单投,TB90V60WD搜索无线,1218,61,5.01%,113.98,93.58,1.87,51,120564,83.61%,1057.76
LittleSwan-Washer,【新】近30天已购冰箱未购洗衣机,新标签人群,无线,京东快车(搜索),【B】TB100V60WD_小天鹅洗衣机_单投,TB100V60WD搜索无线,1218,80,6.57%,191.03,156.84,2.39,11,14589,13.75%,76.37
LittleSwan-Washer,热水器核心人群（美的海尔林内）,标签人群,PC,京东快车(搜索),【A++++】TG80V20DG5_小天鹅洗衣机_单投,搜索无线,1217,71,5.83%,163.1,134.02,2.3,172,454641,242.25%,2787.5
LittleSwan-Washer,热水器意向人群（万和斯密斯能率）,标签人群,无线,京东快车(搜索),【B】TB80VT818DCL_小天鹅洗衣机_单投,TB80VT818DCL搜索无线,1209,84,6.95%,182.9,151.28,2.18,26,38537,30.95%,210.7
LittleSwan-Washer,自定义-热水器top178不扩展,标签人群,无线,京东快车(搜索),【A++++】TG80V20DG5_小天鹅洗衣机_单投,TG80V20DG5搜索PC,1209,175,14.47%,235.7,194.95,1.35,53,101450,30.29%,430.42
LittleSwan-Washer,热水器核心人群（万和斯密斯能率）,标签人群,无线,京东快车(搜索),【B】TB100V60WD_小天鹅洗衣机_单投,TB100V60WD搜索无线,1205,82,6.80%,190.37,157.98,2.32,95,662252,115.85%,3478.76
LittleSwan-Washer,自定义-冰箱top176不拓展,标签人群,PC,京东快车(搜索),【A++++】TG80V20DG5_小天鹅洗衣机_单投,搜索无线,1201,60,5.00%,138.53,115.35,2.31,143,408666,238.33%,2950.02
LittleSwan-Washer,冰箱意向人群（美海美菱容声西门子）,标签人群,PC,京东快车(搜索),【A+】TB90V88WDCLG_小天鹅洗衣机_单投,搜索无线,1198,13,1.09%,34.79,29.04,2.68,3,9196,23.08%,264.33
LittleSwan-Washer,热水器核心人群（万和斯密斯能率）,标签人群,无线,京东快车(搜索),【A+++】TD100V62WADS5_小天鹅洗衣机_单投,TD100V62WADS5搜索无线,1190,143,12.02%,598.38,502.84,4.18,25,61796,17.48%,103.27
LittleSwan-Washer,冰箱核心人群（康佳三星TCL奥玛海信）,标签人群,PC,京东快车(搜索),【A+++】TD100V81WDG_小天鹅洗衣机_单投,搜索-无线,1187,30,2.53%,105.16,88.59,3.51,32,88965,106.67%,846
LittleSwan-Washer,油烟机核心人群（老板方太美的海尔华帝）,标签人群,PC,京东快车(搜索),【A++++】TG80V20DG5_小天鹅洗衣机_单投,搜索无线,1180,57,4.83%,126.4,107.12,2.22,159,433983,278.95%,3433.41
LittleSwan-Washer,油烟机核心人群（苏泊尔万家乐万和统帅帅康,标签人群,无线,京东快车(搜索),【B】TB90V60WD_小天鹅洗衣机_单投,TB90V60WD搜索无线,1176,88,7.48%,159.23,135.4,1.81,38,60477,43.18%,379.81
LittleSwan-Washer,热水器核心人群（万和斯密斯能率）,标签人群,PC,京东快车(搜索),【A+++】TG100V86WMDY5_小天鹅洗衣机_单投,搜索-无线,1161,54,4.65%,171.27,147.52,3.17,61,306890,112.96%,1791.85
LittleSwan-Washer,自定义-冰箱top176不拓展,标签人群,PC,京东快车(搜索),【A++】TB80V80WDCLG_小天鹅洗衣机_单投,搜索无线,1160,32,2.76%,81.62,70.36,2.55,7,25380,21.88%,310.95
LittleSwan-Washer,冰箱核心人群（康佳三星TCL奥玛海信）,标签人群,PC,京东快车(搜索),【A++】TB100V60_小天鹅洗衣机_单投,TB100V60搜索PC,1146,20,1.75%,42.94,37.47,2.15,4,6796,20.00%,158.27
LittleSwan-Washer,冰箱核心人群（康佳TCL奥玛三星海信）,标签人群,PC,京东快车(搜索),【A++】TB100V60_小天鹅洗衣机_单投,TB100V60搜索PC,1142,20,1.75%,42.94,37.6,2.15,4,6796,20.00%,158.27
LittleSwan-Washer,九数_618_波轮_类目内_高分段_美的品牌倾向_0607,外部导入人群,无线,京东直投,,,1136,20,1.76%,10.67,9.39,0.53,-,-,-,-
LittleSwan-Washer,空调核心人群（格力美的海尔奥克斯TCL）,标签人群,无线,京东快车(搜索),【A+++】TG100V62ADS5_小天鹅洗衣机_单投,TG100V62ADS5搜索PC,1132,46,4.06%,106.68,94.24,2.32,8,16990,17.39%,159.26
LittleSwan-Washer,冰箱核心人群（康佳三星TCL奥玛海信）,标签人群,PC,京东快车(搜索),【A+++】TG100V86WMDY5_小天鹅洗衣机_单投,TG100V86WMDY5搜索-PC,1132,27,2.39%,72.67,64.2,2.69,14,41587,51.85%,572.27
LittleSwan-Washer,洗衣机竞品包1（海尔+统帅+三洋）,标签人群,PC,京东快车(搜索),【A++】TG100V62WADY5_小天鹅洗衣机_单投,TG100V62WADY5搜索无线,1125,6,0.53%,17.58,15.63,2.93,-,-,-,-
LittleSwan-Washer,自定义-9公斤滚筒前top-SKU不拓展30天,标签人群,PC,京东快车(搜索),【A++++】TG100V20WDG_小天鹅洗衣机_单投,TG100V20WDG搜索-PC,1123,20,1.78%,36.53,32.53,1.83,2,4398,10.00%,120.39
LittleSwan-Washer,冰箱核心人群（康佳TCL奥玛三星海信）,标签人群,PC,京东快车(搜索),【A+++】TG100V86WMDY5_小天鹅洗衣机_单投,TG100V86WMDY5搜索-PC,1123,27,2.40%,72.67,64.71,2.69,14,41587,51.85%,572.27
LittleSwan-Washer,空调核心人群（格力美的海尔奥克斯TCL）,标签人群,PC,京东快车(搜索),【A++】TG100V62WADY5_小天鹅洗衣机_单投,TG100V62WADY5搜索PC,1120,4,0.36%,9.03,8.06,2.26,5,11896,125.00%,1317.39
LittleSwan-Washer,油烟机意向人群（苏泊尔万家乐万和樱花帅康,标签人群,PC,京东快车(搜索),【A++++】TG80V20DG5_小天鹅洗衣机_单投,TG80V20DG5搜索PC,1101,55,5.00%,124.06,112.68,2.26,18,39368,32.73%,317.33
LittleSwan-Washer,冰箱意向人群（康佳TCL奥玛三星海信）,标签人群,PC,京东快车(搜索),【A++】TB100V80WDCLG_小天鹅洗衣机_单投,搜索无线,1098,14,1.28%,43.51,39.63,3.11,2,2597,14.29%,59.69
LittleSwan-Washer,热水器核心人群（美的海尔林内）,标签人群,PC,京东快车(搜索),【A++】TB80V80WDCLG_小天鹅洗衣机_单投,搜索无线,1097,34,3.10%,85.02,77.5,2.5,8,27079,23.53%,318.5
LittleSwan-Washer,热水器意向人群（万和斯密斯能率）,标签人群,PC,京东快车(搜索),【A+++】TD100V81WDG_小天鹅洗衣机_单投,搜索-无线,1097,42,3.83%,130.27,118.75,3.1,14,49431,33.33%,379.45
LittleSwan-Washer,热水器意向人群（万家乐统帅志高奥特朗）,标签人群,PC,京东快车(搜索),【A++++】TG80V20DG5_小天鹅洗衣机_单投,TG80V20DG5搜索PC,1096,52,4.74%,106.47,97.14,2.05,24,94159,46.15%,884.37
LittleSwan-Washer,自定义-TG100V20WDG单品人群,标签人群,PC,京东快车(搜索),【A++++】TG100V20WDG_小天鹅洗衣机_单投,TG100V20WDG搜索-PC,1091,39,3.57%,84.07,77.06,2.16,7,13293,17.95%,158.12
LittleSwan-Washer,油烟机意向人群（老板方太美的海尔华帝）,标签人群,PC,京东快车(搜索),【A++++】TG100V20WDG_小天鹅洗衣机_单投,TG100V20WDG搜索-PC,1082,19,1.76%,35.67,32.97,1.88,6,14837,31.58%,415.95
LittleSwan-Washer,燃气灶核心人群（苏泊尔万家乐万和康宝帅康,标签人群,PC,京东快车(搜索),【A++++】TG80V20DG5_小天鹅洗衣机_单投,TG80V20DG5搜索PC,1082,54,4.99%,108.94,100.68,2.02,30,55718,55.56%,511.46
LittleSwan-Washer,空调意向人群（扬子海信长虹科龙志高）,标签人群,PC,京东快车(搜索),【A+++】TD100V81WDG_小天鹅洗衣机_单投,搜索-无线,1078,28,2.60%,93.22,86.47,3.33,34,86643,121.43%,929.45
LittleSwan-Washer,油烟机核心人群（苏泊尔万家乐万和统帅帅康,标签人群,PC,京东快车(搜索),【A+++】TD100V81WDG_小天鹅洗衣机_单投,TD100V81WDG搜索PC,1068,47,4.40%,125.91,117.89,2.68,9,17143,19.15%,136.15
LittleSwan-Washer,热水器意向人群（万家乐统帅志高奥特朗）,标签人群,PC,京东快车(搜索),【A+++】TD100V81WDG_小天鹅洗衣机_单投,TD100V81WDG搜索PC,1067,41,3.84%,121.17,113.56,2.96,15,31258,36.59%,257.97
LittleSwan-Washer,九数_618_滚筒_类目内_高分段_3k_4k_0608,外部导入人群,无线,京东直投,,,1060,20,1.89%,17.3,16.32,0.87,-,-,-,-
LittleSwan-Washer,热水器意向人群（万和斯密斯能率）,标签人群,PC,京东快车(搜索),【A++】TB100V60_小天鹅洗衣机_单投,TB100V60搜索PC,1057,17,1.61%,32.69,30.93,1.92,2,3198,11.76%,97.83
LittleSwan-Washer,【新】近30天浏览加购洗衣机未购洗衣机,新标签人群,PC,京东快车(搜索),【A+++】TG100V62ADS5_小天鹅洗衣机_单投,搜索无线,1043,32,3.07%,102.25,98.03,3.2,9,19918,28.13%,194.8
LittleSwan-Washer,自定义-洗衣机top180SKU不扩展,标签人群,无线,京东快车(搜索),【B】TG120VT718WDG7_小天鹅洗衣机_单投,TG120VT718WDG7搜索无线,1036,77,7.43%,151.19,145.94,1.96,15,34283,19.48%,226.75
LittleSwan-Washer,空调意向人群（扬子海信长虹科龙志高）,标签人群,PC,京东快车(搜索),【A++】TB100V60_小天鹅洗衣机_单投,TB100V60搜索PC,1031,14,1.36%,22.43,21.76,1.6,5,7924,35.71%,353.28
LittleSwan-Washer,九数_618_波轮_类目内_高分段_2.5k以上_0608,外部导入人群,无线,京东直投,,,1021,19,1.86%,14.68,14.38,0.77,-,-,-,-
LittleSwan-Washer,自定义-热水器top178不扩展半年已购,标签人群,PC,京东快车(搜索),【A+++】TG100V86WMDY5_小天鹅洗衣机_单投,TG100V86WMDY5搜索-PC,1018,22,2.16%,58.55,57.51,2.66,17,53084,77.27%,906.64
LittleSwan-Washer,热水器意向人群（美的海尔林内）,标签人群,PC,京东快车(搜索),【A++++】TG100V20WDG_小天鹅洗衣机_单投,TG100V20WDG搜索-PC,1013,34,3.36%,70.94,70.03,2.09,11,27830,32.35%,392.3
LittleSwan-Washer,【新】近30天已购电视影音未购洗衣机,新标签人群,无线,京东快车(搜索),【B】TB100V60WD_小天鹅洗衣机_单投,TB100V60WD搜索无线,1006,61,6.06%,148.48,147.59,2.43,15,20265,24.59%,136.48
LittleSwan-Washer,自定义-冰箱400-500L浏览加购未购人群30,标签人群,PC,京东快车(搜索),【A++】TB100V60_小天鹅洗衣机_单投,TB100V60搜索无线,992,11,1.11%,29.37,29.61,2.67,3,3799,27.27%,129.35
LittleSwan-Washer,冰箱意向人群（康佳TCL奥玛三星海信）,标签人群,PC,京东快车(搜索),【A++++】TG80V20DG5_小天鹅洗衣机_单投,搜索无线,973,50,5.14%,119.07,122.37,2.38,88,242069,176.00%,2033
LittleSwan-Washer,油烟机意向人群（苏泊尔万家乐万和樱花帅康,标签人群,PC,京东快车(搜索),【A+++】TG100V86WMDY5_小天鹅洗衣机_单投,搜索-无线,972,29,2.98%,95.25,97.99,3.28,45,254058,155.17%,2667.28
LittleSwan-Washer,自定义-热水器top178不扩展半年已购,标签人群,PC,京东快车(搜索),【A++++】TG80V20DG5_小天鹅洗衣机_单投,搜索无线,965,57,5.91%,124.36,128.87,2.18,167,444946,292.98%,3577.89
LittleSwan-Washer,燃气灶核心人群（老板方太美的海尔华帝）,标签人群,PC,京东快车(搜索),【A++】TB100V60_小天鹅洗衣机_单投,TB100V60搜索PC,958,19,1.98%,35.52,37.08,1.87,7,10333,36.84%,290.91
LittleSwan-Washer,自定义-西门子9公斤滚筒,标签人群,无线,京东快车(搜索),【新品】TD100V62WIAD5_小天鹅洗衣机_单投,搜索-无线,956,95,9.94%,244.65,255.91,2.58,12,37988,12.63%,155.27
LittleSwan-Washer,自定义-热水器top178不扩展,标签人群,PC,京东快车(搜索),【A++】TB100V60_小天鹅洗衣机_单投,TB100V60搜索PC,952,13,1.37%,25.63,26.92,1.97,3,5597,23.08%,218.38
LittleSwan-Washer,自定义-10公斤滚筒前10-SKU不拓展30天,标签人群,PC,京东快车(搜索),【A++】TG100V62WADY5_小天鹅洗衣机_单投,TG100V62WADY5搜索无线,951,12,1.26%,29.31,30.82,2.44,-,-,-,-
LittleSwan-Washer,燃气灶核心人群（苏泊尔万家乐万和康宝帅康,标签人群,PC,京东快车(搜索),【A+++】TG100V86WMDY5_小天鹅洗衣机_单投,搜索-无线,946,28,2.96%,89.17,94.26,3.18,51,260898,182.14%,2925.85
LittleSwan-Washer,自定义-行业8公斤波轮,标签人群,PC,京东快车(搜索),【A+】TB90V88WDCLG_小天鹅洗衣机_单投,搜索无线,940,24,2.55%,76.82,81.72,3.2,5,14793,20.83%,192.57
LittleSwan-Washer,自定义-LS+HR中高端波轮,标签人群,PC,京东快车(搜索),【B】TB80VT818DCL_小天鹅洗衣机_单投,TB80VT818DCL搜索PC,934,62,6.64%,180.67,193.44,2.91,10,15840,16.13%,87.67
LittleSwan-Washer,【新】近30天已购厨房大电未购洗衣机,新标签人群,无线,京东快车(搜索),【B】TB100V60WD_小天鹅洗衣机_单投,TB100V60WD搜索无线,934,55,5.89%,133.63,143.07,2.43,10,13790,18.18%,103.2
LittleSwan-Washer,燃气灶核心人群（老板方太美的海尔华帝）,标签人群,无线,京东快车(搜索),【A++++】TG80V20DG5_小天鹅洗衣机_单投,TG80V20DG5搜索PC,932,140,15.02%,180.8,193.99,1.29,59,116243,42.14%,642.94
LittleSwan-Washer,【新】近30天浏览加购电视影音未购洗衣机,新标签人群,无线,京东快车(搜索),【B】TB100V60WD_小天鹅洗衣机_单投,TB100V60WD搜索无线,931,71,7.63%,170.33,182.95,2.4,10,16790,14.08%,98.57
