user_nick,人群名称,人群类型,推广设备,产品线,计划,单元,展现数,点击数,点击率,总费用,千次展现成本,平均点击成本,总订单行,总订单金额,转化率,ROI
美的厨房电器2,【新】其他品牌微波炉近30天top200加购未购,新标签人群,无线,京东快车(搜索),X5-L253E_微波炉_单投,无线搜索,257,21,8.17%,84.12,327.32,4.01,2,398,9.52%,4.73
美的厨房电器2,【新】美的厨小自营店铺30天加购未购微蒸烤,新标签人群,PC,京东快车(搜索),【+++】M1-L201B_微波炉_单投,PC搜索,257,6,2.33%,15.91,61.91,2.65,2,468,33.33%,29.42
美的厨房电器2,【新】格兰仕厨房料理旗舰店近30天浏览或加购未购微波炉,新标签人群,无线,京东快车(搜索),X5-L253E_微波炉_单投,无线搜索,257,15,5.84%,61.04,237.51,4.07,2,398,13.33%,6.52
美的厨房电器2,九数_618_蒸箱_类目内_高分段_5k以上_0604,外部导入人群,无线,京东快车(搜索),【+++】王爵_蒸箱_单投,搜索无线,257,34,13.23%,624.88,2431.44,18.38,1,4399,2.94%,7.04
美的厨房电器2,【新】九阳京东自营旗舰店近30天浏览未购烤箱,新标签人群,无线,京东快车(搜索),【+++】T3-L326B_电烤箱_单投,搜索无线,256,33,12.89%,63.04,246.25,1.91,-,-,-,-
美的厨房电器2,【新】长虹忠臣品牌其他店铺近30天浏览未购烤箱,新标签人群,PC,京东快车(搜索),【+++】T4-L326F_电烤箱_单投,搜索PC,256,1,0.39%,3.22,12.58,3.22,-,-,-,-
美的厨房电器2,【新】格兰仕厨房电器旗舰店近30天浏览或加购未购微波炉,新标签人群,无线,京东快车(搜索),X6-348E_电烤箱_单投,PC搜索,255,15,5.88%,37.77,148.12,2.52,-,-,-,-
美的厨房电器2,【新】近30天浏览未购竞品烤箱1,新标签人群,PC,京东快车(搜索),【+++】T7-L384D_电烤箱_单投,搜索无线,254,3,1.18%,8.23,32.4,2.74,-,-,-,-
美的厨房电器2,【新】格兰仕厨房电器旗舰店近30天浏览或加购未购微波炉,新标签人群,无线,京东快车(搜索),【+++】M1-L201B_微波炉_单投,PC搜索,253,41,16.21%,103.07,407.39,2.51,12,3784,29.27%,36.71
美的厨房电器2,【新】康佳卡士品牌其他店铺近30天浏览未购烤箱,新标签人群,PC,京东快车(搜索),【+++】MG38CB-AA_电烤箱_单投,搜索PC,252,9,3.57%,24.46,97.06,2.72,-,-,-,-
美的厨房电器2,【新】美的燃气灶top50近30天浏览或加购未购蒸箱微烤,新标签人群,PC,京东快车(搜索),【+++】伯爵_蒸箱_单投,搜索PC,252,3,1.19%,18.66,74.05,6.22,-,-,-,-
美的厨房电器2,【新】近30天浏览加购厨大人群未购买蒸箱,新标签人群,无线,京东直投,,,251,3,1.20%,13.46,53.63,4.49,-,-,-,-
美的厨房电器2,九数_618_蒸箱_类目内_高分段_无品牌倾向_0612,外部导入人群,无线,京东快车(搜索),【+++】王爵_蒸箱_单投,搜索无线,251,41,16.33%,910.21,3626.33,22.2,1,3199,2.44%,3.51
美的厨房电器2,默认购买人群,京选人群,PC,京东快车(搜索),S5-L300E_电烤箱_单投,搜索无线,250,5,2.00%,6.58,26.32,1.32,-,-,-,-
美的厨房电器2,【新】格兰仕厨房料理旗舰店近30天浏览或加购未购微波炉,新标签人群,无线,京东快车(搜索),M1-L202B_微波炉_单投,无线搜索-北京,250,27,10.80%,104.45,417.8,3.87,5,2388,18.52%,22.86
美的厨房电器2,【新】格兰仕厨房料理旗舰店近30天浏览或加购未购微波炉,新标签人群,无线,京东快车(搜索),X5-L253E_微波炉_单投,PC搜索,250,17,6.80%,110.2,440.8,6.48,2,398,11.76%,3.61
美的厨房电器2,【新】近30天浏览加购未购海鲜水产近180天未购微波炉,新标签人群,PC,京东快车(搜索),【+++】M1-L201B_微波炉_单投,无线搜索,248,4,1.61%,13.89,56.01,3.47,2,967,50.00%,69.62
美的厨房电器2,【新】近30天已购海鲜水产未购微波炉人群,新标签人群,PC,京东快车(搜索),M3-L234E_微波炉_单投,PC搜索,247,2,0.81%,4.13,16.72,2.07,-,-,-,-
美的厨房电器2,九数_618_蒸箱_类目内_高分段_无品牌倾向,外部导入人群,无线,京东快车(搜索),【+++】候爵_蒸箱_单投,搜索无线,246,33,13.41%,446.3,1814.23,13.52,6,17395,18.18%,38.98
美的厨房电器2,【新】微波炉格兰仕品牌近30天top150浏览未购,新标签人群,无线,京东快车(搜索),M3-L234E_微波炉_单投,PC搜索,245,24,9.80%,44.51,181.67,1.85,4,2094,16.67%,47.05
美的厨房电器2,【新】美的品牌微波炉top200加购未购,新标签人群,无线,京东快车(搜索),【+++】X3-233A_微波炉__单投,PC搜索,245,47,19.18%,155.68,635.43,3.31,12,3019,25.53%,19.39
美的厨房电器2,【新】美的电烤箱旗舰店近30天浏览或加购未购微波炉烤箱,新标签人群,无线,京东快车(搜索),M1-L202B_微波炉_单投,PC搜索,245,29,11.84%,77.67,317.02,2.68,2,676,6.90%,8.7
美的厨房电器2,【新】北鼎柏翠品牌其他店铺近30天浏览未购烤箱,新标签人群,PC,京东快车(搜索),【新品】PS20C1_电烤箱_单投,搜索PC,244,2,0.82%,10.03,41.11,5.01,-,-,-,-
美的厨房电器2,【新】美的电烤箱旗舰店近30天浏览或加购未购微波炉烤箱,新标签人群,PC,京东快车(搜索),【新品】T1-109F_电烤箱_单投,搜索PC,244,2,0.82%,5.98,24.51,2.99,-,-,-,-
美的厨房电器2,【新】格兰仕京东自营旗舰店近30天浏览未购烤箱,新标签人群,无线,京东快车(搜索),【+++】T7-L384D_电烤箱_单投,搜索PC,243,12,4.94%,22.76,93.66,1.9,1,449,8.33%,19.73
美的厨房电器2,【新】微波炉格兰仕品牌近30天top150加购未购,新标签人群,无线,品牌聚效,厨小-京选店铺_厨小,无线-京选店铺-北京,243,14,5.76%,50.8,209.05,3.63,2,519,14.29%,10.22
美的厨房电器2,【新】北美其他品牌店铺近30天浏览未购烤箱,新标签人群,PC,京东快车(搜索),【+++】T3-L322E_电烤箱_单投,搜索无线,243,4,1.65%,16.11,66.3,4.03,3,-,75.00%,-
美的厨房电器2,【新】微波炉其他店铺近30天浏览或加购未购微波炉烤箱,新标签人群,无线,京东快车(搜索),M1-L202B_微波炉_单投,PC搜索,243,30,12.35%,91.58,376.87,3.05,1,358,3.33%,3.91
美的厨房电器2,【新】格兰仕京东自营旗舰店近30天浏览未购烤箱,新标签人群,无线,京东快车(搜索),【+++】T3-L326B_电烤箱_单投,搜索无线,242,30,12.40%,57.36,237.02,1.91,-,-,-,-
美的厨房电器2,【新】格兰仕微波炉旗舰店近30天浏览或加购未购微波炉,新标签人群,无线,京东快车(搜索),【+++】M1-L201B_微波炉_单投,PC搜索,242,44,18.18%,110.38,456.12,2.51,5,1245,11.36%,11.28
美的厨房电器2,【新】近30天关注微烤嵌自营店铺内商品未购买微烤嵌商品,新标签人群,无线,京东快车(搜索),【+++】M1-L201B_微波炉_单投,无线搜索-北京,241,52,21.58%,173.05,718.05,3.33,12,3093,23.08%,17.87
美的厨房电器2,【新】美的厨小自营店铺30天浏览未购微蒸烤,新标签人群,PC,京东快车(搜索),X5-L253E_微波炉_单投,无线搜索,240,5,2.08%,13.36,55.67,2.67,3,1999,60.00%,149.63
美的厨房电器2,【新】近30天浏览生活电器配件未购微波炉,新标签人群,无线,京东快车(搜索),X5-L253E_微波炉_单投,PC搜索,239,12,5.02%,87.8,367.36,7.32,-,-,-,-
美的厨房电器2,【新】方太油烟机top50近30天浏览或加购未购蒸箱微烤,新标签人群,PC,京东快车(搜索),EA0965SC-80SE_蒸箱_单投,搜索无线,239,1,0.42%,7.03,29.41,7.03,-,-,-,-
美的厨房电器2,【新】近30天浏览生活电器配件未购微波炉,新标签人群,PC,京东快车(搜索),W3-NR_微波炉_单投,PC搜索,239,2,0.84%,4.34,18.16,2.17,-,-,-,-
美的厨房电器2,【新】近30天加购未购竞品烤箱1,新标签人群,PC,京东快车(搜索),T7-L328E_电烤箱_单投,搜索PC,239,2,0.84%,2.12,8.87,1.06,-,-,-,-
美的厨房电器2,【新】格兰仕微波炉 G70D20CN1P-D2(S0)近30天浏览,新标签人群,无线,京东快车(搜索),【+++】X3-233A_微波炉__单投,PC搜索,237,46,19.41%,146.82,619.49,3.19,12,3711,26.09%,25.28
美的厨房电器2,默认购买人群,京选人群,无线,京东快车(搜索),【+++】MG38CB-AA_电烤箱_单投,搜索PC,237,23,9.70%,45.46,191.81,1.98,9,986,39.13%,21.69
美的厨房电器2,【新】松下其他店铺近30天浏览或加购未购微波炉烤箱,新标签人群,无线,京东快车(搜索),X6-348E_电烤箱_单投,PC搜索,236,18,7.63%,36.99,156.74,2.06,-,-,-,-
美的厨房电器2,【新】燃气灶竞品3top150近30天浏览或加购未购蒸箱微烤,新标签人群,无线,京东快车(搜索),极光烤箱_蒸箱_单投,搜索无线,235,20,8.51%,337.71,1437.06,16.89,-,-,-,-
美的厨房电器2,【新】燃气灶竞品1top200近30天浏览或加购未购蒸箱微烤,新标签人群,PC,京东快车(搜索),【+++】候爵_蒸箱_单投,搜索无线,234,1,0.43%,10.3,44.02,10.3,-,-,-,-
美的厨房电器2,【新】近30天浏览未购竞品烤箱1,新标签人群,PC,京东快车(搜索),【+++】T4-L326F_电烤箱_单投,搜索无线,234,2,0.85%,2.93,12.52,1.47,2,208,100.00%,70.99
美的厨房电器2,【新】格兰仕厨房电器旗舰店近30天浏览或加购未购微波炉,新标签人群,PC,京东快车(搜索),【新品】X5-252D_微波炉_单投,PC搜索,233,2,0.86%,5.89,25.28,2.95,1,1798,50.00%,305.26
美的厨房电器2,【新】微波炉格兰仕品牌近30天top150浏览未购,新标签人群,无线,京东快车(搜索),X6-348E_电烤箱_单投,PC搜索,233,10,4.29%,23.79,102.1,2.38,-,-,-,-
美的厨房电器2,【新】西门子西屋品牌其他店铺近30天浏览未购高端烤箱蒸箱,新标签人群,PC,京东快车(搜索),绅士ET1065SS-80SE_蒸箱_单投,搜索PC,233,-,-,-,-,-,-,-,-,-
美的厨房电器2,【新】蒸箱竞品1top200近30天浏览或加购未购蒸箱微烤,新标签人群,无线,京东快车(搜索),极光蒸箱_蒸箱_单投,搜索PC,233,20,8.58%,123.56,530.3,6.18,4,3498,20.00%,28.31
美的厨房电器2,【新】微波炉格兰仕品牌近30天top150加购未购,新标签人群,PC,京东快车(搜索),M1-L202B_微波炉_单投,无线搜索-北京,231,6,2.60%,21.46,92.9,3.58,1,308,16.67%,14.35
美的厨房电器2,【新】北鼎柏翠品牌其他店铺近30天浏览未购烤箱,新标签人群,PC,京东快车(搜索),X6-348E_电烤箱_单投,搜索PC-烤箱,230,2,0.87%,8.57,37.26,4.29,-,-,-,-
美的厨房电器2,【新】近30天已购电饭煲未购微波炉人群,新标签人群,PC,京东快车(搜索),【+】X3-L239C_微波炉_单投,PC搜索,230,3,1.30%,7.27,31.61,2.42,1,539,33.33%,74.14
美的厨房电器2,【新】西门子家电京东自营旗舰店工贸家电近30天浏览未购高端烤箱蒸箱,新标签人群,无线,京东快车(搜索),极光蒸箱_蒸箱_单投,搜索PC,229,18,7.86%,111.3,486.03,6.18,8,8396,44.44%,75.44
美的厨房电器2,【新】烤箱近30天搜索偏好未购买微烤,新标签人群,PC,京东快车(搜索),【+++】PT2531_电烤箱_单投,搜索无线,229,11,4.80%,5.71,24.93,0.52,-,-,-,-
美的厨房电器2,【新】格兰仕微波炉旗舰店近30天浏览或加购未购微波炉,新标签人群,PC,京东快车(搜索),【新品】PG2310 _微波炉_单投,PC搜索,229,4,1.75%,9.64,42.1,2.41,-,-,-,-
美的厨房电器2,【新】微波炉近30天搜索偏好未购买微烤,新标签人群,PC,京东快车(搜索),X5-L253E_微波炉_单投,无线搜索,228,2,0.88%,8.44,37.02,4.22,4,3797,200.00%,449.88
美的厨房电器2,【新】近30天购买偏好厨卫大电未购蒸箱,新标签人群,无线,京东快车(搜索),EA0965HM-03SE_蒸箱_单投,搜索无线,228,26,11.40%,534.6,2344.74,20.56,18,20791,69.23%,38.89
美的厨房电器2,美的微波炉近30天吸引转化至人群0423,外部导入人群,无线,京东快车(搜索),M3-L234E_微波炉_单投,无线搜索,227,19,8.37%,80.34,353.92,4.23,4,834,21.05%,10.38
美的厨房电器2,默认购买人群,京选人群,PC,京东快车(搜索),S3-L251E_电烤箱_单投,搜索无线,227,1,0.44%,1.12,4.93,1.12,-,-,-,-
美的厨房电器2,【新】618大促高潜人群,京选人群,PC,京东快车(搜索),绅士ET1065SS-80SE_蒸箱_单投,搜索无线,227,1,0.44%,7.27,32.03,7.27,-,-,-,-
美的厨房电器2,【新】美的厨电自营店铺近30天浏览或加购未购微波炉烤箱,新标签人群,无线,京东快车(搜索),W3-NR_微波炉_单投,PC搜索,227,26,11.45%,45.73,201.45,1.76,6,2832,23.08%,61.93
美的厨房电器2,默认浏览人群,京选人群,PC,京东快车(搜索),【+++】王爵_蒸箱_单投,搜索无线,226,3,1.33%,14.88,65.84,4.96,-,-,-,-
美的厨房电器2,【新】微波炉格兰仕品牌近30天top150浏览未购,新标签人群,PC,京东快车(搜索),【新品】X5-252D_微波炉_单投,无线搜索,226,1,0.44%,2.7,11.95,2.7,-,-,-,-
美的厨房电器2,【新】美的燃气灶top50近30天浏览或加购未购蒸箱微烤,新标签人群,无线,京东快车(搜索),极光蒸箱_蒸箱_单投,搜索无线,226,20,8.85%,235.07,1040.13,11.75,7,9271,35.00%,39.44
美的厨房电器2,【新】蒸箱-5个月前已购微烤小电-换新人群,新标签人群,无线,京东快车(搜索),EA0965SC-80SE_蒸箱_单投,搜索无线,225,13,5.78%,176.7,785.33,13.59,-,-,-,-
美的厨房电器2,【新】凯度品牌其他店铺近30天浏览未购烤箱,新标签人群,无线,京东快车(搜索),【+++】MG38CB-AA_电烤箱_单投,搜索无线,225,27,12.00%,89.55,398,3.32,9,3665,33.33%,40.93
美的厨房电器2,【新】近30天已购电饭煲未购微波炉人群,新标签人群,无线,品牌聚效,厨小-京选店铺_厨小,无线-京选店铺-北京,224,16,7.14%,37.3,166.52,2.33,5,1105,31.25%,29.62
美的厨房电器2,【新】美的微波炉其他店铺近30天浏览或加购未购微波炉烤箱,新标签人群,PC,京东快车(搜索),X6-348E_电烤箱_单投,PC搜索,224,2,0.89%,1.34,5.98,0.67,-,-,-,-
美的厨房电器2,【新】蒸箱-近30天已购热水器人群,新标签人群,无线,京东快车(搜索),绅士 TPN26MSS-SSL_蒸箱_单投,搜索无线,224,23,10.27%,448.03,2000.13,19.48,2,1999,8.70%,4.46
美的厨房电器2,【新】近30天浏览厨房电器京东自营店铺未购蒸箱,新标签人群,PC,京东快车(搜索),绅士ET1065SS-80SE_蒸箱_单投,搜索无线,223,1,0.45%,7.27,32.6,7.27,-,-,-,-
美的厨房电器2,【新】长帝京东自营旗舰店近30天浏览未购烤箱,新标签人群,无线,京东快车(搜索),【+++】T3-L324D_电烤箱_单投,搜索PC,221,21,9.50%,52.92,239.46,2.52,6,987,28.57%,18.65
美的厨房电器2,【新】微波炉近30天浏览或加购关注且未购,新标签人群,PC,京东快车(搜索),【+++】M1-L201B_微波炉_单投,无线搜索-北京,221,7,3.17%,15.03,68.01,2.15,-,-,-,-
美的厨房电器2,【新】老板乐创品牌其他店铺近30天浏览未购高端烤箱蒸箱,新标签人群,无线,京东快车(搜索),极光蒸箱_蒸箱_单投,搜索PC,221,16,7.24%,97.53,441.31,6.1,-,-,-,-
美的厨房电器2,【新】华帝油烟机top100近30天浏览或加购未购蒸箱微烤,新标签人群,PC,京东快车(搜索),绅士 TPN26MSS-SSL_蒸箱_单投,搜索PC,221,-,-,-,-,-,-,-,-,-
美的厨房电器2,近30天内浏览所选种子商品的人群,定向推荐人群,PC,京东快车(搜索),绅士ET1065SS-80SE_蒸箱_单投,搜索无线,221,1,0.45%,7.27,32.9,7.27,-,-,-,-
美的厨房电器2,【新】蒸箱-近30天已购卫浴产品人群,新标签人群,无线,京东快车(搜索),绅士ET1065SS-80SE_蒸箱_单投,搜索无线,220,15,6.82%,305.07,1386.68,20.34,3,3198,20.00%,10.48
美的厨房电器2,【新】美的电烤箱旗舰店近30天浏览或加购未购微波炉烤箱,新标签人群,无线,京东快车(搜索),X6-348E_电烤箱_单投,PC搜索,220,17,7.73%,35.56,161.64,2.09,-,-,-,-
美的厨房电器2,【新】美的品牌微波炉top200近30天浏览未购,新标签人群,PC,京东快车(搜索),【+++】X3-233A_微波炉__单投,无线搜索-北京,219,6,2.74%,11.52,52.6,1.92,-,-,-,-
美的厨房电器2,【新】美的厨小自营店铺30天浏览未购微蒸烤,新标签人群,无线,京东快车(搜索),W3-NR_微波炉_单投,PC搜索,218,25,11.47%,43.65,200.23,1.75,6,2832,24.00%,64.88
美的厨房电器2,默认购买人群,京选人群,无线,京东快车(搜索),【+++】PT2531_电烤箱_单投,搜索PC,218,19,8.72%,29.52,135.41,1.55,4,556,21.05%,18.83
美的厨房电器2,【新】近30天已购电饭煲未购微波炉人群,新标签人群,无线,京东快车(搜索),【+++】X3-233A_微波炉__单投,PC搜索,218,27,12.39%,75,344.04,2.78,10,2831,37.04%,37.75
美的厨房电器2,【新】格兰仕品牌其他店铺近30天浏览未购烤箱,新标签人群,PC,京东快车(搜索),T7-L385F_电烤箱_单投,搜索无线,218,2,0.92%,9.12,41.83,4.56,-,-,-,-
美的厨房电器2,【新】美的品牌微波炉top200近30天浏览未购,新标签人群,无线,京东快车(搜索),W3-NR_微波炉_单投,PC搜索,217,23,10.60%,39.79,183.36,1.73,4,2233,17.39%,56.12
美的厨房电器2,【新】近30天浏览生活电器配件未购微波炉,新标签人群,PC,京东快车(搜索),【+】M3-L233B_微波炉_单投,PC搜索,217,8,3.69%,11.66,53.73,1.46,4,1333,50.00%,114.32
美的厨房电器2,九数_618_蒸箱_类目内_高分段_5k以上_0604,外部导入人群,无线,京东快车(搜索),【+++】伯爵_蒸箱_单投,搜索无线,217,17,7.83%,222.26,1024.24,13.07,1,2999,5.88%,13.49
美的厨房电器2,【新】格兰仕微波炉G70F20CN1L-DG(B0近30天浏览,新标签人群,PC,京东快车(搜索),M1-L202B_微波炉_单投,无线搜索-北京,217,7,3.23%,27.32,125.9,3.9,2,433,28.57%,15.85
美的厨房电器2,【新】长虹忠臣品牌其他店铺近30天浏览未购烤箱,新标签人群,无线,京东快车(搜索),S3-L251E_电烤箱_单投,搜索无线,216,3,1.39%,15.92,73.7,5.31,-,-,-,-
美的厨房电器2,美的微波炉近30天吸引转化至人群0423,外部导入人群,无线,京东快车(搜索),W3-NR_微波炉_单投,无线搜索,216,44,20.37%,112.65,521.53,2.56,16,3800,36.36%,33.73
美的厨房电器2,【新】美的微波炉其他店铺近30天浏览或加购未购微波炉烤箱,新标签人群,PC,京东快车(搜索),S3-L251E_电烤箱_单投,PC搜索,216,10,4.63%,14.06,65.09,1.41,-,-,-,-
美的厨房电器2,【新】方太油烟机top50近30天浏览或加购未购蒸箱微烤,新标签人群,无线,京东快车(搜索),EA0965HM-03SE_蒸箱_单投,搜索无线,216,18,8.33%,347.13,1607.08,19.29,2,2998,11.11%,8.64
美的厨房电器2,【新】近30天浏览加购未购破壁机近180天未购微波炉烤箱,新标签人群,无线,京东快车(搜索),【+++】T3-L324D_电烤箱_单投,搜索PC,216,23,10.65%,67.64,313.15,2.94,2,229,8.70%,3.39
美的厨房电器2,【新】美的厨小自营店铺30天加购未购微蒸烤,新标签人群,无线,京东快车(搜索),【+++】M1-L201B_微波炉_单投,PC搜索,216,28,12.96%,76.47,354.03,2.73,5,796,17.86%,10.41
美的厨房电器2,【新】美的厨电自营店铺近30天浏览或加购未购微波炉烤箱,新标签人群,PC,京东快车(搜索),X5-L253E_微波炉_单投,无线搜索,216,5,2.31%,14.56,67.41,2.91,3,1999,60.00%,137.29
美的厨房电器2,【新】近30天已购海鲜水产未购微波炉人群,新标签人群,PC,京东快车(搜索),【+++】M1-L201B_微波炉_单投,PC搜索,215,1,0.47%,3.47,16.14,3.47,-,-,-,-
美的厨房电器2,【新】老板油烟机top100近30天浏览或加购未购蒸箱微烤,新标签人群,PC,京东快车(搜索),极光烤箱_蒸箱_单投,搜索无线,215,-,-,-,-,-,-,-,-,-
美的厨房电器2,【新】格兰仕微波炉G70F20CN1L-DG(B0近30天浏览,新标签人群,无线,京东快车(搜索),M1-L202B_微波炉_单投,PC搜索,215,37,17.21%,106.53,495.49,2.88,2,676,5.41%,6.35
美的厨房电器2,【新】美的微波炉其他店铺近30天浏览或加购未购微波炉烤箱,新标签人群,PC,京东快车(搜索),M1-L202B_微波炉_单投,无线搜索,214,10,4.67%,17.08,79.81,1.71,2,469,20.00%,27.46
美的厨房电器2,【新】近30天已购电饭煲未购微波炉人群,新标签人群,PC,京东快车(搜索),M3-L234E_微波炉_单投,PC搜索,213,-,-,-,-,-,-,-,-,-
美的厨房电器2,【新】西门子西屋品牌其他店铺近30天浏览未购高端烤箱蒸箱,新标签人群,无线,京东快车(搜索),【+++】王爵_蒸箱_单投,搜索PC,213,18,8.45%,125.44,588.92,6.97,1,298,5.56%,2.38
美的厨房电器2,美的微波炉近30天吸引转化至人群0423,外部导入人群,无线,京东快车(搜索),【+++】M3-L232F风云_微波炉_单投,无线搜索,212,30,14.15%,119.86,565.38,4,10,2561,33.33%,21.37
美的厨房电器2,【新】微波炉格兰仕品牌近30天top150浏览未购,新标签人群,无线,京东快车(搜索),X6-348E_微波炉_单投,PC搜索,212,10,4.72%,23.74,111.98,2.37,-,-,-,-
美的厨房电器2,【新】美的油烟机top50近30天浏览或加购未购蒸箱微烤,新标签人群,PC,京东快车(搜索),EA0965SC-80SE_蒸箱_单投,搜索PC,212,6,2.83%,78.16,368.68,13.03,-,-,-,-
美的厨房电器2,【新】微波炉近30天浏览或加购关注且未购,新标签人群,PC,京东快车(搜索),【新品】PG2310 _微波炉_单投,无线搜索,211,11,5.21%,5.66,26.82,0.51,-,-,-,-
美的厨房电器2,【新】美的品牌微波炉top200近30天浏览未购,新标签人群,PC,京东快车(搜索),X5-L253E_微波炉_单投,无线搜索,211,4,1.90%,9.95,47.16,2.49,3,1999,75.00%,200.9
美的厨房电器2,【新】康佳卡士品牌其他店铺近30天浏览未购烤箱,新标签人群,PC,京东快车(搜索),S5-L300E_电烤箱_单投,搜索PC-copy,211,-,-,-,-,-,-,-,-,-
美的厨房电器2,【新】美的厨小自营店铺30天浏览未购微蒸烤,新标签人群,无线,京东快车(搜索),【+++】M3-L232F风云_微波炉_单投,PC搜索,211,16,7.58%,30.39,144.03,1.9,10,4169,62.50%,137.18
美的厨房电器2,【新】美的品牌微波炉top200近30天浏览未购,新标签人群,无线,京东快车(搜索),【+++】M3-L232F风云_微波炉_单投,PC搜索,210,15,7.14%,28.19,134.24,1.88,10,4169,66.67%,147.89
美的厨房电器2,【新】美的微波炉旗舰店近30天浏览或加购未购微波炉烤箱,新标签人群,PC,京东快车(搜索),S5-L300E_电烤箱_单投,搜索PC-copy,210,1,0.48%,3.23,15.38,3.23,-,-,-,-
美的厨房电器2,【新】烤箱近30天搜索偏好未购买微烤,新标签人群,无线,京东快车(搜索),【+++】MG38CB-AA_电烤箱_单投,搜索PC,209,20,9.57%,40.75,194.98,2.04,9,1006,45.00%,24.69
美的厨房电器2,【新】格兰仕厨房电器旗舰店近30天浏览或加购未购微波炉,新标签人群,无线,京东快车(搜索),X6-348E_电烤箱_单投,无线搜索,209,8,3.83%,21.29,101.87,2.66,1,358,12.50%,16.82
美的厨房电器2,近30天内浏览所选种子商品的人群,定向推荐人群,无线,京东快车(搜索),【+++】候爵_蒸箱_单投,搜索PC,208,20,9.62%,133.21,640.43,6.66,5,20495,25.00%,153.85
美的厨房电器2,【新】美的厨电自营店铺近30天浏览或加购未购微波炉烤箱,新标签人群,无线,京东快车(搜索),【+++】M3-L232F风云_微波炉_单投,PC搜索,207,15,7.25%,27.73,133.96,1.85,10,4169,66.67%,150.34
美的厨房电器2,【新】近30天浏览生活电器配件未购微波炉,新标签人群,无线,京东快车(搜索),X5-L253E_微波炉_单投,无线搜索,207,9,4.35%,43.67,210.97,4.85,1,299,11.11%,6.85
美的厨房电器2,【新】美的烤箱近30天top100浏览未购,新标签人群,PC,京东快车(搜索),【+++】MG38CB-AA_电烤箱_单投,搜索无线,206,1,0.49%,0.1,0.49,0.1,-,-,-,-
美的厨房电器2,【新】燃气灶竞品2top150近30天浏览或加购未购蒸箱微烤,新标签人群,PC,京东快车(搜索),【+++】王爵_蒸箱_单投,搜索PC,206,5,2.43%,52.33,254.03,10.47,-,-,-,-
美的厨房电器2,【新】老板油烟机top100近30天浏览或加购未购蒸箱微烤,新标签人群,无线,京东快车(搜索),EA0965HM-03SE_蒸箱_单投,搜索无线,206,27,13.11%,590.78,2867.86,21.88,1,1499,3.70%,2.54
美的厨房电器2,【新】格兰仕微波炉旗舰店近30天浏览或加购未购微波炉,新标签人群,无线,京东快车(搜索),X6-348E_电烤箱_单投,无线搜索,206,6,2.91%,14.58,70.78,2.43,1,358,16.67%,24.55
美的厨房电器2,【新】近30天浏览加购未购破壁机近180天未购微波炉烤箱,新标签人群,PC,京东快车(搜索),【+++】M1-L201B_微波炉_单投,无线搜索,205,1,0.49%,4.54,22.15,4.54,-,-,-,-
美的厨房电器2,【新】九阳京东自营旗舰店近30天浏览未购烤箱,新标签人群,PC,京东快车(搜索),【+++】T4-L326F_电烤箱_单投,搜索无线,205,2,0.98%,2.18,10.63,1.09,2,208,100.00%,95.41
美的厨房电器2,【新】北美其他品牌店铺近30天浏览未购烤箱,新标签人群,PC,京东快车(搜索),【+++】T3-L324D_电烤箱_单投,搜索无线,205,4,1.95%,9.77,47.66,2.44,6,975,150.00%,99.8
美的厨房电器2,【新】蒸箱-近30天已购消毒柜洗碗机人群,新标签人群,无线,京东快车(搜索),绅士ET1065SS-80SE_蒸箱_单投,搜索无线,204,16,7.84%,410.2,2010.78,25.64,2,2998,12.50%,7.31
美的厨房电器2,【新】北美其他品牌店铺近30天浏览未购烤箱,新标签人群,PC,京东快车(搜索),【新品】T1-109F_电烤箱_单投,搜索PC,204,-,-,-,-,-,-,-,-,-
美的厨房电器2,【新】微波炉近30天搜索偏好未购买微烤,新标签人群,PC,京东快车(搜索),【+++】M3-L232F风云_微波炉_单投,无线搜索,203,4,1.97%,11.25,55.42,2.81,-,-,-,-
美的厨房电器2,【新】长虹忠臣品牌其他店铺近30天浏览未购烤箱,新标签人群,PC,京东快车(搜索),【+++】T3-L322E_电烤箱_单投,搜索PC,203,-,-,-,-,-,-,-,-,-
美的厨房电器2,【新】近30天浏览未购竞品烤箱1,新标签人群,PC,京东快车(搜索),【+++】PT2531_电烤箱_单投,搜索无线,203,7,3.45%,9.73,47.93,1.39,-,-,-,-
美的厨房电器2,【新】美的品牌微波炉top200加购未购,新标签人群,无线,京东快车(搜索),【+++】M1-L201B_微波炉_单投,PC搜索,202,29,14.36%,78.59,389.06,2.71,5,796,17.24%,10.13
美的厨房电器2,【新】海氏品牌其他店铺近30天浏览未购烤箱,新标签人群,PC,京东快车(搜索),S5-L300E_电烤箱_单投,搜索PC-copy,202,1,0.50%,3.88,19.21,3.88,-,-,-,-
美的厨房电器2,【新】燃气灶竞品2top150近30天浏览或加购未购蒸箱微烤,新标签人群,无线,京东快车(搜索),名爵一体机_蒸箱_单投,搜索无线,201,10,4.98%,136.61,679.65,13.66,-,-,-,-
美的厨房电器2,【新】华帝品牌其他店铺近30天浏览未购烤箱,新标签人群,PC,京东快车(搜索),【+++】T3-L324D_电烤箱_单投,搜索无线,201,10,4.98%,33.31,165.72,3.33,2,398,20.00%,11.95
